epoch,epoch,loss,categorical_accuracy,val_loss,val_categorical_accuracy
0,0,1.8785630464553833,0.3137799799442291,1.7639812231063843,0.34289997816085815
1,1,1.6864556074142456,0.39205998182296753,1.5926368236541748,0.42239999771118164
2,2,1.5909266471862793,0.42965999245643616,1.5744057893753052,0.43299999833106995
3,3,1.5357451438903809,0.4486999809741974,1.5386837720870972,0.4514999985694885
4,4,1.4890453815460205,0.4675000011920929,1.490924596786499,0.4715999960899353
5,5,1.4449572563171387,0.48104000091552734,1.4922738075256348,0.4747999906539917
6,6,1.412310004234314,0.49605998396873474,1.497838020324707,0.4733999967575073
7,7,1.3860652446746826,0.5042399764060974,1.456673502922058,0.48169997334480286
8,8,1.3520482778549194,0.5161200165748596,1.436980962753296,0.4878000020980835
9,9,1.3189374208450317,0.5268799662590027,1.476394772529602,0.48249998688697815
10,10,1.296545147895813,0.5361599922180176,1.4645085334777832,0.4934999942779541
11,11,1.271971583366394,0.5430999994277954,1.4387123584747314,0.5031999945640564
12,12,1.2477657794952393,0.5514799952507019,1.444456934928894,0.505299985408783
13,13,1.2189998626708984,0.5608400106430054,1.4634692668914795,0.49469998478889465
14,14,1.2013615369796753,0.5673999786376953,1.4828205108642578,0.49480000138282776
15,15,1.1763989925384521,0.5736599564552307,1.4485681056976318,0.5101000070571899
16,16,1.1498057842254639,0.5838199853897095,1.4103412628173828,0.5166000127792358
17,17,1.133100986480713,0.5916199684143066,1.5538870096206665,0.49699997901916504
18,18,1.1215221881866455,0.5942800045013428,1.4372074604034424,0.524899959564209
19,19,1.0883069038391113,0.6045399904251099,1.526423454284668,0.49859997630119324
20,20,1.0858356952667236,0.6076399683952332,1.6231635808944702,0.4949999749660492
21,21,1.0633878707885742,0.6133599877357483,1.5031062364578247,0.5159000158309937
22,22,1.053604245185852,0.6157000064849854,1.4895209074020386,0.5167999863624573
23,23,1.037687063217163,0.6249200105667114,1.5737614631652832,0.5166000127792358
24,24,1.0018842220306396,0.6345199942588806,1.5881600379943848,0.5099999904632568
25,25,0.9974341988563538,0.6357199549674988,1.57574462890625,0.5175999999046326
26,26,0.9764108061790466,0.6426399946212769,1.6862534284591675,0.4998999834060669
27,27,0.9651287198066711,0.6475399732589722,1.659851312637329,0.5108000040054321
28,28,0.9480315446853638,0.6538800001144409,1.6903784275054932,0.5009999871253967
29,29,0.9431681036949158,0.6547999978065491,1.6987699270248413,0.5156999826431274
30,30,0.9308607578277588,0.6597599983215332,1.655408501625061,0.5192999839782715
31,31,0.9028258919715881,0.667959988117218,1.817790150642395,0.5159000158309937
32,32,0.8873228430747986,0.6732000112533569,1.745344877243042,0.5175999999046326
33,33,0.886967658996582,0.6773399710655212,1.792335867881775,0.5048999786376953
34,34,0.8746286630630493,0.6793999671936035,1.7802581787109375,0.500499963760376
35,35,0.8675503730773926,0.682159960269928,1.781399130821228,0.5166000127792358
36,36,0.8490495085716248,0.6872999668121338,1.850283145904541,0.5095999836921692
37,37,0.8353989720344543,0.6946399807929993,1.858864426612854,0.5112999677658081
38,38,0.8177056908607483,0.6992799639701843,1.917333960533142,0.5138999819755554
39,39,0.8191767930984497,0.7005400061607361,1.8442827463150024,0.5159000158309937
