epoch,epoch,loss,categorical_accuracy,val_loss,val_categorical_accuracy
0,0,1.8679264783859253,0.314520001411438,1.7608643770217896,0.35510000586509705
1,1,1.6742228269577026,0.39315998554229736,1.6017916202545166,0.42969998717308044
2,2,1.5849076509475708,0.43101999163627625,1.5785666704177856,0.4293999969959259
3,3,1.527764081954956,0.45329999923706055,1.5269403457641602,0.45069998502731323
4,4,1.4760040044784546,0.47175997495651245,1.4796502590179443,0.4696999788284302
5,5,1.443894386291504,0.48127999901771545,1.4811298847198486,0.47759997844696045
6,6,1.4143497943878174,0.4943399727344513,1.497684359550476,0.47519999742507935
7,7,1.3799734115600586,0.5039799809455872,1.4555246829986572,0.4830999970436096
8,8,1.3473190069198608,0.5166999697685242,1.4656410217285156,0.48399999737739563
9,9,1.32624351978302,0.5246399641036987,1.4388978481292725,0.5063999891281128
10,10,1.3007817268371582,0.5311999917030334,1.438178539276123,0.5002999901771545
11,11,1.2737187147140503,0.5450999736785889,1.4357413053512573,0.4997999966144562
12,12,1.2505028247833252,0.5512999892234802,1.402428388595581,0.5196999907493591
13,13,1.2346256971359253,0.5539999604225159,1.4907547235488892,0.4893999993801117
14,14,1.2035024166107178,0.5664600133895874,1.4745079278945923,0.5072000026702881
15,15,1.1872960329055786,0.5700600147247314,1.454828143119812,0.5001000165939331
16,16,1.1710301637649536,0.5752399563789368,1.4781432151794434,0.5069000124931335
17,17,1.1437582969665527,0.5877000093460083,1.488996982574463,0.5074999928474426
18,18,1.1309373378753662,0.5918599963188171,1.5368859767913818,0.49789997935295105
19,19,1.1053965091705322,0.5992400050163269,1.4725673198699951,0.5184000134468079
20,20,1.087486982345581,0.6050599813461304,1.5178271532058716,0.5038999915122986
21,21,1.0732238292694092,0.6112799644470215,1.5527284145355225,0.5051000118255615
22,22,1.0536693334579468,0.6164399981498718,1.5386474132537842,0.5144000053405762
23,23,1.0462346076965332,0.6205199956893921,1.5779345035552979,0.5094999670982361
24,24,1.0258835554122925,0.627519965171814,1.5263434648513794,0.5174999833106995
25,25,1.0172401666641235,0.6304799914360046,1.5479450225830078,0.5175999999046326
26,26,0.9949671626091003,0.6373199820518494,1.5888851881027222,0.5134999752044678
27,27,0.987985372543335,0.6399199962615967,1.6678293943405151,0.5099999904632568
28,28,0.9668960571289062,0.6495400071144104,1.7126110792160034,0.5015000104904175
29,29,0.9620270729064941,0.650439977645874,1.69334876537323,0.5020999908447266
30,30,0.945526123046875,0.655959963798523,1.7023180723190308,0.5090000033378601
31,31,0.9313487410545349,0.6613999605178833,1.6614749431610107,0.521399974822998
32,32,0.905349850654602,0.6696000099182129,1.6746172904968262,0.5144999623298645
33,33,0.9021731615066528,0.6715999841690063,1.7176929712295532,0.5166000127792358
34,34,0.8996807336807251,0.6717000007629395,1.7242814302444458,0.5108000040054321
35,35,0.8725327849388123,0.6802600026130676,1.793626308441162,0.5020999908447266
36,36,0.8693539500236511,0.6802600026130676,1.759684681892395,0.515999972820282
37,37,0.8493660688400269,0.6877599954605103,1.857563853263855,0.5022000074386597
38,38,0.8517822623252869,0.6872999668121338,1.8201106786727905,0.5024999976158142
39,39,0.8399736285209656,0.6926000118255615,1.8745837211608887,0.5029999613761902
