epoch,epoch,loss,categorical_accuracy,val_loss,val_categorical_accuracy
0,0,1.867661714553833,0.31727999448776245,1.719831943511963,0.3798999786376953
1,1,1.6778885126113892,0.39469999074935913,1.6119685173034668,0.4205999970436096
2,2,1.590131163597107,0.42914000153541565,1.650918960571289,0.42229998111724854
3,3,1.5259400606155396,0.4535199999809265,1.5231451988220215,0.45899999141693115
4,4,1.4762790203094482,0.47137999534606934,1.4897546768188477,0.47529998421669006
5,5,1.441489815711975,0.4829399883747101,1.4745426177978516,0.4728999733924866
6,6,1.4021168947219849,0.4972599744796753,1.4463858604431152,0.48729997873306274
7,7,1.3781102895736694,0.5060799717903137,1.4957078695297241,0.4705999791622162
8,8,1.348350167274475,0.5174999833106995,1.4500855207443237,0.48569998145103455
9,9,1.3250218629837036,0.523580014705658,1.4205584526062012,0.5004000067710876
10,10,1.3044016361236572,0.5316199660301208,1.4373656511306763,0.4950999915599823
11,11,1.2696216106414795,0.5424000024795532,1.4240731000900269,0.5029000043869019
12,12,1.2485650777816772,0.5487599968910217,1.4299143552780151,0.5072000026702881
13,13,1.2199136018753052,0.5582000017166138,1.443067193031311,0.508899986743927
14,14,1.2035986185073853,0.5643599629402161,1.4455842971801758,0.5099999904632568
15,15,1.1793335676193237,0.5722999572753906,1.4588285684585571,0.517799973487854
16,16,1.1686832904815674,0.5778799653053284,1.4703755378723145,0.5112999677658081
17,17,1.1313668489456177,0.5917800068855286,1.491654396057129,0.5
18,18,1.1265543699264526,0.5907399654388428,1.556735634803772,0.5047999620437622
19,19,1.1021976470947266,0.5994600057601929,1.5296605825424194,0.5094999670982361
20,20,1.081590175628662,0.6083799600601196,1.530668020248413,0.5060999989509583
21,21,1.0548502206802368,0.6164000034332275,1.538368582725525,0.5047999620437622
22,22,1.0534178018569946,0.6160399913787842,1.4974249601364136,0.5167999863624573
23,23,1.0338547229766846,0.6223599910736084,1.5427935123443604,0.5113999843597412
24,24,1.0181822776794434,0.6272199749946594,1.6035972833633423,0.5108000040054321
25,25,0.9955492615699768,0.637719988822937,1.6025493144989014,0.5146999955177307
26,26,0.9878101348876953,0.641539990901947,1.6330519914627075,0.5076000094413757
27,27,0.9771177172660828,0.6421799659729004,1.7324323654174805,0.4973999857902527
28,28,0.9594312310218811,0.6508399844169617,1.6497175693511963,0.49799999594688416
29,29,0.9427453875541687,0.6548799872398376,1.689788818359375,0.5142999887466431
30,30,0.9333383440971375,0.6611599922180176,1.664289951324463,0.5098000168800354
31,31,0.9202628135681152,0.6661799550056458,1.6476558446884155,0.5094000101089478
32,32,0.9191668033599854,0.6654199957847595,1.6476993560791016,0.5166999697685242
33,33,0.8908727169036865,0.6746199727058411,1.787171483039856,0.5097000002861023
34,34,0.8942999839782715,0.6746599674224854,1.7302616834640503,0.5065999627113342
35,35,0.8792220950126648,0.678380012512207,1.7265980243682861,0.507099986076355
36,36,0.8641985058784485,0.6832799911499023,1.776498556137085,0.5036999583244324
37,37,0.8583202362060547,0.6848399639129639,1.8011587858200073,0.5091999769210815
38,38,0.8514655232429504,0.6892799735069275,1.8526054620742798,0.5001999735832214
39,39,0.8362526893615723,0.6935999989509583,1.9505337476730347,0.4984999895095825
