epoch,epoch,loss,categorical_accuracy,val_loss,val_categorical_accuracy
0,0,1.5840438604354858,0.40907999873161316,1.3054405450820923,0.5288999676704407
1,1,1.0627014636993408,0.6162399649620056,0.9607738256454468,0.6568999886512756
2,2,0.8464091420173645,0.6995399594306946,0.8901143074035645,0.6840999722480774
3,3,0.6946329474449158,0.7575199604034424,0.7844088077545166,0.7246999740600586
4,4,0.576415479183197,0.7958999872207642,0.8068225383758545,0.7358999848365784
5,5,0.47208842635154724,0.833079993724823,0.7513428330421448,0.7604999542236328
6,6,0.3773905038833618,0.8677399754524231,0.811664342880249,0.7563999891281128
7,7,0.2981325089931488,0.8947999477386475,0.9199283719062805,0.7461000084877014
8,8,0.2370184361934662,0.9158999919891357,0.9121798872947693,0.757099986076355
9,9,0.18005336821079254,0.9361000061035156,1.105780005455017,0.7412999868392944
10,10,0.15255746245384216,0.9467200040817261,1.1771214008331299,0.7358999848365784
11,11,0.14161410927772522,0.9510200023651123,1.1266013383865356,0.7511000037193298
12,12,0.11232088506221771,0.9614199995994568,1.2809871435165405,0.7459999918937683
13,13,0.09917008876800537,0.9656800031661987,1.255784511566162,0.7519999742507935
14,14,0.09169020503759384,0.9677199721336365,1.3205339908599854,0.7518999576568604
15,15,0.09372265636920929,0.9672600030899048,1.3416858911514282,0.7520999908447266
16,16,0.07790138572454453,0.9736199975013733,1.450753092765808,0.753600001335144
17,17,0.07988663017749786,0.972279965877533,1.4626843929290771,0.7578999996185303
18,18,0.07220764458179474,0.976099967956543,1.4685872793197632,0.7473999857902527
19,19,0.07115770876407623,0.975380003452301,1.4777228832244873,0.7532999515533447
20,20,0.06306834518909454,0.9781999588012695,1.583949327468872,0.7432000041007996
21,21,0.07041659206151962,0.9759799838066101,1.5542398691177368,0.7410999536514282
22,22,0.0625847727060318,0.9795999526977539,1.4360336065292358,0.7540000081062317
23,23,0.05226318538188934,0.9823399782180786,1.6368051767349243,0.7542999982833862
24,24,0.05917814373970032,0.9803799986839294,1.5604792833328247,0.7507999539375305
25,25,0.05952763557434082,0.9803799986839294,1.5802559852600098,0.7465999722480774
26,26,0.0662866160273552,0.9773399829864502,1.4327021837234497,0.7558000087738037
27,27,0.04500051960349083,0.9846199750900269,1.7750085592269897,0.7471999526023865
28,28,0.045737121254205704,0.9851799607276917,1.5567190647125244,0.7584999799728394
29,29,0.044759299606084824,0.9850800037384033,1.7459861040115356,0.7414000034332275
30,30,0.0555507130920887,0.9818599820137024,1.822603464126587,0.7423999905586243
31,31,0.05112866684794426,0.9826799631118774,1.5460041761398315,0.7612999677658081
32,32,0.04682614281773567,0.984279990196228,1.621516227722168,0.7422999739646912
33,33,0.05345583334565163,0.9827399849891663,1.5233474969863892,0.7620999813079834
34,34,0.037306543439626694,0.9872799515724182,1.7317880392074585,0.7529000043869019
35,35,0.04100216180086136,0.9864599704742432,1.7218012809753418,0.7507999539375305
36,36,0.045222245156764984,0.9853599667549133,1.6785699129104614,0.7483999729156494
37,37,0.04764777794480324,0.9846999645233154,1.6784604787826538,0.7461999654769897
38,38,0.03714263439178467,0.9881999492645264,1.7760554552078247,0.7529999613761902
39,39,0.03946467116475105,0.9873199462890625,1.7654712200164795,0.7432000041007996
