epoch,epoch,loss,categorical_accuracy,val_loss,val_categorical_accuracy
0,0,1.6698029041290283,0.3842799961566925,1.4024659395217896,0.48889997601509094
1,1,1.3326419591903687,0.5154399871826172,1.340812087059021,0.5151000022888184
2,2,1.1795798540115356,0.5788800120353699,1.1035553216934204,0.6033999919891357
3,3,1.0659555196762085,0.6236400008201599,1.0982061624526978,0.6079999804496765
4,4,0.9759336709976196,0.6542800068855286,0.9801337718963623,0.659500002861023
5,5,0.9073098301887512,0.6821799874305725,0.9030480980873108,0.6865999698638916
6,6,0.8419005274772644,0.7066799998283386,0.9315276145935059,0.675599992275238
7,7,0.7860366702079773,0.7250999808311462,0.8434951901435852,0.7096999883651733
8,8,0.7333716750144958,0.7449600100517273,0.8079153895378113,0.7229999899864197
9,9,0.6847342252731323,0.7605800032615662,0.7743090391159058,0.7328999638557434
10,10,0.6415287852287292,0.7781800031661987,0.7766010761260986,0.731499969959259
11,11,0.5979622602462769,0.7929999828338623,0.7692636251449585,0.7365999817848206
12,12,0.5601174235343933,0.8064799904823303,0.7377395033836365,0.751800000667572
13,13,0.5187026262283325,0.8195199966430664,0.7403473258018494,0.746399998664856
14,14,0.4730759561061859,0.8377799987792969,0.716256320476532,0.7556999921798706
15,15,0.43132302165031433,0.8504999876022339,0.7372992634773254,0.7565999627113342
16,16,0.3916066288948059,0.865399956703186,0.7697539329528809,0.7547999620437622
17,17,0.35663995146751404,0.8773399591445923,0.7821137309074402,0.7540000081062317
18,18,0.3151758909225464,0.893559992313385,0.7592931389808655,0.7651000022888184
19,19,0.27773424983024597,0.9065199494361877,0.8226491808891296,0.7515000104904175
20,20,0.24271133542060852,0.9180999994277954,0.8135204315185547,0.7652999758720398
21,21,0.20672938227653503,0.9310199618339539,0.9784208536148071,0.7468999624252319
22,22,0.17987000942230225,0.9409199953079224,0.9161563515663147,0.7590000033378601
23,23,0.14889417588710785,0.9511599540710449,0.9681471586227417,0.7585999965667725
24,24,0.12601430714130402,0.9592599868774414,1.0422965288162231,0.7577999830245972
25,25,0.11025276780128479,0.9646799564361572,1.025188684463501,0.7649999856948853
26,26,0.09016385674476624,0.9711599946022034,1.1551707983016968,0.7597999572753906
27,27,0.0769229307770729,0.9753999710083008,1.1473767757415771,0.7644999623298645
28,28,0.06701976805925369,0.9787600040435791,1.1950249671936035,0.762999951839447
29,29,0.06341483443975449,0.9801999926567078,1.2946395874023438,0.7523999810218811
30,30,0.06076296418905258,0.980459988117218,1.219975233078003,0.7634999752044678
31,31,0.0538376122713089,0.9829199910163879,1.237578272819519,0.7615999579429626
32,32,0.04513150826096535,0.9858999848365784,1.3316019773483276,0.7565999627113342
33,33,0.05003215745091438,0.9836799502372742,1.3339109420776367,0.7653999924659729
34,34,0.04473076015710831,0.9851599931716919,1.3478147983551025,0.7662000060081482
35,35,0.03849361836910248,0.9872999787330627,1.4245197772979736,0.7565999627113342
36,36,0.045944999903440475,0.9848999977111816,1.4380007982254028,0.7590999603271484
37,37,0.030453404411673546,0.9907999634742737,1.4987690448760986,0.7592999935150146
38,38,0.041472431272268295,0.9860599637031555,1.4379267692565918,0.7604999542236328
39,39,0.02656477317214012,0.9920199513435364,1.51445734500885,0.7464999556541443
