epoch,epoch,loss,categorical_accuracy,val_loss,val_categorical_accuracy
0,0,1.6944754123687744,0.37601998448371887,1.4167566299438477,0.4747999906539917
1,1,1.3536866903305054,0.5056599974632263,1.2994641065597534,0.5361999869346619
2,2,1.197900414466858,0.5715399980545044,1.1499452590942383,0.5856999754905701
3,3,1.0788735151290894,0.6161400079727173,1.0530644655227661,0.6207999587059021
4,4,0.9880119562149048,0.6510399580001831,0.9895849227905273,0.6504999995231628
5,5,0.9073060154914856,0.6816399693489075,0.9054299592971802,0.684499979019165
6,6,0.8480032682418823,0.7036600112915039,0.8518421649932861,0.70169997215271
7,7,0.7863614559173584,0.7264399528503418,0.8511201739311218,0.7031999826431274
8,8,0.7316544055938721,0.7458599805831909,0.8192800283432007,0.7145999670028687
9,9,0.6829462051391602,0.7615000009536743,0.8116691708564758,0.7208999991416931
10,10,0.6364128589630127,0.778219997882843,0.7846390008926392,0.7322999835014343
11,11,0.5980491042137146,0.7926999926567078,0.7733913064002991,0.7355999946594238
12,12,0.5571458339691162,0.8064199686050415,0.7946228384971619,0.729699969291687
13,13,0.5136530995368958,0.8225599527359009,0.7356497049331665,0.7532999515533447
14,14,0.47319459915161133,0.8374599814414978,0.7377265691757202,0.755299985408783
15,15,0.4360463619232178,0.8494199514389038,0.739814281463623,0.7559999823570251
16,16,0.3933301568031311,0.8655399680137634,0.7787780165672302,0.7506999969482422
17,17,0.35256582498550415,0.8806799650192261,0.825165867805481,0.7475000023841858
18,18,0.31874221563339233,0.8908599615097046,0.7807096242904663,0.761900007724762
19,19,0.2803616225719452,0.9035999774932861,0.8754218816757202,0.7513999938964844
20,20,0.23895041644573212,0.9195399880409241,0.9034136533737183,0.7495999932289124
21,21,0.2078520655632019,0.9302399754524231,0.8822174668312073,0.7621999979019165
22,22,0.17759087681770325,0.9417600035667419,0.8967676758766174,0.7630999684333801
23,23,0.15045955777168274,0.9508399963378906,1.0130683183670044,0.7584999799728394
24,24,0.12889520823955536,0.9580199718475342,1.0733778476715088,0.7529999613761902
25,25,0.10238343477249146,0.9677199721336365,1.0894615650177002,0.7578999996185303
26,26,0.09236391633749008,0.9703599810600281,1.0761631727218628,0.7665999531745911
27,27,0.08080802112817764,0.97489994764328,1.1570720672607422,0.762999951839447
28,28,0.07043766230344772,0.9769600033760071,1.176599383354187,0.7634999752044678
29,29,0.06148193031549454,0.9801599979400635,1.2499712705612183,0.7580999732017517
30,30,0.052908364683389664,0.982699990272522,1.328389286994934,0.7604999542236328
31,31,0.05956387519836426,0.980239987373352,1.262291669845581,0.7609999775886536
32,32,0.04579193890094757,0.9854999780654907,1.3406864404678345,0.7652999758720398
33,33,0.048693034797906876,0.9836199879646301,1.354841709136963,0.7601999640464783
34,34,0.04532862827181816,0.985319972038269,1.3820711374282837,0.7700999975204468
35,35,0.04059406742453575,0.9863399863243103,1.3764746189117432,0.7671999931335449
36,36,0.03769802302122116,0.9878999590873718,1.5428887605667114,0.7518999576568604
37,37,0.04197823256254196,0.9863999485969543,1.4403009414672852,0.7626000046730042
38,38,0.03900786116719246,0.9870799779891968,1.4560072422027588,0.7620999813079834
39,39,0.036665115505456924,0.9878399968147278,1.5131309032440186,0.750499963760376
