epoch,epoch,loss,categorical_accuracy,val_loss,val_categorical_accuracy
0,0,1.5658111572265625,0.4180399775505066,1.2332910299301147,0.5422999858856201
1,1,1.0638347864151,0.6183599829673767,0.974638819694519,0.6549999713897705
2,2,0.8266116976737976,0.7069599628448486,0.8192007541656494,0.711899995803833
3,3,0.6813499331474304,0.7591399550437927,0.7699195146560669,0.7382000088691711
4,4,0.5565396547317505,0.8043999671936035,0.7924205660820007,0.7389000058174133
5,5,0.4499337673187256,0.8417199850082397,0.766828715801239,0.7558000087738037
6,6,0.3475813865661621,0.8782599568367004,0.799706757068634,0.7602999806404114
7,7,0.2624486982822418,0.9073799848556519,0.9462524056434631,0.7545999884605408
8,8,0.20967954397201538,0.9264599680900574,1.0119364261627197,0.7509999871253967
9,9,0.171765998005867,0.9390599727630615,1.0372755527496338,0.7656999826431274
10,10,0.1272878497838974,0.9548400044441223,1.2585341930389404,0.7594999670982361
11,11,0.1241222620010376,0.9560199975967407,1.1887775659561157,0.7603999972343445
12,12,0.10034897923469543,0.9650399684906006,1.3536733388900757,0.7477999925613403
13,13,0.08874674886465073,0.9702399969100952,1.4122205972671509,0.7507999539375305
14,14,0.08670862019062042,0.9703999757766724,1.4505977630615234,0.7468000054359436
15,15,0.08141536265611649,0.9716999530792236,1.4790269136428833,0.7574999928474426
16,16,0.07989540696144104,0.9734799861907959,1.3861689567565918,0.7602999806404114
17,17,0.06930813938379288,0.9765999913215637,1.4580497741699219,0.7601000070571899
18,18,0.06189746782183647,0.9787999987602234,1.531027913093567,0.755299985408783
19,19,0.07069554924964905,0.9762199521064758,1.3894600868225098,0.7597999572753906
20,20,0.06644123792648315,0.9773799777030945,1.5399134159088135,0.755299985408783
21,21,0.05404568836092949,0.9814199805259705,1.5145944356918335,0.7579999566078186
22,22,0.05707286298274994,0.9807599782943726,1.5070029497146606,0.748199999332428
23,23,0.059402767568826675,0.9797399640083313,1.5289955139160156,0.7576999664306641
24,24,0.053267743438482285,0.9821799993515015,1.6165248155593872,0.7505999803543091
25,25,0.04785570129752159,0.9840999841690063,1.6485587358474731,0.7568999528884888
26,26,0.049300990998744965,0.9838799834251404,1.5598617792129517,0.7511000037193298
27,27,0.05735411122441292,0.98117995262146,1.6982091665267944,0.753600001335144
28,28,0.04724184796214104,0.9850800037384033,1.470237374305725,0.7621999979019165
29,29,0.04901610687375069,0.9835999608039856,1.578089952468872,0.7543999552726746
30,30,0.044722165912389755,0.9860599637031555,1.600935459136963,0.7574999928474426
31,31,0.0416724756360054,0.9860599637031555,1.665385365486145,0.7549999952316284
32,32,0.042633142322301865,0.9861999750137329,1.4773571491241455,0.7540000081062317
33,33,0.03898575156927109,0.9873199462890625,1.6160253286361694,0.7468000054359436
34,34,0.04970428720116615,0.9832399487495422,1.6433165073394775,0.7497999668121338
35,35,0.03699733689427376,0.9881199598312378,1.8094927072525024,0.7549999952316284
36,36,0.046833910048007965,0.9844799637794495,1.8250077962875366,0.7515000104904175
37,37,0.03771185129880905,0.9875399470329285,1.9052906036376953,0.7567999958992004
38,38,0.04145066440105438,0.9868999719619751,1.6872920989990234,0.7556999921798706
39,39,0.033853478729724884,0.9887999892234802,1.6580015420913696,0.7566999793052673
