,epoch,num_parameters,dim,rank,loss,accuracy,val_loss,val_accuracy
31,32,15640,10,5,1.7862699031829834,0.3492400050163269,1.8148722648620605,0.3336000144481659
32,33,15640,10,5,1.779604196548462,0.3506999909877777,1.8235242366790771,0.3292999863624573
33,34,15640,10,5,1.7752667665481567,0.35468000173568726,1.7887359857559204,0.34439998865127563
34,35,15640,10,5,1.7693718671798706,0.3555000126361847,1.7639254331588745,0.3546999990940094
35,36,15640,10,5,1.765360951423645,0.3587400019168854,1.775208592414856,0.3513999879360199
36,37,15640,10,5,1.760027527809143,0.3615399897098541,1.7996348142623901,0.3409999907016754
37,38,15640,10,5,1.7564492225646973,0.36243999004364014,1.7597135305404663,0.3571999967098236
38,39,15640,10,5,1.751821517944336,0.36291998624801636,1.7709972858428955,0.35600000619888306
39,40,15640,10,5,1.7501343488693237,0.36612001061439514,1.7642972469329834,0.357699990272522
40,41,15640,10,5,1.7446448802947998,0.3675599992275238,1.7589056491851807,0.3580999970436096
41,42,15640,10,5,1.742998719215393,0.36687999963760376,1.7474414110183716,0.361299991607666
42,43,15640,10,5,1.7394226789474487,0.3687799870967865,1.8681070804595947,0.3246000111103058
43,44,15640,10,5,1.7372952699661255,0.3713400065898895,1.7501802444458008,0.3630000054836273
44,45,15640,10,5,1.734837532043457,0.3718799948692322,1.7528456449508667,0.35920000076293945
45,46,15640,10,5,1.7330358028411865,0.37327998876571655,1.7944220304489136,0.3456000089645386
46,47,15640,10,5,1.7292351722717285,0.373199999332428,1.7462263107299805,0.3619000017642975
47,48,15640,10,5,1.7284622192382812,0.37342000007629395,1.7329747676849365,0.36880001425743103
48,49,15640,10,5,1.725040316581726,0.3765000104904175,1.723433017730713,0.37389999628067017
49,50,15640,10,5,1.721880316734314,0.3774000108242035,1.7442355155944824,0.3644999861717224
50,1,31150,10,10,2.162672996520996,0.16011999547481537,2.1444456577301025,0.1728000044822693
51,2,31150,10,10,2.071432590484619,0.1880200058221817,2.0717833042144775,0.188400000333786
52,3,31150,10,10,2.0563507080078125,0.1949400007724762,2.065412759780884,0.19200000166893005
53,4,31150,10,10,2.046229600906372,0.20178000628948212,2.0302085876464844,0.20579999685287476
54,5,31150,10,10,2.034848690032959,0.21186000108718872,2.019390106201172,0.211899995803833
55,6,31150,10,10,2.0121188163757324,0.2284799963235855,1.9933984279632568,0.25
56,7,31150,10,10,1.9686473608016968,0.26113998889923096,1.9824236631393433,0.2578999996185303
57,8,31150,10,10,1.9471673965454102,0.26462000608444214,1.9528508186340332,0.26339998841285706
58,9,31150,10,10,1.935104489326477,0.2689000070095062,1.9352445602416992,0.2614000141620636
59,10,31150,10,10,1.9272865056991577,0.2686600089073181,1.9158124923706055,0.2736000120639801
60,11,31150,10,10,1.920174241065979,0.27393999695777893,1.9088115692138672,0.2721000015735626
61,12,31150,10,10,1.9131953716278076,0.27588000893592834,1.9146242141723633,0.2759000062942505
62,13,31150,10,10,1.9067184925079346,0.27744001150131226,1.9055248498916626,0.273499995470047
63,14,31150,10,10,1.8994086980819702,0.2794800102710724,1.888037085533142,0.2851000130176544
64,15,31150,10,10,1.8931281566619873,0.2829200029373169,1.9336349964141846,0.2639999985694885
65,16,31150,10,10,1.8873116970062256,0.28676000237464905,1.9008513689041138,0.2750000059604645
66,17,31150,10,10,1.8794190883636475,0.2919999957084656,1.9128804206848145,0.2818000018596649
67,18,31150,10,10,1.8693816661834717,0.2962599992752075,1.8528164625167847,0.3043000102043152
68,19,31150,10,10,1.8617444038391113,0.3029400110244751,1.8847566843032837,0.2912999987602234
69,20,31150,10,10,1.8515381813049316,0.31029999256134033,1.8848029375076294,0.2957000136375427
70,21,31150,10,10,1.8431707620620728,0.3145599961280823,1.8407870531082153,0.31779998540878296
71,22,31150,10,10,1.835866928100586,0.3170199990272522,1.8334009647369385,0.32269999384880066
72,23,31150,10,10,1.8262368440628052,0.3237000107765198,1.8313970565795898,0.32710000872612
73,24,31150,10,10,1.8154956102371216,0.33285999298095703,1.799678921699524,0.3434999883174896
74,25,31150,10,10,1.799046277999878,0.34248000383377075,1.79573392868042,0.3434000015258789
75,26,31150,10,10,1.7755959033966064,0.35552000999450684,1.7667315006256104,0.36070001125335693
76,27,31150,10,10,1.7563869953155518,0.36127999424934387,1.7677001953125,0.35830000042915344
77,28,31150,10,10,1.7404512166976929,0.36748000979423523,1.7917697429656982,0.34869998693466187
78,29,31150,10,10,1.7293957471847534,0.37022000551223755,1.8026633262634277,0.3375999927520752
79,30,31150,10,10,1.7217522859573364,0.3730599880218506,1.753562331199646,0.36730000376701355
80,31,31150,10,10,1.7112106084823608,0.3788999915122986,1.7643978595733643,0.3637000024318695
81,32,31150,10,10,1.7040523290634155,0.38317999243736267,1.7528959512710571,0.36309999227523804
82,33,31150,10,10,1.6974339485168457,0.38534000515937805,1.7022734880447388,0.38359999656677246
83,34,31150,10,10,1.6890180110931396,0.38853999972343445,1.7242228984832764,0.37450000643730164
84,35,31150,10,10,1.6827880144119263,0.3920600116252899,1.6779708862304688,0.3935999870300293
85,36,31150,10,10,1.678926706314087,0.3935000002384186,1.6981571912765503,0.38370001316070557
86,37,31150,10,10,1.6723471879959106,0.39618000388145447,1.681810975074768,0.3935000002384186
87,38,31150,10,10,1.6676123142242432,0.3967199921607971,1.6999802589416504,0.3903000056743622
88,39,31150,10,10,1.6645632982254028,0.3988800048828125,1.7044059038162231,0.3749000132083893
89,40,31150,10,10,1.6576789617538452,0.4016599953174591,1.6805514097213745,0.39640000462532043
90,41,31150,10,10,1.6563652753829956,0.4036400020122528,1.6837042570114136,0.39480000734329224
91,42,31150,10,10,1.6514902114868164,0.4048199951648712,1.6769291162490845,0.3952000141143799
92,43,31150,10,10,1.648003101348877,0.4067800045013428,1.7445995807647705,0.36480000615119934
93,44,31150,10,10,1.6458470821380615,0.4063799977302551,1.734033226966858,0.3707999885082245
94,45,31150,10,10,1.644249677658081,0.40606001019477844,1.706664800643921,0.38190001249313354
95,46,31150,10,10,1.6390390396118164,0.4081200063228607,1.6788170337677002,0.39149999618530273
96,47,31150,10,10,1.6382501125335693,0.40977999567985535,1.6998603343963623,0.39879998564720154
97,48,31150,10,10,1.634116768836975,0.41130000352859497,1.6930592060089111,0.39309999346733093
98,49,31150,10,10,1.6329607963562012,0.41091999411582947,1.8312492370605469,0.33570000529289246
99,50,31150,10,10,1.6304017305374146,0.410180002450943,1.660032033920288,0.398499995470047
100,1,30950,10,-1,2.1300578117370605,0.18765999376773834,2.0444846153259277,0.22130000591278076
101,2,30950,10,-1,2.020703077316284,0.240339994430542,1.9947601556777954,0.24709999561309814
102,3,30950,10,-1,1.9578665494918823,0.27865999937057495,1.9456156492233276,0.2768000066280365
103,4,30950,10,-1,1.9068665504455566,0.3046000003814697,1.923037052154541,0.28279998898506165
104,5,30950,10,-1,1.8788154125213623,0.3140200078487396,1.8865612745285034,0.2987000048160553
105,6,30950,10,-1,1.8641093969345093,0.3179199993610382,1.8783307075500488,0.30959999561309814
106,7,30950,10,-1,1.854823112487793,0.3223400115966797,1.8805240392684937,0.305400013923645
107,8,30950,10,-1,1.8435136079788208,0.3248400092124939,1.8384743928909302,0.3239000141620636
108,9,30950,10,-1,1.835453748703003,0.33149999380111694,1.8386263847351074,0.3287000060081482
109,10,30950,10,-1,1.8290828466415405,0.3333800137042999,1.8349088430404663,0.3206000030040741
110,11,30950,10,-1,1.8202733993530273,0.3355799913406372,1.8506253957748413,0.3212999999523163
111,12,30950,10,-1,1.8136380910873413,0.3393999934196472,1.8499388694763184,0.3208000063896179
112,13,30950,10,-1,1.8067654371261597,0.34244000911712646,1.8687652349472046,0.3165999948978424
113,14,30950,10,-1,1.8005938529968262,0.34459999203681946,1.848910927772522,0.32339999079704285
114,15,30950,10,-1,1.796891212463379,0.34439998865127563,1.803964614868164,0.33980000019073486
115,16,30950,10,-1,1.7914353609085083,0.3468799889087677,1.849735140800476,0.3179999887943268
116,17,30950,10,-1,1.7875970602035522,0.3469200134277344,1.7936145067214966,0.34459999203681946
117,18,30950,10,-1,1.784926414489746,0.35062000155448914,1.7875726222991943,0.3452000021934509
118,19,30950,10,-1,1.78089439868927,0.3529999852180481,1.7987060546875,0.33889999985694885
119,20,30950,10,-1,1.7776354551315308,0.3534199893474579,1.7959548234939575,0.3422999978065491
120,21,30950,10,-1,1.7742630243301392,0.3547999858856201,1.8067758083343506,0.3393999934196472
121,22,30950,10,-1,1.7706873416900635,0.357479989528656,1.773955225944519,0.34700000286102295
122,23,30950,10,-1,1.7674176692962646,0.35666000843048096,1.8597679138183594,0.3237000107765198
123,24,30950,10,-1,1.7658103704452515,0.35802000761032104,1.7857507467269897,0.34700000286102295
124,25,30950,10,-1,1.7615270614624023,0.36094000935554504,1.7917476892471313,0.3479999899864197
125,26,30950,10,-1,1.7607386112213135,0.3578200042247772,1.7595833539962769,0.3571999967098236
126,27,30950,10,-1,1.7581359148025513,0.36155998706817627,1.7898420095443726,0.33640000224113464
127,28,30950,10,-1,1.7563352584838867,0.36274001002311707,1.776815414428711,0.3495999872684479
128,29,30950,10,-1,1.7543028593063354,0.3637999892234802,1.7620749473571777,0.3555999994277954
129,30,30950,10,-1,1.7523914575576782,0.363180011510849,1.7899460792541504,0.3434000015258789
130,31,30950,10,-1,1.749515175819397,0.3644599914550781,1.7898517847061157,0.33820000290870667
131,32,30950,10,-1,1.7474414110183716,0.36375999450683594,1.778209924697876,0.3538999855518341
132,33,30950,10,-1,1.7465277910232544,0.36597999930381775,1.7644505500793457,0.3549000024795532
133,34,30950,10,-1,1.7436106204986572,0.3677400052547455,1.7695704698562622,0.35359999537467957
134,35,30950,10,-1,1.741681456565857,0.3675000071525574,1.7775545120239258,0.3560999929904938
135,36,30950,10,-1,1.7426526546478271,0.36823999881744385,1.7877259254455566,0.3450999855995178
136,37,30950,10,-1,1.7393743991851807,0.37167999148368835,1.872302532196045,0.32010000944137573
137,38,30950,10,-1,1.737417459487915,0.3694800138473511,1.7780296802520752,0.34850001335144043
138,39,30950,10,-1,1.7378904819488525,0.37046000361442566,1.7643963098526,0.3546999990940094
139,40,30950,10,-1,1.7354700565338135,0.3693999946117401,1.736737847328186,0.364300012588501
140,41,30950,10,-1,1.7343820333480835,0.37077999114990234,1.7459169626235962,0.3643999993801117
141,42,30950,10,-1,1.7351579666137695,0.3699199855327606,1.7679831981658936,0.3555999994277954
142,43,30950,10,-1,1.73084557056427,0.3734000027179718,1.761995553970337,0.3605000078678131
143,44,30950,10,-1,1.730388879776001,0.37494000792503357,1.787459135055542,0.3467999994754791
144,45,30950,10,-1,1.729149341583252,0.3724200129508972,1.7763653993606567,0.35690000653266907
145,46,30950,10,-1,1.728084683418274,0.37599998712539673,1.7949445247650146,0.3416999876499176
146,47,30950,10,-1,1.727723240852356,0.3745799958705902,1.7610195875167847,0.3617999851703644
147,48,30950,10,-1,1.7267827987670898,0.3758000135421753,1.7580649852752686,0.3612000048160553
148,49,30950,10,-1,1.7252870798110962,0.3762800097465515,1.8282986879348755,0.33709999918937683
149,50,30950,10,-1,1.7246793508529663,0.3758600056171417,1.7625787258148193,0.35530000925064087
150,1,15910,20,5,2.144827127456665,0.15748000144958496,2.0920982360839844,0.18440000712871552
151,2,15910,20,5,2.0660018920898438,0.19054000079631805,2.0551626682281494,0.19629999995231628
152,3,15910,20,5,2.05383038520813,0.20059999823570251,2.0535895824432373,0.20149999856948853
153,4,15910,20,5,2.0398926734924316,0.2064799964427948,2.1022109985351562,0.19009999930858612
154,5,15910,20,5,2.0083463191986084,0.23024000227451324,2.0112991333007812,0.23340000212192535
155,6,15910,20,5,1.9508020877838135,0.26278001070022583,1.9267494678497314,0.2667999863624573
156,7,15910,20,5,1.930033802986145,0.2692199945449829,1.914002776145935,0.27549999952316284
157,8,15910,20,5,1.9196577072143555,0.2765200138092041,1.9240570068359375,0.27630001306533813
158,9,15910,20,5,1.9111261367797852,0.27917999029159546,1.8920412063598633,0.2840999960899353
159,10,15910,20,5,1.9039313793182373,0.28036001324653625,1.9172286987304688,0.2703999876976013
160,11,15910,20,5,1.896345615386963,0.2827000021934509,1.8744544982910156,0.2913999855518341
161,12,15910,20,5,1.8836839199066162,0.2919999957084656,1.8803410530090332,0.29420000314712524
162,13,15910,20,5,1.8698960542678833,0.30660000443458557,1.8683454990386963,0.3050000071525574
163,14,15910,20,5,1.8526355028152466,0.31718000769615173,1.8691720962524414,0.3043000102043152
164,15,15910,20,5,1.8361536264419556,0.32374000549316406,1.8143879175186157,0.3314000070095062
165,16,15910,20,5,1.8200156688690186,0.33278000354766846,1.825697660446167,0.32760000228881836
166,17,15910,20,5,1.8083850145339966,0.33682000637054443,1.7990309000015259,0.33649998903274536
167,18,15910,20,5,1.7986806631088257,0.3407000005245209,1.7929521799087524,0.33820000290870667
168,19,15910,20,5,1.7913297414779663,0.34463998675346375,1.8106563091278076,0.33000001311302185
169,20,15910,20,5,1.7841565608978271,0.34883999824523926,1.774460792541504,0.3472000062465668
170,21,15910,20,5,1.7787946462631226,0.3512200117111206,1.8275798559188843,0.3296999931335449
171,22,15910,20,5,1.7732514142990112,0.35471999645233154,1.803037166595459,0.3407000005245209
172,23,15910,20,5,1.7666975259780884,0.355540007352829,1.7673710584640503,0.34940001368522644
173,24,15910,20,5,1.7639442682266235,0.35756000876426697,1.7817169427871704,0.34130001068115234
174,25,15910,20,5,1.760413408279419,0.35745999217033386,1.778590440750122,0.34599998593330383
175,26,15910,20,5,1.7560287714004517,0.36146000027656555,1.7809033393859863,0.34369999170303345
176,27,15910,20,5,1.7521075010299683,0.3628599941730499,1.7656846046447754,0.35359999537467957
177,28,15910,20,5,1.7490723133087158,0.36485999822616577,1.7613904476165771,0.35600000619888306
178,29,15910,20,5,1.7452266216278076,0.3657799959182739,1.7397699356079102,0.3626999855041504
179,30,15910,20,5,1.7427783012390137,0.36574000120162964,1.7361828088760376,0.3630000054836273
180,31,15910,20,5,1.7378991842269897,0.3668999969959259,1.7585740089416504,0.3562999963760376
181,32,15910,20,5,1.7379696369171143,0.36702001094818115,1.7654718160629272,0.35370001196861267
182,33,15910,20,5,1.7368571758270264,0.3693999946117401,1.7505366802215576,0.36169999837875366
183,34,15910,20,5,1.7328553199768066,0.37053999304771423,1.7452607154846191,0.3614000082015991
184,35,15910,20,5,1.7307382822036743,0.37334001064300537,1.734829306602478,0.3691999912261963
185,36,15910,20,5,1.7297239303588867,0.3720400035381317,1.7388361692428589,0.36329999566078186
186,37,15910,20,5,1.726536750793457,0.3728800117969513,1.7404836416244507,0.36340001225471497
187,38,15910,20,5,1.722572684288025,0.3749000132083893,1.7585734128952026,0.3573000133037567
188,39,15910,20,5,1.7222332954406738,0.3749000132083893,1.7247103452682495,0.37119999527931213
189,40,15910,20,5,1.719125509262085,0.3765999972820282,1.7311069965362549,0.3668000102043152
190,41,15910,20,5,1.7172495126724243,0.38078001141548157,1.7226170301437378,0.37119999527931213
191,42,15910,20,5,1.7152295112609863,0.37977999448776245,1.7244524955749512,0.37560001015663147
192,43,15910,20,5,1.713539958000183,0.38119998574256897,1.7510043382644653,0.3601999878883362
193,44,15910,20,5,1.7120912075042725,0.382779985666275,1.8164833784103394,0.33889999985694885
194,45,15910,20,5,1.707932949066162,0.3816399872303009,1.7486168146133423,0.3637000024318695
195,46,15910,20,5,1.7082053422927856,0.3817799985408783,1.7911174297332764,0.3472999930381775
196,47,15910,20,5,1.7065455913543701,0.381879985332489,1.7424513101577759,0.3693000078201294
197,48,15910,20,5,1.7037205696105957,0.3844600021839142,1.7960747480392456,0.35120001435279846
198,49,15910,20,5,1.702194094657898,0.3850800096988678,1.7455347776412964,0.36820000410079956
199,50,15910,20,5,1.7009817361831665,0.3869999945163727,1.7226219177246094,0.3752000033855438
200,1,31570,20,10,2.13655161857605,0.16859999299049377,2.074169635772705,0.1867000013589859
201,2,31570,20,10,2.072261333465576,0.1849599927663803,2.0476150512695312,0.19480000436306
202,3,31570,20,10,2.0562782287597656,0.1951799988746643,2.0370166301727295,0.20260000228881836
203,4,31570,20,10,2.0322763919830322,0.2150000035762787,1.9850801229476929,0.2583000063896179
204,5,31570,20,10,1.9732654094696045,0.25773999094963074,1.9463099241256714,0.26579999923706055
205,6,31570,20,10,1.9448778629302979,0.2630999982357025,1.9239320755004883,0.27379998564720154
206,7,31570,20,10,1.9310132265090942,0.27362000942230225,1.9243439435958862,0.2777000069618225
207,8,31570,20,10,1.9148603677749634,0.2853600084781647,1.9680205583572388,0.2703000009059906
208,9,31570,20,10,1.887576699256897,0.30452001094818115,1.8838826417922974,0.30309998989105225
209,10,31570,20,10,1.8540269136428833,0.3199000060558319,1.8327070474624634,0.3330000042915344
210,11,31570,20,10,1.8227897882461548,0.337799996137619,1.8418503999710083,0.32659998536109924
211,12,31570,20,10,1.798175573348999,0.34595999121665955,1.7927751541137695,0.3450999855995178
212,13,31570,20,10,1.7783437967300415,0.3560999929904938,1.7725101709365845,0.35589998960494995
213,14,31570,20,10,1.762061357498169,0.36197999119758606,1.738277554512024,0.37119999527931213
214,15,31570,20,10,1.7533164024353027,0.3639799952507019,1.742681622505188,0.36640000343322754
215,16,31570,20,10,1.7415047883987427,0.3680199980735779,1.7580515146255493,0.35850000381469727
216,17,31570,20,10,1.7307465076446533,0.37064000964164734,1.8669956922531128,0.3255999982357025
217,18,31570,20,10,1.7214409112930298,0.3764199912548065,1.703263282775879,0.38440001010894775
218,19,31570,20,10,1.7153704166412354,0.37742000818252563,1.7189500331878662,0.3756999969482422
219,20,31570,20,10,1.7070951461791992,0.3817000091075897,1.7646114826202393,0.35760000348091125
220,21,31570,20,10,1.7010749578475952,0.3849799931049347,1.6957988739013672,0.38600000739097595
221,22,31570,20,10,1.690905213356018,0.3876200020313263,1.7165273427963257,0.3799999952316284
222,23,31570,20,10,1.6850541830062866,0.3913800120353699,1.7270535230636597,0.36809998750686646
223,24,31570,20,10,1.6774144172668457,0.39563998579978943,1.731717586517334,0.37529999017715454
224,25,31570,20,10,1.6704860925674438,0.39733999967575073,1.6812390089035034,0.3944999873638153
225,26,31570,20,10,1.6599698066711426,0.4018799960613251,1.714717149734497,0.3781999945640564
226,27,31570,20,10,1.6513441801071167,0.4060400128364563,1.6588361263275146,0.4023999869823456
227,28,31570,20,10,1.6448338031768799,0.4095799922943115,1.6816824674606323,0.3930000066757202
228,29,31570,20,10,1.6363742351531982,0.4131399989128113,1.6604968309402466,0.39899998903274536
229,30,31570,20,10,1.6280962228775024,0.4167200028896332,1.6499398946762085,0.40400001406669617
230,31,31570,20,10,1.620715618133545,0.4196999967098236,1.6374162435531616,0.41040000319480896
231,32,31570,20,10,1.6128236055374146,0.4215799868106842,1.7162679433822632,0.3937000036239624
232,33,31570,20,10,1.606683611869812,0.4239000082015991,1.640973448753357,0.40720000863075256
233,34,31570,20,10,1.6034678220748901,0.4246399998664856,1.6786702871322632,0.38839998841285706
234,35,31570,20,10,1.5981587171554565,0.42590001225471497,1.6118099689483643,0.41999998688697815
235,36,31570,20,10,1.5902334451675415,0.42965999245643616,1.6129223108291626,0.4189000129699707
236,37,31570,20,10,1.5868316888809204,0.43018001317977905,1.6218583583831787,0.41609999537467957
237,38,31570,20,10,1.580778956413269,0.4314599931240082,1.61325204372406,0.42239999771118164
238,39,31570,20,10,1.5749740600585938,0.43452000617980957,1.6420822143554688,0.4099999964237213
239,40,31570,20,10,1.5707601308822632,0.43615999817848206,1.5924456119537354,0.4260999858379364
240,41,31570,20,10,1.5671976804733276,0.4362199902534485,1.6200830936431885,0.4156999886035919
241,42,31570,20,10,1.5622632503509521,0.43942001461982727,1.593827486038208,0.42260000109672546
242,43,31570,20,10,1.5558797121047974,0.44157999753952026,1.6121364831924438,0.41780000925064087
243,44,31570,20,10,1.5539984703063965,0.4424999952316284,1.5870553255081177,0.4221999943256378
244,45,31570,20,10,1.5485446453094482,0.4433799982070923,1.607619285583496,0.4163999855518341
245,46,31570,20,10,1.5460121631622314,0.4439600110054016,1.6527059078216553,0.40209999680519104
246,47,31570,20,10,1.5413048267364502,0.4465399980545044,1.6366231441497803,0.4092000126838684
247,48,31570,20,10,1.5403075218200684,0.44519999623298645,1.59548819065094,0.42239999771118164
248,49,31570,20,10,1.5343067646026611,0.44585999846458435,1.5719099044799805,0.4343999922275543
249,50,31570,20,10,1.5319373607635498,0.45034000277519226,1.5923376083374023,0.4194999933242798
250,1,62890,20,20,2.124541997909546,0.17161999642848969,2.0487170219421387,0.21299999952316284
251,2,62890,20,20,2.012752056121826,0.2402999997138977,1.991343379020691,0.24459999799728394
252,3,62890,20,20,1.9548755884170532,0.26669999957084656,1.9843379259109497,0.25450000166893005
253,4,62890,20,20,1.9303104877471924,0.28356000781059265,1.909117341041565,0.2969000041484833
254,5,62890,20,20,1.8946774005889893,0.30480000376701355,1.9566112756729126,0.29600000381469727
255,6,62890,20,20,1.8556642532348633,0.32405999302864075,1.8573836088180542,0.3228999972343445
256,7,62890,20,20,1.8208401203155518,0.3375999927520752,1.8737138509750366,0.303600013256073
257,8,62890,20,20,1.7939379215240479,0.3477199971675873,1.8783859014511108,0.31360000371932983
258,9,62890,20,20,1.7728867530822754,0.3578200042247772,1.7463222742080688,0.36329999566078186
259,10,62890,20,20,1.7545892000198364,0.3630000054836273,1.782012939453125,0.3452000021934509
260,11,62890,20,20,1.7380168437957764,0.3702400028705597,1.7716556787490845,0.35589998960494995
261,12,62890,20,20,1.7176883220672607,0.3783999979496002,1.7562886476516724,0.3666999936103821
262,13,62890,20,20,1.7041572332382202,0.3837200105190277,1.7048085927963257,0.3887999951839447
263,14,62890,20,20,1.686652660369873,0.3896400034427643,1.7612019777297974,0.3637000024318695
264,15,62890,20,20,1.673028588294983,0.39542001485824585,1.662687063217163,0.40389999747276306
265,16,62890,20,20,1.6565368175506592,0.4008600115776062,1.672323226928711,0.39500001072883606
266,17,62890,20,20,1.644110918045044,0.40540000796318054,1.674710750579834,0.4007999897003174
267,18,62890,20,20,1.6336631774902344,0.4097000062465668,1.6501312255859375,0.4032000005245209
268,19,62890,20,20,1.6200268268585205,0.41558000445365906,1.6150386333465576,0.41920000314712524
269,20,62890,20,20,1.6102629899978638,0.42056000232696533,1.6667990684509277,0.396699994802475
270,21,62890,20,20,1.5980514287948608,0.42282000184059143,1.6601788997650146,0.4068000018596649
271,22,62890,20,20,1.5882856845855713,0.429639995098114,1.610487461090088,0.4221000075340271
272,23,62890,20,20,1.5791940689086914,0.4321199953556061,1.594293236732483,0.4323999881744385
273,24,62890,20,20,1.5717300176620483,0.4351400136947632,1.6150587797164917,0.42179998755455017
274,25,62890,20,20,1.563198447227478,0.43907999992370605,1.5946122407913208,0.428600013256073
275,26,62890,20,20,1.55539870262146,0.44190001487731934,1.5902820825576782,0.42719998955726624
276,27,62890,20,20,1.549338698387146,0.44444000720977783,1.7416558265686035,0.38850000500679016
277,28,62890,20,20,1.5418959856033325,0.4447999894618988,1.6503287553787231,0.41350001096725464
278,29,62890,20,20,1.5345101356506348,0.4487000107765198,1.5557562112808228,0.4413999915122986
279,30,62890,20,20,1.5301235914230347,0.44887998700141907,1.5551204681396484,0.4440999925136566
280,31,62890,20,20,1.5208919048309326,0.4534600079059601,1.6351728439331055,0.4050000011920929
281,32,62890,20,20,1.5159379243850708,0.4580399990081787,1.5682880878448486,0.43540000915527344
282,33,62890,20,20,1.5116835832595825,0.4566600024700165,1.556186556816101,0.44179999828338623
283,34,62890,20,20,1.5053573846817017,0.45923998951911926,1.5899930000305176,0.43299999833106995
284,35,62890,20,20,1.5014046430587769,0.4602999985218048,1.5436549186706543,0.454800009727478
285,36,62890,20,20,1.4952096939086914,0.46226000785827637,1.624497413635254,0.4244999885559082
286,37,62890,20,20,1.4907724857330322,0.4648599922657013,1.5616945028305054,0.4392000138759613
287,38,62890,20,20,1.4881137609481812,0.4641599953174591,1.5410335063934326,0.4505000114440918
288,39,62890,20,20,1.4818751811981201,0.4676400125026703,1.5595873594284058,0.44279998540878296
289,40,62890,20,20,1.479378581047058,0.4688200056552887,1.5057719945907593,0.4634999930858612
290,41,62890,20,20,1.4762475490570068,0.46974000334739685,1.517707347869873,0.45660001039505005
291,42,62890,20,20,1.4703794717788696,0.4713599979877472,1.5733180046081543,0.43619999289512634
292,43,62890,20,20,1.466455101966858,0.4746600091457367,1.5951124429702759,0.426800012588501
293,44,62890,20,20,1.4650776386260986,0.47450000047683716,1.5673258304595947,0.4372999966144562
294,45,62890,20,20,1.4614498615264893,0.47582000494003296,1.5212615728378296,0.4580000042915344
295,46,62890,20,20,1.4586564302444458,0.47756001353263855,1.5328747034072876,0.45489999651908875
296,47,62890,20,20,1.4567581415176392,0.47766000032424927,1.5782971382141113,0.44909998774528503
297,48,62890,20,20,1.4516559839248657,0.4781999886035919,1.5213736295700073,0.45669999718666077
