,epoch,num_parameters,dim,rank,loss,accuracy,val_loss,val_accuracy
24,25,16630,10,5,3.991705894470215,0.07444000244140625,4.032378673553467,0.06840000301599503
25,26,16630,10,5,3.9832184314727783,0.07568000257015228,4.032800197601318,0.07490000128746033
26,27,16630,10,5,3.973489999771118,0.07863999903202057,4.079904556274414,0.0658000037074089
27,28,16630,10,5,3.9650204181671143,0.08038000017404556,3.989380121231079,0.07559999823570251
28,29,16630,10,5,3.954508066177368,0.08234000205993652,3.9830546379089355,0.07959999889135361
29,30,16630,10,5,3.9435806274414062,0.08675999939441681,3.966109275817871,0.08640000224113464
30,31,16630,10,5,3.9325711727142334,0.08686000108718872,3.962655544281006,0.08649999648332596
31,32,16630,10,5,3.920431137084961,0.09042000025510788,3.967163324356079,0.08569999784231186
32,33,16630,10,5,3.9110665321350098,0.09195999801158905,3.9793264865875244,0.0843999981880188
33,34,16630,10,5,3.898103952407837,0.0946199968457222,3.932573080062866,0.09160000085830688
34,35,16630,10,5,3.885638475418091,0.09640000015497208,3.9208133220672607,0.0917000025510788
35,36,16630,10,5,3.870882749557495,0.09808000177145004,3.90604567527771,0.09839999675750732
36,37,16630,10,5,3.8591997623443604,0.09963999688625336,3.8911972045898438,0.09849999845027924
37,38,16630,10,5,3.8476760387420654,0.10193999856710434,3.888105869293213,0.09799999743700027
38,39,16630,10,5,3.838697910308838,0.10288000106811523,3.856903076171875,0.1014999970793724
39,40,16630,10,5,3.833702564239502,0.1040399968624115,3.8573458194732666,0.10670000314712524
40,41,16630,10,5,3.826622724533081,0.10608000308275223,3.885746955871582,0.10239999741315842
41,42,16630,10,5,3.82381272315979,0.10413999855518341,3.8739066123962402,0.09629999846220016
42,43,16630,10,5,3.8180644512176514,0.10559999942779541,3.8780746459960938,0.09679999947547913
43,44,16630,10,5,3.8152358531951904,0.10524000227451324,3.8519413471221924,0.10300000011920929
44,45,16630,10,5,3.812537431716919,0.10593999922275543,3.9327995777130127,0.09049999713897705
45,46,16630,10,5,3.810058355331421,0.10645999759435654,3.837799549102783,0.10520000010728836
46,47,16630,10,5,3.8059065341949463,0.10719999670982361,3.873114824295044,0.09790000319480896
47,48,16630,10,5,3.802745819091797,0.1073400005698204,3.856952667236328,0.10480000078678131
48,49,16630,10,5,3.801103353500366,0.1084199994802475,3.827382802963257,0.10830000042915344
49,50,16630,10,5,3.7973387241363525,0.10887999832630157,3.8714962005615234,0.1062999963760376
50,1,32140,10,10,4.520384788513184,0.01865999959409237,4.449554920196533,0.022199999541044235
51,2,32140,10,10,4.413918972015381,0.02476000040769577,4.36917781829834,0.028999999165534973
52,3,32140,10,10,4.33681583404541,0.030460000038146973,4.327293872833252,0.029400000348687172
53,4,32140,10,10,4.280673027038574,0.032760001718997955,4.272867202758789,0.03840000182390213
54,5,32140,10,10,4.2385029792785645,0.03743999823927879,4.2587690353393555,0.03579999879002571
55,6,32140,10,10,4.208806991577148,0.04323999956250191,4.213982582092285,0.04309999942779541
56,7,32140,10,10,4.184804916381836,0.04596000164747238,4.197256565093994,0.04529999941587448
57,8,32140,10,10,4.159916877746582,0.04876000061631203,4.146813869476318,0.053599998354911804
58,9,32140,10,10,4.129197597503662,0.055399999022483826,4.164475917816162,0.049400001764297485
59,10,32140,10,10,4.0936198234558105,0.06157999858260155,4.087794303894043,0.058400001376867294
60,11,32140,10,10,4.070247650146484,0.0652799978852272,4.069890022277832,0.06319999694824219
61,12,32140,10,10,4.052944660186768,0.06666000187397003,4.110726833343506,0.05939999967813492
62,13,32140,10,10,4.03972864151001,0.06960000097751617,4.050495624542236,0.07090000063180923
63,14,32140,10,10,4.028764247894287,0.07146000117063522,4.03463077545166,0.07069999724626541
64,15,32140,10,10,4.015866756439209,0.0722000002861023,4.025529861450195,0.07050000131130219
65,16,32140,10,10,4.003034591674805,0.07494000345468521,4.026517391204834,0.07199999690055847
66,17,32140,10,10,3.9891357421875,0.07626000046730042,4.004581928253174,0.07609999924898148
67,18,32140,10,10,3.973759889602661,0.07727999985218048,3.999498128890991,0.07519999891519547
68,19,32140,10,10,3.9580423831939697,0.08167999982833862,3.9966890811920166,0.07540000230073929
69,20,32140,10,10,3.934964418411255,0.08517999947071075,3.9657206535339355,0.08179999887943268
70,21,32140,10,10,3.9118683338165283,0.0895799994468689,3.914771556854248,0.09040000289678574
71,22,32140,10,10,3.8922622203826904,0.09363999962806702,3.9410135746002197,0.08139999955892563
72,23,32140,10,10,3.8784124851226807,0.09418000280857086,3.9165711402893066,0.08910000324249268
73,24,32140,10,10,3.869187831878662,0.0972599983215332,3.903266429901123,0.09059999883174896
74,25,32140,10,10,3.859609603881836,0.09950000047683716,3.889613389968872,0.09239999949932098
75,26,32140,10,10,3.850613832473755,0.09944000095129013,3.9044604301452637,0.09619999676942825
76,27,32140,10,10,3.8433306217193604,0.10119999945163727,3.8852734565734863,0.09619999676942825
77,28,32140,10,10,3.837082862854004,0.10429999977350235,3.8559186458587646,0.1005999967455864
78,29,32140,10,10,3.830981969833374,0.10518000274896622,3.9284284114837646,0.09049999713897705
79,30,32140,10,10,3.8261218070983887,0.10407999902963638,3.8463430404663086,0.10480000078678131
80,31,32140,10,10,3.818915367126465,0.10514000058174133,3.856031656265259,0.10450000315904617
81,32,32140,10,10,3.8143556118011475,0.10760000348091125,3.880342960357666,0.09740000218153
82,33,32140,10,10,3.808088541030884,0.1074799969792366,3.840672731399536,0.10620000213384628
83,34,32140,10,10,3.8019747734069824,0.10785999894142151,3.841844081878662,0.10329999774694443
84,35,32140,10,10,3.7953057289123535,0.10843999683856964,3.8516764640808105,0.10369999706745148
85,36,32140,10,10,3.7907650470733643,0.1113400012254715,3.854306697845459,0.10040000081062317
86,37,32140,10,10,3.7847237586975098,0.11202000081539154,3.848295211791992,0.10570000112056732
87,38,32140,10,10,3.7802822589874268,0.11326000094413757,3.8198578357696533,0.11209999769926071
88,39,32140,10,10,3.775975227355957,0.11351999640464783,3.8629910945892334,0.1062999963760376
89,40,32140,10,10,3.7689006328582764,0.11501999944448471,3.8662164211273193,0.10610000044107437
90,41,32140,10,10,3.765596628189087,0.11587999761104584,3.8106913566589355,0.10920000076293945
91,42,32140,10,10,3.7617194652557373,0.11633999645709991,3.7893407344818115,0.11429999768733978
92,43,32140,10,10,3.7549736499786377,0.11603999882936478,3.8686139583587646,0.09860000014305115
93,44,32140,10,10,3.751926898956299,0.11941999942064285,3.807152032852173,0.11569999903440475
94,45,32140,10,10,3.747375726699829,0.11919999867677689,3.81719970703125,0.11219999939203262
95,46,32140,10,10,3.742213726043701,0.12093999981880188,3.7825520038604736,0.11760000139474869
96,47,32140,10,10,3.737107276916504,0.12269999831914902,3.7980289459228516,0.11749999970197678
97,48,32140,10,10,3.7329840660095215,0.12352000176906586,3.818254232406616,0.11479999870061874
98,49,32140,10,10,3.7272121906280518,0.12482000142335892,3.8177433013916016,0.11159999668598175
99,50,32140,10,10,3.725008010864258,0.12411999702453613,3.7599761486053467,0.12430000305175781
100,1,31940,10,-1,4.540114879608154,0.016939999535679817,4.430575847625732,0.026599999517202377
101,2,31940,10,-1,4.310290813446045,0.03984000161290169,4.209742069244385,0.050700001418590546
102,3,31940,10,-1,4.1591901779174805,0.05700000002980232,4.124591827392578,0.06310000270605087
103,4,31940,10,-1,4.086947917938232,0.06977999955415726,4.0679497718811035,0.07000000029802322
104,5,31940,10,-1,4.051885604858398,0.07525999844074249,4.040863037109375,0.07909999787807465
105,6,31940,10,-1,4.027429103851318,0.07769999653100967,4.029435634613037,0.07909999787807465
106,7,31940,10,-1,4.003704071044922,0.08219999819993973,4.02153205871582,0.08179999887943268
107,8,31940,10,-1,3.978071451187134,0.08708000183105469,3.980428457260132,0.08630000054836273
108,9,31940,10,-1,3.9521725177764893,0.09284000098705292,3.9476003646850586,0.09950000047683716
109,10,31940,10,-1,3.9292244911193848,0.09585999697446823,3.959671974182129,0.09510000050067902
110,11,31940,10,-1,3.9088408946990967,0.10100000351667404,3.925950288772583,0.0982000008225441
111,12,31940,10,-1,3.8918778896331787,0.10316000133752823,3.9292547702789307,0.10050000250339508
112,13,31940,10,-1,3.8748934268951416,0.1065400019288063,3.88991641998291,0.10450000315904617
113,14,31940,10,-1,3.8611996173858643,0.1088000014424324,3.875154972076416,0.11330000311136246
114,15,31940,10,-1,3.847874164581299,0.1103999987244606,3.89149808883667,0.10639999806880951
115,16,31940,10,-1,3.833176612854004,0.11305999755859375,3.8788352012634277,0.10779999941587448
116,17,31940,10,-1,3.822197198867798,0.11620000004768372,3.829833507537842,0.12359999865293503
117,18,31940,10,-1,3.809844732284546,0.11840000003576279,3.8608367443084717,0.11389999836683273
118,19,31940,10,-1,3.798095226287842,0.11862000077962875,3.8372933864593506,0.12039999663829803
119,20,31940,10,-1,3.790393829345703,0.12088000029325485,3.8181214332580566,0.12099999934434891
120,21,31940,10,-1,3.7829325199127197,0.12160000205039978,3.820568323135376,0.11919999867677689
121,22,31940,10,-1,3.775779962539673,0.12318000197410583,3.8355183601379395,0.1136000007390976
122,23,31940,10,-1,3.769317865371704,0.12377999722957611,3.8497304916381836,0.1177000030875206
123,24,31940,10,-1,3.7658541202545166,0.12427999824285507,3.8109686374664307,0.12219999730587006
124,25,31940,10,-1,3.760624408721924,0.12571999430656433,3.837655782699585,0.1193000003695488
125,26,31940,10,-1,3.7541024684906006,0.12676000595092773,3.7995598316192627,0.12549999356269836
126,27,31940,10,-1,3.7484796047210693,0.12758000195026398,3.808817148208618,0.12240000069141388
127,28,31940,10,-1,3.7446773052215576,0.1292400062084198,3.8262546062469482,0.11959999799728394
128,29,31940,10,-1,3.74029278755188,0.1306000053882599,3.7695930004119873,0.13009999692440033
129,30,31940,10,-1,3.734761953353882,0.13089999556541443,3.8494369983673096,0.11919999867677689
130,31,31940,10,-1,3.730746269226074,0.13040000200271606,3.891004800796509,0.10769999772310257
131,32,31940,10,-1,3.7256722450256348,0.131400004029274,3.759319543838501,0.12970000505447388
132,33,31940,10,-1,3.7227325439453125,0.13162000477313995,3.7885444164276123,0.120899997651577
133,34,31940,10,-1,3.71718692779541,0.13468000292778015,3.825915575027466,0.1193000003695488
134,35,31940,10,-1,3.713813543319702,0.13354000449180603,3.760193347930908,0.1256999969482422
135,36,31940,10,-1,3.711758852005005,0.13378000259399414,3.746230125427246,0.12839999794960022
136,37,31940,10,-1,3.7065224647521973,0.13322000205516815,3.785351276397705,0.1242000013589859
137,38,31940,10,-1,3.7034709453582764,0.13595999777317047,3.747014045715332,0.13009999692440033
138,39,31940,10,-1,3.6999900341033936,0.13505999743938446,3.819614887237549,0.11500000208616257
139,40,31940,10,-1,3.698293685913086,0.136680006980896,3.759298086166382,0.12540000677108765
140,41,31940,10,-1,3.694596767425537,0.13638000190258026,3.748868465423584,0.1315000057220459
141,42,31940,10,-1,3.6928927898406982,0.13738000392913818,3.8368239402770996,0.11789999902248383
142,43,31940,10,-1,3.688335657119751,0.13884000480175018,3.7759933471679688,0.12530000507831573
143,44,31940,10,-1,3.6851699352264404,0.1385200023651123,3.7488930225372314,0.13179999589920044
144,45,31940,10,-1,3.684964418411255,0.13923999667167664,3.7721502780914307,0.12620000541210175
145,46,31940,10,-1,3.6804134845733643,0.13979999721050262,3.7470362186431885,0.13289999961853027
146,47,31940,10,-1,3.6785569190979004,0.14013999700546265,3.7829835414886475,0.12139999866485596
147,48,31940,10,-1,3.6753175258636475,0.13979999721050262,3.742349624633789,0.1324000060558319
148,49,31940,10,-1,3.6747047901153564,0.1401599943637848,3.7178616523742676,0.13600000739097595
149,50,31940,10,-1,3.6717193126678467,0.13962000608444214,3.813830852508545,0.11990000307559967
150,1,17800,20,5,4.488531589508057,0.01730000041425228,4.3585286140441895,0.023399999365210533
151,2,17800,20,5,4.318671226501465,0.02961999922990799,4.309444427490234,0.031300000846385956
152,3,17800,20,5,4.279629230499268,0.03303999826312065,4.285894870758057,0.031599998474121094
153,4,17800,20,5,4.252567768096924,0.03610000014305115,4.29135274887085,0.03449999913573265
154,5,17800,20,5,4.233680725097656,0.03858000040054321,4.238982200622559,0.03750000149011612
155,6,17800,20,5,4.2137956619262695,0.040800001472234726,4.218920707702637,0.039900001138448715
156,7,17800,20,5,4.1959757804870605,0.043719999492168427,4.203592300415039,0.04360000044107437
157,8,17800,20,5,4.180313587188721,0.04527999833226204,4.190124034881592,0.04039999842643738
158,9,17800,20,5,4.167470455169678,0.04713999852538109,4.173456192016602,0.04830000177025795
159,10,17800,20,5,4.154918670654297,0.049800001084804535,4.20245885848999,0.041600000113248825
160,11,17800,20,5,4.14313268661499,0.05195999890565872,4.153550624847412,0.04919999837875366
161,12,17800,20,5,4.131069183349609,0.05310000106692314,4.146683692932129,0.0502999983727932
162,13,17800,20,5,4.120363235473633,0.05482000112533569,4.207117080688477,0.04769999906420708
163,14,17800,20,5,4.107682228088379,0.05663999915122986,4.253308296203613,0.0430000014603138
164,15,17800,20,5,4.088712215423584,0.057999998331069946,4.119081497192383,0.05689999833703041
165,16,17800,20,5,4.059142589569092,0.06400000303983688,4.081501483917236,0.060600001364946365
166,17,17800,20,5,4.035377025604248,0.06785999983549118,4.063665390014648,0.06469999998807907
167,18,17800,20,5,4.0131659507751465,0.07072000205516815,4.018624305725098,0.07090000063180923
168,19,17800,20,5,3.9945802688598633,0.07259999960660934,4.022684097290039,0.06759999692440033
169,20,17800,20,5,3.9759581089019775,0.07667999714612961,4.0555243492126465,0.06629999727010727
170,21,17800,20,5,3.957460880279541,0.07930000126361847,3.9820539951324463,0.08020000159740448
171,22,17800,20,5,3.938993215560913,0.08297999948263168,3.9767496585845947,0.07769999653100967
172,23,17800,20,5,3.9188594818115234,0.08805999904870987,3.9766385555267334,0.07919999957084656
173,24,17800,20,5,3.899930000305176,0.09034000337123871,3.9354617595672607,0.08590000122785568
174,25,17800,20,5,3.8786299228668213,0.09532000124454498,3.9136788845062256,0.08980000019073486
175,26,17800,20,5,3.860393524169922,0.09604000300168991,3.8950071334838867,0.09520000219345093
176,27,17800,20,5,3.8407416343688965,0.09911999851465225,3.878039836883545,0.10119999945163727
177,28,17800,20,5,3.823413372039795,0.10232000052928925,3.842689037322998,0.10530000180006027
178,29,17800,20,5,3.8060975074768066,0.1061599999666214,3.866281270980835,0.10029999911785126
179,30,17800,20,5,3.7913341522216797,0.10843999683856964,3.8208844661712646,0.10660000145435333
180,31,17800,20,5,3.779231309890747,0.11100000143051147,3.8046016693115234,0.11590000241994858
181,32,17800,20,5,3.7678728103637695,0.11309999972581863,3.8258371353149414,0.10679999738931656
182,33,17800,20,5,3.7588863372802734,0.11648000031709671,3.7976808547973633,0.11509999632835388
183,34,17800,20,5,3.7501628398895264,0.11683999747037888,3.8561253547668457,0.10930000245571136
184,35,17800,20,5,3.744403123855591,0.11800000071525574,3.8360848426818848,0.10729999840259552
185,36,17800,20,5,3.7373154163360596,0.11928000301122665,3.8300085067749023,0.10790000110864639
186,37,17800,20,5,3.731443166732788,0.11999999731779099,3.7872426509857178,0.11410000175237656
187,38,17800,20,5,3.72765851020813,0.119159996509552,3.828765630722046,0.1088000014424324
188,39,17800,20,5,3.721801519393921,0.12088000029325485,3.7822768688201904,0.11649999767541885
189,40,17800,20,5,3.7160604000091553,0.12204000353813171,3.7559640407562256,0.12330000102519989
190,41,17800,20,5,3.710930585861206,0.1225999966263771,3.7900121212005615,0.1088000014424324
191,42,17800,20,5,3.7090141773223877,0.1234000027179718,3.7504208087921143,0.12370000034570694
192,43,17800,20,5,3.7033913135528564,0.12334000319242477,3.7817420959472656,0.11630000174045563
193,44,17800,20,5,3.6995484828948975,0.12525999546051025,3.745210886001587,0.12470000237226486
194,45,17800,20,5,3.696836471557617,0.12545999884605408,3.7859578132629395,0.11760000139474869
195,46,17800,20,5,3.6915228366851807,0.1268399953842163,3.7922773361206055,0.11869999766349792
196,47,17800,20,5,3.6874208450317383,0.12668000161647797,3.726689100265503,0.12720000743865967
197,48,17800,20,5,3.6853184700012207,0.127920001745224,3.803142547607422,0.11779999732971191
198,49,17800,20,5,3.6824512481689453,0.12734000384807587,3.7789554595947266,0.11640000343322754
199,50,17800,20,5,3.6774544715881348,0.12921999394893646,3.734867572784424,0.1282999962568283
200,1,33460,20,10,4.4839959144592285,0.019759999588131905,4.36742639541626,0.029500000178813934
201,2,33460,20,10,4.327580451965332,0.029899999499320984,4.292068958282471,0.03099999949336052
202,3,33460,20,10,4.273279190063477,0.033240001648664474,4.257798194885254,0.03229999914765358
203,4,33460,20,10,4.2337117195129395,0.03853999823331833,4.242724418640137,0.039799999445676804
204,5,33460,20,10,4.190030574798584,0.044039998203516006,4.221886157989502,0.03779999911785126
205,6,33460,20,10,4.134283065795898,0.053360000252723694,4.165687561035156,0.051899999380111694
206,7,33460,20,10,4.082627296447754,0.060920000076293945,4.104837417602539,0.05739999935030937
207,8,33460,20,10,4.048488616943359,0.06468000262975693,4.066662311553955,0.06700000166893005
208,9,33460,20,10,4.022861957550049,0.06762000173330307,4.019508361816406,0.07259999960660934
209,10,33460,20,10,4.000948905944824,0.07106000185012817,4.033854961395264,0.0729999989271164
210,11,33460,20,10,3.983055591583252,0.0754999965429306,3.997368812561035,0.07339999824762344
211,12,33460,20,10,3.9664306640625,0.07739999890327454,3.985870599746704,0.07609999924898148
212,13,33460,20,10,3.9476237297058105,0.08173999935388565,3.987201452255249,0.07109999656677246
213,14,33460,20,10,3.930478811264038,0.08281999826431274,3.9654557704925537,0.07930000126361847
214,15,33460,20,10,3.9112346172332764,0.08727999776601791,3.9562270641326904,0.08209999650716782
215,16,33460,20,10,3.8863086700439453,0.09358000010251999,3.9250667095184326,0.09160000085830688
216,17,33460,20,10,3.856342077255249,0.09922000020742416,3.879042863845825,0.10450000315904617
217,18,33460,20,10,3.830852746963501,0.10391999781131744,3.878779411315918,0.1014999970793724
218,19,33460,20,10,3.805542230606079,0.11007999628782272,3.8523266315460205,0.10260000079870224
219,20,33460,20,10,3.785658121109009,0.11444000154733658,3.808014392852783,0.11400000005960464
220,21,33460,20,10,3.764601945877075,0.1171799972653389,3.7824366092681885,0.1168999969959259
221,22,33460,20,10,3.742239475250244,0.1230200007557869,3.7880425453186035,0.11729999631643295
222,23,33460,20,10,3.719942808151245,0.12693999707698822,3.8573319911956787,0.10570000112056732
223,24,33460,20,10,3.702524423599243,0.12875999510288239,3.8348307609558105,0.10980000346899033
224,25,33460,20,10,3.6856110095977783,0.13118000328540802,3.730020761489868,0.1316000074148178
225,26,33460,20,10,3.672395706176758,0.13233999907970428,3.8035666942596436,0.11079999804496765
226,27,33460,20,10,3.6602938175201416,0.1358799934387207,3.7085156440734863,0.1340000033378601
227,28,33460,20,10,3.6494312286376953,0.13741999864578247,3.7179176807403564,0.13230000436306
228,29,33460,20,10,3.6362926959991455,0.14032000303268433,3.672870635986328,0.14159999787807465
229,30,33460,20,10,3.6266767978668213,0.14203999936580658,3.713604688644409,0.13079999387264252
230,31,33460,20,10,3.618830919265747,0.14531999826431274,3.657259464263916,0.14239999651908875
231,32,33460,20,10,3.606736898422241,0.14621999859809875,3.64250111579895,0.14820000529289246
232,33,33460,20,10,3.596633195877075,0.14903999865055084,3.6506991386413574,0.14790000021457672
233,34,33460,20,10,3.591602087020874,0.14723999798297882,3.6284313201904297,0.147599995136261
234,35,33460,20,10,3.5817880630493164,0.15073999762535095,3.6753969192504883,0.14190000295639038
235,36,33460,20,10,3.573272705078125,0.15272000432014465,3.7245333194732666,0.13079999387264252
236,37,33460,20,10,3.5689826011657715,0.15355999767780304,3.684563398361206,0.1363999992609024
237,38,33460,20,10,3.5591230392456055,0.1535400003194809,3.644944190979004,0.1469999998807907
238,39,33460,20,10,3.5516581535339355,0.15639999508857727,3.621990203857422,0.14949999749660492
239,40,33460,20,10,3.5464720726013184,0.15695999562740326,3.660635232925415,0.14300000667572021
240,41,33460,20,10,3.538599967956543,0.15850000083446503,3.657593011856079,0.15119999647140503
241,42,33460,20,10,3.532280206680298,0.1603199988603592,3.63571834564209,0.14959999918937683
242,43,33460,20,10,3.527172088623047,0.16099999845027924,3.5778234004974365,0.1589999943971634
243,44,33460,20,10,3.5190231800079346,0.1633799970149994,3.6335184574127197,0.1525000035762787
244,45,33460,20,10,3.5143940448760986,0.16346000134944916,3.579360246658325,0.16060000658035278
245,46,33460,20,10,3.5082147121429443,0.16378000378608704,3.646275043487549,0.1460999995470047
246,47,33460,20,10,3.5032927989959717,0.16458000242710114,3.581462860107422,0.16349999606609344
247,48,33460,20,10,3.4966700077056885,0.16704000532627106,3.5659596920013428,0.16140000522136688
248,49,33460,20,10,3.491971492767334,0.16764000058174133,3.5883941650390625,0.15850000083446503
249,50,33460,20,10,3.4867143630981445,0.1690399944782257,3.602302312850952,0.15459999442100525
250,1,64780,20,20,4.447362899780273,0.02401999942958355,4.297295093536377,0.038100000470876694
251,2,64780,20,20,4.254559516906738,0.04165999963879585,4.234480381011963,0.039500001817941666
252,3,64780,20,20,4.197684288024902,0.04828000068664551,4.207127094268799,0.04749999940395355
253,4,64780,20,20,4.160268306732178,0.05048000067472458,4.208942413330078,0.04749999940395355
254,5,64780,20,20,4.130595684051514,0.05480000004172325,4.195388317108154,0.04879999905824661
255,6,64780,20,20,4.093338489532471,0.06157999858260155,4.061344623565674,0.06650000065565109
256,7,64780,20,20,4.020430088043213,0.07502000033855438,4.0322675704956055,0.07020000368356705
257,8,64780,20,20,3.976768732070923,0.0816200003027916,3.9944729804992676,0.08370000123977661
258,9,64780,20,20,3.9502522945404053,0.08517999947071075,4.0328369140625,0.07880000025033951
259,10,64780,20,20,3.9291906356811523,0.08748000115156174,3.9592065811157227,0.0843999981880188
260,11,64780,20,20,3.9091274738311768,0.09071999788284302,3.9553749561309814,0.08349999785423279
261,12,64780,20,20,3.891171455383301,0.09418000280857086,3.9972469806671143,0.07569999992847443
262,13,64780,20,20,3.874274492263794,0.09657999873161316,3.9103219509124756,0.09160000085830688
263,14,64780,20,20,3.8541128635406494,0.10175999999046326,3.9114878177642822,0.09130000323057175
264,15,64780,20,20,3.8325881958007812,0.10565999895334244,3.9069652557373047,0.09430000185966492
265,16,64780,20,20,3.8052921295166016,0.11184000223875046,3.852144956588745,0.10930000245571136
266,17,64780,20,20,3.7803025245666504,0.11795999854803085,3.875500440597534,0.10450000315904617
267,18,64780,20,20,3.757352113723755,0.1230200007557869,3.822270393371582,0.1168999969959259
268,19,64780,20,20,3.7342140674591064,0.12758000195026398,3.7938356399536133,0.12189999967813492
269,20,64780,20,20,3.715790271759033,0.12917999923229218,3.7467780113220215,0.1282999962568283
270,21,64780,20,20,3.700845956802368,0.13391999900341034,3.776017189025879,0.12439999729394913
271,22,64780,20,20,3.6879444122314453,0.13570000231266022,3.757728099822998,0.13109999895095825
272,23,64780,20,20,3.6754369735717773,0.13636000454425812,3.7261531352996826,0.13079999387264252
273,24,64780,20,20,3.6654884815216064,0.1370999962091446,3.7079215049743652,0.13670000433921814
274,25,64780,20,20,3.6527316570281982,0.13967999815940857,3.6903793811798096,0.13840000331401825
275,26,64780,20,20,3.6425461769104004,0.14176000654697418,3.697603464126587,0.1363999992609024
276,27,64780,20,20,3.632753372192383,0.14402000606060028,3.677997589111328,0.1437000036239624
277,28,64780,20,20,3.6212081909179688,0.14654000103473663,3.762598752975464,0.1265999972820282
278,29,64780,20,20,3.6091487407684326,0.1483599990606308,3.7237846851348877,0.13420000672340393
279,30,64780,20,20,3.598006010055542,0.1489199995994568,3.697971820831299,0.13940000534057617
280,31,64780,20,20,3.587592840194702,0.15185999870300293,3.7321200370788574,0.13079999387264252
281,32,64780,20,20,3.5752222537994385,0.15445999801158905,3.7211809158325195,0.13979999721050262
282,33,64780,20,20,3.5646610260009766,0.15773999691009521,3.745800495147705,0.12919999659061432
283,34,64780,20,20,3.554905891418457,0.15770000219345093,3.648324966430664,0.14790000021457672
284,35,64780,20,20,3.5427377223968506,0.1617400050163269,3.726069927215576,0.13040000200271606
285,36,64780,20,20,3.5354607105255127,0.16332000494003296,3.705280065536499,0.14139999449253082
286,37,64780,20,20,3.5254359245300293,0.16607999801635742,3.615647315979004,0.1550000011920929
287,38,64780,20,20,3.5148446559906006,0.16708000004291534,3.593762159347534,0.1599999964237213
288,39,64780,20,20,3.5070102214813232,0.16869999468326569,3.603008508682251,0.15729999542236328
289,40,64780,20,20,3.499892234802246,0.1702200025320053,3.6173672676086426,0.15150000154972076
290,41,64780,20,20,3.4915525913238525,0.17066000401973724,3.6251699924468994,0.1525000035762787
291,42,64780,20,20,3.4843525886535645,0.1715800017118454,3.5812363624572754,0.15649999678134918
292,43,64780,20,20,3.478302478790283,0.17339999973773956,3.6170144081115723,0.15449999272823334
293,44,64780,20,20,3.4712412357330322,0.17299999296665192,3.5720653533935547,0.1598999947309494
294,45,64780,20,20,3.4610745906829834,0.17599999904632568,3.6031761169433594,0.15569999814033508
295,46,64780,20,20,3.4578168392181396,0.17705999314785004,3.5867695808410645,0.15770000219345093
296,47,64780,20,20,3.4505252838134766,0.17615999281406403,3.566126585006714,0.1607999950647354
297,48,64780,20,20,3.4463350772857666,0.1780800074338913,3.5198874473571777,0.16990000009536743
298,49,64780,20,20,3.4373674392700195,0.18024000525474548,3.5852088928222656,0.16249999403953552
299,50,64780,20,20,3.4334096908569336,0.1799599975347519,3.5535097122192383,0.1647000014781952
300,1,63980,20,-1,4.381536483764648,0.0379600003361702,4.20525598526001,0.05460000038146973
301,2,63980,20,-1,4.1130146980285645,0.06459999829530716,4.141933917999268,0.061500001698732376
