,epoch,num_parameters,dim,rank,training_duration,loss,accuracy,val_loss,val_accuracy
96,47,31150,10,10,63.78312802314758,1.768629789352417,0.3712800145149231,1.7776068449020386,0.3702999949455261
97,48,31150,10,10,63.78312802314758,1.7680226564407349,0.3720000088214874,1.7740334272384644,0.3711000084877014
98,49,31150,10,10,63.78312802314758,1.7643970251083374,0.373199999332428,1.8542886972427368,0.3375999927520752
99,50,31150,10,10,63.78312802314758,1.7618157863616943,0.3728399872779846,1.8135713338851929,0.3522000014781952
100,1,30950,10,-1,60.76492118835449,2.0704891681671143,0.23600000143051147,1.9752594232559204,0.2757999897003174
101,2,30950,10,-1,60.76492118835449,1.9444977045059204,0.2974399924278259,1.9303807020187378,0.30809998512268066
102,3,30950,10,-1,60.76492118835449,1.9039057493209839,0.3210200071334839,1.8978638648986816,0.3158999979496002
103,4,30950,10,-1,60.76492118835449,1.8681979179382324,0.33362001180648804,1.8422976732254028,0.3447999954223633
104,5,30950,10,-1,60.76492118835449,1.8440879583358765,0.3418000042438507,1.8315984010696411,0.3447999954223633
105,6,30950,10,-1,60.76492118835449,1.8246792554855347,0.350380003452301,1.8432111740112305,0.3382999897003174
106,7,30950,10,-1,60.76492118835449,1.813528299331665,0.3542799949645996,1.8521627187728882,0.33390000462532043
107,8,30950,10,-1,60.76492118835449,1.805901050567627,0.36000001430511475,1.8490082025527954,0.33009999990463257
108,9,30950,10,-1,60.76492118835449,1.7934963703155518,0.36682000756263733,1.7951834201812744,0.36399999260902405
109,10,30950,10,-1,60.76492118835449,1.7875725030899048,0.3667599856853485,1.8929553031921387,0.33390000462532043
110,11,30950,10,-1,60.76492118835449,1.7810250520706177,0.3717600107192993,1.963733196258545,0.2838999927043915
111,12,30950,10,-1,60.76492118835449,1.7729618549346924,0.37435999512672424,1.7975413799285889,0.3562000095844269
112,13,30950,10,-1,60.76492118835449,1.7679201364517212,0.3783999979496002,1.7710753679275513,0.3752000033855438
113,14,30950,10,-1,60.76492118835449,1.7620505094528198,0.384660005569458,1.778332233428955,0.38370001316070557
114,15,30950,10,-1,60.76492118835449,1.7559866905212402,0.387719988822937,1.8362672328948975,0.34360000491142273
115,16,30950,10,-1,60.76492118835449,1.7539947032928467,0.38815999031066895,1.7840291261672974,0.37389999628067017
116,17,30950,10,-1,60.76492118835449,1.7491768598556519,0.3910199999809265,1.8485796451568604,0.3427000045776367
117,18,30950,10,-1,60.76492118835449,1.7447148561477661,0.39188000559806824,1.7820326089859009,0.36970001459121704
118,19,30950,10,-1,60.76492118835449,1.7408865690231323,0.3952000141143799,1.7713470458984375,0.38089999556541443
119,20,30950,10,-1,60.76492118835449,1.7393100261688232,0.395440012216568,1.811483383178711,0.3472000062465668
120,21,30950,10,-1,60.76492118835449,1.7367712259292603,0.3955399990081787,1.791850209236145,0.3587999939918518
121,22,30950,10,-1,60.76492118835449,1.733384370803833,0.400299996137619,1.748711109161377,0.3930000066757202
122,23,30950,10,-1,60.76492118835449,1.732391119003296,0.3991999924182892,1.7668044567108154,0.3718999922275543
123,24,30950,10,-1,60.76492118835449,1.7277792692184448,0.4006200134754181,1.7541900873184204,0.3871999979019165
124,25,30950,10,-1,60.76492118835449,1.7265243530273438,0.4018799960613251,1.7760930061340332,0.37139999866485596
125,26,30950,10,-1,60.76492118835449,1.7256391048431396,0.4029200077056885,1.7816587686538696,0.3741999864578247
126,27,30950,10,-1,60.76492118835449,1.722424864768982,0.4037800133228302,1.749007225036621,0.3917999863624573
127,28,30950,10,-1,60.76492118835449,1.720104694366455,0.40564000606536865,1.7632699012756348,0.39500001072883606
128,29,30950,10,-1,60.76492118835449,1.7178468704223633,0.40560001134872437,1.7990692853927612,0.36469998955726624
129,30,30950,10,-1,60.76492118835449,1.717888593673706,0.40595999360084534,1.7616900205612183,0.38839998841285706
130,31,30950,10,-1,60.76492118835449,1.7158057689666748,0.40672001242637634,1.7370574474334717,0.3930000066757202
131,32,30950,10,-1,60.76492118835449,1.7162296772003174,0.4064199924468994,1.8073996305465698,0.37310001254081726
132,33,30950,10,-1,60.76492118835449,1.7134755849838257,0.4050599932670593,1.7367802858352661,0.3962000012397766
133,34,30950,10,-1,60.76492118835449,1.7119606733322144,0.4081999957561493,1.818589448928833,0.35839998722076416
134,35,30950,10,-1,60.76492118835449,1.7107679843902588,0.4107399880886078,1.7795994281768799,0.38280001282691956
135,36,30950,10,-1,60.76492118835449,1.7090749740600586,0.40953999757766724,1.8155189752578735,0.3621000051498413
136,37,30950,10,-1,60.76492118835449,1.7074354887008667,0.4112600088119507,1.7509013414382935,0.3865000009536743
137,38,30950,10,-1,60.76492118835449,1.7060351371765137,0.41207998991012573,1.7535587549209595,0.3862000107765198
138,39,30950,10,-1,60.76492118835449,1.7052299976348877,0.41245999932289124,1.7901402711868286,0.3691999912261963
139,40,30950,10,-1,60.76492118835449,1.7039209604263306,0.41231998801231384,1.7939826250076294,0.3801000118255615
140,41,30950,10,-1,60.76492118835449,1.7043129205703735,0.4130200147628784,1.7269164323806763,0.4043000042438507
141,42,30950,10,-1,60.76492118835449,1.70051908493042,0.41335999965667725,1.8136248588562012,0.3601999878883362
142,43,30950,10,-1,60.76492118835449,1.6985968351364136,0.4155600070953369,1.7798312902450562,0.36959999799728394
143,44,30950,10,-1,60.76492118835449,1.698766827583313,0.41405999660491943,1.7345439195632935,0.3970000147819519
144,45,30950,10,-1,60.76492118835449,1.6982790231704712,0.41471999883651733,1.725874423980713,0.39899998903274536
145,46,30950,10,-1,60.76492118835449,1.6966243982315063,0.4164400100708008,1.757076621055603,0.3912999927997589
146,47,30950,10,-1,60.76492118835449,1.6953470706939697,0.41707998514175415,1.774133563041687,0.3718000054359436
147,48,30950,10,-1,60.76492118835449,1.6959824562072754,0.4167400002479553,1.7323304414749146,0.39910000562667847
148,49,30950,10,-1,60.76492118835449,1.693781852722168,0.41819998621940613,1.7506587505340576,0.3896999955177307
149,50,30950,10,-1,60.76492118835449,1.6929529905319214,0.4174799919128418,1.7197521924972534,0.4075999855995178
150,1,15910,20,5,69.55544209480286,2.1216790676116943,0.16913999617099762,2.1316072940826416,0.16619999706745148
151,2,15910,20,5,69.55544209480286,2.074634552001953,0.18174000084400177,2.0654497146606445,0.17509999871253967
152,3,15910,20,5,69.55544209480286,2.0669631958007812,0.18174000084400177,2.096454381942749,0.17800000309944153
153,4,15910,20,5,69.55544209480286,2.0601229667663574,0.18622000515460968,2.048403024673462,0.19499999284744263
154,5,15910,20,5,69.55544209480286,2.0558247566223145,0.1928199976682663,2.047060966491699,0.19840000569820404
155,6,15910,20,5,69.55544209480286,2.0281341075897217,0.22519999742507935,2.017911434173584,0.22139999270439148
156,7,15910,20,5,69.55544209480286,1.9589792490005493,0.2571200132369995,1.9664955139160156,0.23680000007152557
157,8,15910,20,5,69.55544209480286,1.9475822448730469,0.2543399930000305,1.9837876558303833,0.23270000517368317
158,9,15910,20,5,69.55544209480286,1.9418694972991943,0.25874000787734985,1.9507837295532227,0.25440001487731934
159,10,15910,20,5,69.55544209480286,1.9389078617095947,0.26085999608039856,1.9395908117294312,0.25929999351501465
160,11,15910,20,5,69.55544209480286,1.9353593587875366,0.2635999917984009,1.920171856880188,0.26739999651908875
161,12,15910,20,5,69.55544209480286,1.9329208135604858,0.2656799852848053,1.9184010028839111,0.2671000063419342
162,13,15910,20,5,69.55544209480286,1.9296693801879883,0.26565998792648315,1.9121145009994507,0.27230000495910645
163,14,15910,20,5,69.55544209480286,1.929305911064148,0.2679600119590759,1.9401010274887085,0.26080000400543213
164,15,15910,20,5,69.55544209480286,1.9280833005905151,0.26840001344680786,1.9129492044448853,0.26919999718666077
165,16,15910,20,5,69.55544209480286,1.9261854887008667,0.2693600058555603,1.9355915784835815,0.26570001244544983
166,17,15910,20,5,69.55544209480286,1.924941897392273,0.26965999603271484,1.953364610671997,0.24770000576972961
167,18,15910,20,5,69.55544209480286,1.924733281135559,0.27000001072883606,1.9713488817214966,0.24580000340938568
168,19,15910,20,5,69.55544209480286,1.9126901626586914,0.2870599925518036,1.987671136856079,0.26460000872612
169,20,15910,20,5,69.55544209480286,1.88560950756073,0.3103199899196625,1.893152117729187,0.29989999532699585
170,21,15910,20,5,69.55544209480286,1.867337942123413,0.3195599913597107,1.8683668375015259,0.3131999969482422
171,22,15910,20,5,69.55544209480286,1.8573276996612549,0.32368001341819763,1.8841372728347778,0.314300000667572
172,23,15910,20,5,69.55544209480286,1.854097604751587,0.32519999146461487,1.863601565361023,0.30979999899864197
173,24,15910,20,5,69.55544209480286,1.8502888679504395,0.32600000500679016,1.8484749794006348,0.3190000057220459
174,25,15910,20,5,69.55544209480286,1.8479315042495728,0.32739999890327454,1.8464579582214355,0.3255000114440918
175,26,15910,20,5,69.55544209480286,1.8461943864822388,0.3300800025463104,1.8486135005950928,0.32350000739097595
176,27,15910,20,5,69.55544209480286,1.8445773124694824,0.3277600109577179,1.845365047454834,0.32409998774528503
177,28,15910,20,5,69.55544209480286,1.8429418802261353,0.3294999897480011,1.8354605436325073,0.3303999900817871
178,29,15910,20,5,69.55544209480286,1.8426854610443115,0.3289799988269806,1.9102137088775635,0.3066999912261963
179,30,15910,20,5,69.55544209480286,1.839242935180664,0.3306399881839752,1.8550012111663818,0.3167000114917755
180,31,15910,20,5,69.55544209480286,1.8383406400680542,0.3314000070095062,1.8846497535705566,0.29670000076293945
181,32,15910,20,5,69.55544209480286,1.8375900983810425,0.32965999841690063,1.8642688989639282,0.3089999854564667
182,33,15910,20,5,69.55544209480286,1.8366212844848633,0.329800009727478,1.9023051261901855,0.30000001192092896
183,34,15910,20,5,69.55544209480286,1.8358536958694458,0.33202001452445984,1.8378099203109741,0.3262999951839447
184,35,15910,20,5,69.55544209480286,1.8338806629180908,0.3323400020599365,1.8679015636444092,0.31299999356269836
185,36,15910,20,5,69.55544209480286,1.8283342123031616,0.34035998582839966,1.8299988508224487,0.336899995803833
186,37,15910,20,5,69.55544209480286,1.8170500993728638,0.3468399941921234,1.8125251531600952,0.34549999237060547
187,38,15910,20,5,69.55544209480286,1.8104270696640015,0.3516800105571747,1.8353830575942993,0.32710000872612
188,39,15910,20,5,69.55544209480286,1.8031833171844482,0.3517799973487854,1.8385318517684937,0.33070001006126404
189,40,15910,20,5,69.55544209480286,1.7981462478637695,0.3531999886035919,1.8257319927215576,0.33340001106262207
190,41,15910,20,5,69.55544209480286,1.7971012592315674,0.3517400026321411,1.8188306093215942,0.3492000102996826
191,42,15910,20,5,69.55544209480286,1.7967100143432617,0.35343998670578003,1.8146246671676636,0.35109999775886536
192,43,15910,20,5,69.55544209480286,1.7935317754745483,0.3529999852180481,1.7923706769943237,0.3610000014305115
193,44,15910,20,5,69.55544209480286,1.791893482208252,0.3536800146102905,1.853933572769165,0.3142000138759613
194,45,15910,20,5,69.55544209480286,1.790032148361206,0.3562600016593933,1.8035988807678223,0.3508000075817108
195,46,15910,20,5,69.55544209480286,1.7904207706451416,0.3556399941444397,1.7988990545272827,0.3481999933719635
196,47,15910,20,5,69.55544209480286,1.7893773317337036,0.35635998845100403,1.8045246601104736,0.3506999909877777
197,48,15910,20,5,69.55544209480286,1.7872257232666016,0.3566400110721588,1.7981644868850708,0.35040000081062317
198,49,15910,20,5,69.55544209480286,1.786441683769226,0.35791999101638794,1.831181287765503,0.33149999380111694
199,50,15910,20,5,69.55544209480286,1.7862131595611572,0.3578599989414215,1.8133575916290283,0.3481999933719635
200,1,31570,20,10,75.41430187225342,2.1136722564697266,0.1844400018453598,2.0795862674713135,0.2273000031709671
201,2,31570,20,10,75.41430187225342,2.003443956375122,0.24553999304771423,2.02626371383667,0.23800000548362732
202,3,31570,20,10,75.41430187225342,1.9719702005386353,0.25251999497413635,1.9480944871902466,0.2646999955177307
203,4,31570,20,10,75.41430187225342,1.9611701965332031,0.2546600103378296,1.9935798645019531,0.24770000576972961
204,5,31570,20,10,75.41430187225342,1.9534937143325806,0.2578999996185303,1.9625962972640991,0.25049999356269836
205,6,31570,20,10,75.41430187225342,1.9470465183258057,0.2650200128555298,1.9511537551879883,0.266400009393692
206,7,31570,20,10,75.41430187225342,1.923226237297058,0.294979989528656,1.8988018035888672,0.30720001459121704
207,8,31570,20,10,75.41430187225342,1.8970887660980225,0.30979999899864197,1.882190465927124,0.3140999972820282
208,9,31570,20,10,75.41430187225342,1.878454327583313,0.3158000111579895,1.8702630996704102,0.31470000743865967
209,10,31570,20,10,75.41430187225342,1.86978018283844,0.3190799951553345,1.8581799268722534,0.31859999895095825
210,11,31570,20,10,75.41430187225342,1.8638811111450195,0.322299987077713,1.9050437211990356,0.30809998512268066
211,12,31570,20,10,75.41430187225342,1.8558553457260132,0.32899999618530273,1.8341418504714966,0.3431999981403351
212,13,31570,20,10,75.41430187225342,1.8450404405593872,0.33842000365257263,1.8586009740829468,0.32359999418258667
213,14,31570,20,10,75.41430187225342,1.8390778303146362,0.34213998913764954,1.901823878288269,0.29280000925064087
214,15,31570,20,10,75.41430187225342,1.8316200971603394,0.34615999460220337,1.8489800691604614,0.3452000021934509
215,16,31570,20,10,75.41430187225342,1.8246948719024658,0.34685999155044556,1.848066806793213,0.3345000147819519
216,17,31570,20,10,75.41430187225342,1.818917155265808,0.34779998660087585,1.9446521997451782,0.30880001187324524
217,18,31570,20,10,75.41430187225342,1.81637704372406,0.3482399880886078,1.9127334356307983,0.3028999865055084
218,19,31570,20,10,75.41430187225342,1.8137385845184326,0.34915998578071594,1.8193482160568237,0.35030001401901245
219,20,31570,20,10,75.41430187225342,1.8110542297363281,0.34869998693466187,1.8229891061782837,0.3407000005245209
220,21,31570,20,10,75.41430187225342,1.8094571828842163,0.35082000494003296,1.8060752153396606,0.3449000120162964
221,22,31570,20,10,75.41430187225342,1.8067286014556885,0.3540399968624115,1.8152883052825928,0.353300005197525
222,23,31570,20,10,75.41430187225342,1.8034402132034302,0.35260000824928284,1.8312333822250366,0.3393999934196472
223,24,31570,20,10,75.41430187225342,1.8041415214538574,0.3541800081729889,1.8405652046203613,0.33410000801086426
224,25,31570,20,10,75.41430187225342,1.8006099462509155,0.3567799925804138,1.8450627326965332,0.3264999985694885
225,26,31570,20,10,75.41430187225342,1.797371745109558,0.3579399883747101,1.7961645126342773,0.3612000048160553
226,27,31570,20,10,75.41430187225342,1.7926229238510132,0.3607400059700012,1.8679664134979248,0.32100000977516174
227,28,31570,20,10,75.41430187225342,1.7891113758087158,0.3659600019454956,1.8237855434417725,0.3443000018596649
228,29,31570,20,10,75.41430187225342,1.785610318183899,0.3665199875831604,1.792236089706421,0.3711000084877014
229,30,31570,20,10,75.41430187225342,1.7837876081466675,0.3666200041770935,1.8227484226226807,0.35199999809265137
230,31,31570,20,10,75.41430187225342,1.7813358306884766,0.3680399954319,1.8699361085891724,0.3377000093460083
231,32,31570,20,10,75.41430187225342,1.777886152267456,0.3697800040245056,1.8460521697998047,0.3337000012397766
232,33,31570,20,10,75.41430187225342,1.7768187522888184,0.3698999881744385,1.840500831604004,0.3425000011920929
233,34,31570,20,10,75.41430187225342,1.7739372253417969,0.3704400062561035,1.811089038848877,0.35440000891685486
234,35,31570,20,10,75.41430187225342,1.7720872163772583,0.3706800043582916,1.7800451517105103,0.36730000376701355
235,36,31570,20,10,75.41430187225342,1.7697327136993408,0.3728800117969513,1.8520251512527466,0.3264999985694885
236,37,31570,20,10,75.41430187225342,1.768499732017517,0.3725599944591522,1.8289819955825806,0.3513999879360199
237,38,31570,20,10,75.41430187225342,1.7679808139801025,0.3731600046157837,1.7996294498443604,0.3499999940395355
238,39,31570,20,10,75.41430187225342,1.7634469270706177,0.3734799921512604,1.8672759532928467,0.3361000120639801
239,40,31570,20,10,75.41430187225342,1.7624605894088745,0.37351998686790466,1.7798340320587158,0.36059999465942383
240,41,31570,20,10,75.41430187225342,1.760111689567566,0.3725599944591522,1.7856320142745972,0.3562000095844269
241,42,31570,20,10,75.41430187225342,1.7598485946655273,0.3753400146961212,1.7790836095809937,0.35409998893737793
242,43,31570,20,10,75.41430187225342,1.757078766822815,0.3755800127983093,1.8592406511306763,0.337799996137619
243,44,31570,20,10,75.41430187225342,1.7560354471206665,0.3765600025653839,1.7765240669250488,0.36169999837875366
244,45,31570,20,10,75.41430187225342,1.7561651468276978,0.3755800127983093,1.817480444908142,0.33820000290870667
245,46,31570,20,10,75.41430187225342,1.7537193298339844,0.37689998745918274,1.7880045175552368,0.35589998960494995
246,47,31570,20,10,75.41430187225342,1.7485636472702026,0.3803200125694275,1.8266382217407227,0.34139999747276306
247,48,31570,20,10,75.41430187225342,1.7463644742965698,0.3806599974632263,1.7779310941696167,0.3718999922275543
248,49,31570,20,10,75.41430187225342,1.7443598508834839,0.3833799958229065,1.7566685676574707,0.3677999973297119
249,50,31570,20,10,75.41430187225342,1.7415437698364258,0.38486000895500183,1.8241724967956543,0.3499000072479248
250,1,62890,20,20,79.82891583442688,2.0605034828186035,0.22123999893665314,1.9758189916610718,0.2549999952316284
251,2,62890,20,20,79.82891583442688,1.9720187187194824,0.265720009803772,2.01127552986145,0.2554999887943268
252,3,62890,20,20,79.82891583442688,1.923054814338684,0.3003399968147278,2.0156216621398926,0.2727000117301941
253,4,62890,20,20,79.82891583442688,1.8910948038101196,0.3168799877166748,1.9712446928024292,0.262800008058548
