loss,categorical_accuracy,val_loss,val_categorical_accuracy,epoch
2.101127862930298,0.21247999370098114,1.9757364988327026,0.2667999863624573,0
1.9525668621063232,0.27371999621391296,1.9247772693634033,0.2912999987602234,1
1.902341365814209,0.2994599938392639,1.8741854429244995,0.3107999861240387,2
1.8519095182418823,0.32308000326156616,1.850497841835022,0.32009997963905334,3
1.7999756336212158,0.34265998005867004,1.7549833059310913,0.3621000051498413,4
1.750738501548767,0.3632799983024597,1.7171728610992432,0.37389999628067017,5
1.7161433696746826,0.3745200037956238,1.6922454833984375,0.38580000400543213,6
1.6894254684448242,0.3844600021839142,1.6989331245422363,0.38449999690055847,7
1.664881944656372,0.39413997530937195,1.6730492115020752,0.3977999985218048,8
1.6411842107772827,0.4041000008583069,1.6579899787902832,0.39489999413490295,9
1.6189662218093872,0.41169998049736023,1.614761471748352,0.4196999967098236,10
1.597119927406311,0.42146000266075134,1.5933490991592407,0.4235000014305115,11
1.5756345987319946,0.4315599799156189,1.611006259918213,0.41429999470710754,12
1.5552574396133423,0.4357999861240387,1.5546200275421143,0.43939998745918274,13
1.5367941856384277,0.44251999258995056,1.5337005853652954,0.4448999762535095,14
1.5172594785690308,0.45085999369621277,1.510319471359253,0.45489999651908875,15
1.5023494958877563,0.45725998282432556,1.526376724243164,0.4514999985694885,16
1.4856477975845337,0.46469998359680176,1.495941162109375,0.46209999918937683,17
1.470175862312317,0.46917998790740967,1.5680809020996094,0.4292999804019928,18
1.4565502405166626,0.47491997480392456,1.5196603536605835,0.45809999108314514,19
1.4437413215637207,0.47999998927116394,1.4807040691375732,0.47029998898506165,20
1.429347038269043,0.48579999804496765,1.516218662261963,0.4599999785423279,21
1.4163113832473755,0.4912000000476837,1.4723454713821411,0.47450000047683716,22
1.404866099357605,0.49441999197006226,1.4413976669311523,0.4843999743461609,23
1.3932294845581055,0.49799999594688416,1.446593999862671,0.4838999807834625,24
1.3804314136505127,0.503600001335144,1.4572373628616333,0.48079997301101685,25
1.3702976703643799,0.5075399875640869,1.4433610439300537,0.4860999882221222,26
1.3602837324142456,0.5108399987220764,1.420078992843628,0.4952999949455261,27
1.3487311601638794,0.5170999765396118,1.4225718975067139,0.49239999055862427,28
1.3396718502044678,0.5199199914932251,1.4227105379104614,0.49449998140335083,29
1.329014778137207,0.5248599648475647,1.429837703704834,0.4919999837875366,30
1.3190829753875732,0.5258600115776062,1.3913486003875732,0.505299985408783,31
1.3095872402191162,0.5302000045776367,1.409645915031433,0.49939998984336853,32
1.3018189668655396,0.5336399674415588,1.4465019702911377,0.48969998955726624,33
1.2912739515304565,0.5370799899101257,1.3895998001098633,0.5041999816894531,34
1.2838853597640991,0.5399799942970276,1.3893842697143555,0.5069000124931335,35
1.2735590934753418,0.5443400144577026,1.4029659032821655,0.49889999628067017,36
1.2657736539840698,0.5481599569320679,1.3732149600982666,0.5153999924659729,37
1.257071852684021,0.5520399808883667,1.4016952514648438,0.5067999958992004,38
1.2493445873260498,0.5536199808120728,1.3683255910873413,0.5185999870300293,39
1.2423129081726074,0.5575599670410156,1.3794342279434204,0.5092999935150146,40
1.2344330549240112,0.5600399971008301,1.3752355575561523,0.5227999687194824,41
1.228141188621521,0.560979962348938,1.389992594718933,0.5087000131607056,42
1.2197171449661255,0.5659399628639221,1.376625418663025,0.5162000060081482,43
1.21268892288208,0.5681599974632263,1.387357234954834,0.5094000101089478,44
1.2051184177398682,0.5705400109291077,1.3577669858932495,0.5234000086784363,45
1.197418451309204,0.5712800025939941,1.3748738765716553,0.5148000121116638,46
1.1917380094528198,0.5751799941062927,1.360033631324768,0.5235999822616577,47
1.1847292184829712,0.5779199600219727,1.3518147468566895,0.5234000086784363,48
1.1785833835601807,0.5795400142669678,1.379521369934082,0.5184000134468079,49
1.1701509952545166,0.5833199620246887,1.3638293743133545,0.5271999835968018,50
1.1632163524627686,0.5857799649238586,1.3569283485412598,0.5257999897003174,51
1.1571266651153564,0.5879600048065186,1.3708508014678955,0.5235999822616577,52
1.1525859832763672,0.5880399942398071,1.374748945236206,0.5199999809265137,53
1.1450167894363403,0.5922600030899048,1.3720436096191406,0.519599974155426,54
1.1389516592025757,0.5940999984741211,1.359405517578125,0.5198999643325806,55
1.1320408582687378,0.5968199968338013,1.3593772649765015,0.5263999700546265,56
1.1271086931228638,0.5974799990653992,1.3600667715072632,0.5285999774932861,57
1.1203978061676025,0.6002799868583679,1.3433676958084106,0.5263000130653381,58
1.1167839765548706,0.6025999784469604,1.3756438493728638,0.5245000123977661,59
1.1099859476089478,0.6038999557495117,1.3403003215789795,0.5327000021934509,60
1.1032203435897827,0.608240008354187,1.3751200437545776,0.5239999890327454,61
1.0980745553970337,0.6081199645996094,1.366307258605957,0.5212999582290649,62
1.093788981437683,0.6114599704742432,1.368545413017273,0.5245999693870544,63
1.0878902673721313,0.6129599809646606,1.3543322086334229,0.5374999642372131,64
1.0817545652389526,0.6138399839401245,1.4092475175857544,0.5228999853134155,65
1.0751144886016846,0.6167599558830261,1.3622380495071411,0.5260999798774719,66
1.0715715885162354,0.6172199845314026,1.3633853197097778,0.5291999578475952,67
1.0644781589508057,0.6196999549865723,1.3699265718460083,0.5317000150680542,68
1.0597606897354126,0.6236599683761597,1.3712552785873413,0.5273000001907349,69
1.0550676584243774,0.6217399835586548,1.3716821670532227,0.5282999873161316,70
1.0492089986801147,0.6263399720191956,1.3790990114212036,0.5299999713897705,71
1.0441888570785522,0.6278600096702576,1.3727061748504639,0.5291999578475952,72
1.038170576095581,0.6306599974632263,1.4512964487075806,0.5083000063896179,73
1.034713625907898,0.6310799717903137,1.3656408786773682,0.5335000157356262,74
1.0289579629898071,0.6346399784088135,1.3958632946014404,0.5263000130653381,75
1.0255200862884521,0.6335999965667725,1.3635597229003906,0.5346999764442444,76
1.0190482139587402,0.6362000107765198,1.4004005193710327,0.5236999988555908,77
1.0158674716949463,0.6371399760246277,1.3821642398834229,0.5324000120162964,78
1.0088096857070923,0.6395999789237976,1.4030770063400269,0.5252999663352966,79
1.0037120580673218,0.642039954662323,1.444831371307373,0.5182999968528748,80
0.9990642070770264,0.6445199847221375,1.4134432077407837,0.5281999707221985,81
0.9969936609268188,0.6454199552536011,1.3979798555374146,0.530299961566925,82
0.9905061721801758,0.6468999981880188,1.4087626934051514,0.5292999744415283,83
0.9849168658256531,0.6483599543571472,1.3964132070541382,0.5230000019073486,84
0.9825993776321411,0.6493799686431885,1.406775951385498,0.5245999693870544,85
0.9771522283554077,0.651699960231781,1.4151482582092285,0.5263999700546265,86
0.9720618724822998,0.6547799706459045,1.4041917324066162,0.5317000150680542,87
0.9666880965232849,0.6543599963188171,1.4322261810302734,0.5241999626159668,88
0.9635670781135559,0.6559799909591675,1.422573447227478,0.5273999571800232,89
0.9583863019943237,0.6576200127601624,1.4485955238342285,0.5149999856948853,90
0.9539209008216858,0.6590200066566467,1.4141334295272827,0.5318999886512756,91
0.949550449848175,0.6609599590301514,1.4066215753555298,0.5322999954223633,92
0.9439154267311096,0.6637600064277649,1.4171863794326782,0.5295999646186829,93
0.9393068552017212,0.6654199957847595,1.4367952346801758,0.5205000042915344,94
0.9364327788352966,0.6672799587249756,1.4439363479614258,0.5282999873161316,95
0.9311879277229309,0.6678199768066406,1.4395217895507812,0.523099958896637,96
0.926190972328186,0.669979989528656,1.4700130224227905,0.525600016117096,97
0.9235823750495911,0.6708799600601196,1.4362720251083374,0.5284000039100647,98
0.9176087975502014,0.6729599833488464,1.484787940979004,0.5230000019073486,99
0.9131081104278564,0.6742799878120422,1.4801186323165894,0.5181999802589417,100
0.9114806056022644,0.6754800081253052,1.4599804878234863,0.5267999768257141,101
0.9062689542770386,0.6753799915313721,1.4894791841506958,0.521399974822998,102
0.9034441113471985,0.6784200072288513,1.4476853609085083,0.5335999727249146,103
0.8982191681861877,0.6773399710655212,1.4866920709609985,0.5196999907493591,104
0.8944568634033203,0.6795200109481812,1.4695861339569092,0.5259999632835388,105
0.8890998363494873,0.6816999912261963,1.4789180755615234,0.5264999866485596,106
0.8851733207702637,0.6825999617576599,1.4968560934066772,0.5212000012397766,107
0.8821316361427307,0.6872400045394897,1.4590229988098145,0.5306999683380127,108
0.8762537240982056,0.6876400113105774,1.5091458559036255,0.523099958896637,109
0.8719022274017334,0.6890199780464172,1.464371919631958,0.5274999737739563,110
0.8700916171073914,0.6886000037193298,1.5073177814483643,0.5267999768257141,111
0.864317774772644,0.6898199915885925,1.4724057912826538,0.5315999984741211,112
0.8605605363845825,0.69159996509552,1.5182676315307617,0.5235999822616577,113
0.8593222498893738,0.6911599636077881,1.5173368453979492,0.5245000123977661,114
0.8540157675743103,0.6946799755096436,1.5012491941452026,0.527999997138977,115
0.8479243516921997,0.6972000002861023,1.600124478340149,0.5103999972343445,116
0.8453171849250793,0.6979199647903442,1.5106571912765503,0.5288000106811523,117
0.8410358428955078,0.6990999579429626,1.5105844736099243,0.5313999652862549,118
0.8375736474990845,0.7011399865150452,1.5360604524612427,0.5220000147819519,119
0.8339042067527771,0.700760006904602,1.543525218963623,0.5210999846458435,120
0.8299505114555359,0.7030400037765503,1.519672155380249,0.5331000089645386,121
0.8257633447647095,0.7048199772834778,1.5649439096450806,0.522599995136261,122
0.8223813772201538,0.7054600119590759,1.563848853111267,0.5277000069618225,123
0.8160755038261414,0.7081599831581116,1.5389251708984375,0.5228999853134155,124
0.8151916861534119,0.7088199853897095,1.5565508604049683,0.5284000039100647,125
0.8114505410194397,0.7111999988555908,1.5753041505813599,0.5194000005722046,126
0.8069532513618469,0.7116999626159668,1.6101003885269165,0.515500009059906,127
0.8022159337997437,0.7117399573326111,1.5650122165679932,0.5292999744415283,128
0.8001333475112915,0.714739978313446,1.580820918083191,0.5191999673843384,129
0.7948638200759888,0.7164799571037292,1.612656593322754,0.5200999975204468,130
0.7921800017356873,0.7170999646186829,1.5946502685546875,0.5180999636650085,131
0.7885783910751343,0.7182999849319458,1.621896505355835,0.5173999667167664,132
0.7850609421730042,0.7200799584388733,1.5927497148513794,0.5221999883651733,133
0.7813850045204163,0.7207399606704712,1.6088322401046753,0.524899959564209,134
0.777154266834259,0.7208200097084045,1.6145706176757812,0.524399995803833,135
0.7762101888656616,0.7210999727249146,1.6228400468826294,0.5246999859809875,136
0.7712501287460327,0.7242000102996826,1.6398115158081055,0.5245000123977661,137
0.7652825713157654,0.7255199551582336,1.637608289718628,0.5198000073432922,138
0.764080286026001,0.7256999611854553,1.6134190559387207,0.5288999676704407,139
0.7607460021972656,0.7272399663925171,1.636953592300415,0.530299961566925,140
0.7565391063690186,0.7288199663162231,1.6819037199020386,0.5126000046730042,141
0.7527207732200623,0.7289599776268005,1.6441437005996704,0.5231999754905701,142
0.7478229403495789,0.7310799956321716,1.6504374742507935,0.5273000001907349,143
0.746009886264801,0.7327199578285217,1.6863585710525513,0.5164999961853027,144
0.7403810620307922,0.735480010509491,1.6864699125289917,0.5166999697685242,145
0.7380008697509766,0.7356799840927124,1.689400553703308,0.5242999792098999,146
0.7334051132202148,0.7380599975585938,1.678160309791565,0.5212000012397766,147
0.7318921685218811,0.7359399795532227,1.7001960277557373,0.5210999846458435,148
0.7276135683059692,0.7388799786567688,1.666419267654419,0.5216999650001526,149
0.7249681949615479,0.7408999800682068,1.756940245628357,0.5054000020027161,150
0.7213482856750488,0.7426599860191345,1.7402057647705078,0.5091999769210815,151
0.7178509831428528,0.7454400062561035,1.688414216041565,0.5214999914169312,152
0.7129886746406555,0.7451199889183044,1.7266452312469482,0.5189999938011169,153
0.711174488067627,0.7452200055122375,1.7236894369125366,0.5217999815940857,154
0.7092246413230896,0.7453199625015259,1.7423392534255981,0.5083999633789062,155
0.7031168341636658,0.746679961681366,1.7258800268173218,0.5249999761581421,156
0.7019652128219604,0.7477999925613403,1.7575218677520752,0.5227000117301941,157
0.6977659463882446,0.7493799924850464,1.7729392051696777,0.5160999894142151,158
0.6937686800956726,0.7526400089263916,1.736368179321289,0.5248000025749207,159
0.6912498474121094,0.752299964427948,1.8158667087554932,0.5157999992370605,160
0.6886218786239624,0.7535600066184998,1.7774906158447266,0.5210999846458435,161
0.6842209696769714,0.7567600011825562,1.8735499382019043,0.5142999887466431,162
0.6827898025512695,0.7563999891281128,1.7655197381973267,0.524899959564209,163
0.6796855330467224,0.7578999996185303,1.7758177518844604,0.5185999870300293,164
0.6755627989768982,0.758679986000061,1.8750298023223877,0.5214999914169312,165
0.6732813119888306,0.7601400017738342,1.8053313493728638,0.5214999914169312,166
0.669353723526001,0.7608000040054321,1.8246437311172485,0.5139999985694885,167
0.6621031761169434,0.7619799971580505,1.8981037139892578,0.5138999819755554,168
0.6612005233764648,0.7637400031089783,1.833236813545227,0.515999972820282,169
0.661736011505127,0.7626000046730042,1.841520071029663,0.5184000134468079,170
0.6566572785377502,0.7659599781036377,1.8233119249343872,0.5182999968528748,171
0.6541297435760498,0.7646200060844421,1.8875170946121216,0.5192999839782715,172
0.650502622127533,0.7673400044441223,1.8337332010269165,0.5164999961853027,173
0.6453263759613037,0.7694199681282043,1.92849862575531,0.5181999802589417,174
0.6459372639656067,0.7683799862861633,1.8752528429031372,0.5137999653816223,175
0.6414541602134705,0.7694199681282043,1.9079893827438354,0.511900007724762,176
0.6367765665054321,0.7723199725151062,1.8584444522857666,0.5203999876976013,177
0.6343227028846741,0.7723399996757507,1.9033176898956299,0.5194000005722046,178
0.6315564513206482,0.7739199995994568,1.8855055570602417,0.517799973487854,179
0.6294447779655457,0.7765199542045593,1.8877038955688477,0.5163999795913696,180
0.625834584236145,0.7773000001907349,1.897526502609253,0.51910001039505,181
0.6246166229248047,0.7754600048065186,1.9364128112792969,0.5188999772071838,182
0.6234585046768188,0.7779399752616882,1.923827052116394,0.5209999680519104,183
0.6181068420410156,0.7790199518203735,2.0020768642425537,0.5194999575614929,184
0.6131394505500793,0.7797999978065491,1.9529895782470703,0.5166999697685242,185
0.6114065647125244,0.7821799516677856,2.003722906112671,0.5062999725341797,186
0.6084439158439636,0.7825199961662292,1.9965099096298218,0.5127999782562256,187
0.6045030951499939,0.7837799787521362,1.991174578666687,0.511900007724762,188
