loss,categorical_accuracy,val_loss,val_categorical_accuracy,epoch
2.1419944763183594,0.17715999484062195,2.0646347999572754,0.18459999561309814,0
2.0439929962158203,0.2098199874162674,2.017991304397583,0.2232999950647354,1
1.9760886430740356,0.25817999243736267,1.962572455406189,0.2556999921798706,2
1.9347491264343262,0.26603999733924866,1.9240249395370483,0.26980000734329224,3
1.9153573513031006,0.27709999680519104,1.9022114276885986,0.2800999879837036,4
1.8985682725906372,0.2872999906539917,1.8810230493545532,0.2928999960422516,5
1.8775274753570557,0.3043999969959259,1.9176995754241943,0.296999990940094,6
1.8521113395690918,0.3211599886417389,1.8732115030288696,0.31679999828338623,7
1.8270282745361328,0.33188000321388245,1.82122004032135,0.33390000462532043,8
1.8048654794692993,0.33921998739242554,1.8353503942489624,0.33229997754096985,9
1.7807230949401855,0.3490999937057495,1.7692676782608032,0.3480999767780304,10
1.7521010637283325,0.35975998640060425,1.729323148727417,0.3666999936103821,11
1.722900390625,0.3744199872016907,1.7026010751724243,0.3782999813556671,12
1.6983165740966797,0.3817799985408783,1.6993800401687622,0.37439998984336853,13
1.67763090133667,0.38835999369621277,1.6994494199752808,0.37770000100135803,14
1.6598079204559326,0.3940799832344055,1.6564764976501465,0.3935000002384186,15
1.6442357301712036,0.40149998664855957,1.6381210088729858,0.4008999764919281,16
1.6288316249847412,0.40741997957229614,1.6108335256576538,0.41769999265670776,17
1.6134713888168335,0.4111199975013733,1.6117160320281982,0.41259998083114624,18
1.5993679761886597,0.4172399938106537,1.591853141784668,0.42159998416900635,19
1.5852426290512085,0.4236399829387665,1.5798472166061401,0.42579999566078186,20
1.5734949111938477,0.42985999584198,1.5748370885849,0.4277999997138977,21
1.5583754777908325,0.43525999784469604,1.6493878364562988,0.40149998664855957,22
1.5475696325302124,0.4381199777126312,1.5975865125656128,0.42010000348091125,23
1.5363892316818237,0.4432399868965149,1.5838911533355713,0.4268999993801117,24
1.5245616436004639,0.4477199912071228,1.5238808393478394,0.44839999079704285,25
1.515264630317688,0.4517199993133545,1.5257220268249512,0.45170000195503235,26
1.5043222904205322,0.4561599791049957,1.5231558084487915,0.44739997386932373,27
