loss,categorical_accuracy,val_loss,val_categorical_accuracy,epoch
1.9350965023040771,0.3048200011253357,1.8072853088378906,0.35040000081062317,0
1.7588121891021729,0.3754200041294098,1.744197964668274,0.3847000002861023,1
1.6802412271499634,0.40447998046875,1.707626461982727,0.39499998092651367,2
1.626640796661377,0.4243599772453308,1.589768648147583,0.43549999594688416,3
1.581708550453186,0.440559983253479,1.5513852834701538,0.45399999618530273,4
1.5456620454788208,0.452239990234375,1.557544231414795,0.4453999996185303,5
1.514063835144043,0.46521997451782227,1.5065760612487793,0.46219998598098755,6
1.485178828239441,0.47317999601364136,1.584255576133728,0.43849998712539673,7
1.462006688117981,0.4820999801158905,1.5190683603286743,0.4592999815940857,8
1.43687105178833,0.48989999294281006,1.4608805179595947,0.4813999831676483,9
1.4180690050125122,0.49969998002052307,1.4650774002075195,0.4740999937057495,10
1.3966398239135742,0.5055400133132935,1.4614537954330444,0.48089998960494995,11
1.3771101236343384,0.5132799744606018,1.436905860900879,0.4927999973297119,12
1.361594319343567,0.5181199908256531,1.440569281578064,0.49059998989105225,13
1.3437153100967407,0.5259400010108948,1.4166995286941528,0.5033999681472778,14
1.3280105590820312,0.5315399765968323,1.4313535690307617,0.4919999837875366,15
1.311475157737732,0.5365200042724609,1.4128683805465698,0.492499977350235,16
1.300638198852539,0.5423200130462646,1.3997409343719482,0.5033999681472778,17
1.283302903175354,0.5478000044822693,1.3946104049682617,0.507099986076355,18
1.2699720859527588,0.5532000064849854,1.4908051490783691,0.4763000011444092,19
1.2572689056396484,0.559939980506897,1.4066611528396606,0.49609997868537903,20
1.244121789932251,0.5612399578094482,1.4038258790969849,0.5037999749183655,21
1.2311972379684448,0.5680999755859375,1.410046935081482,0.49889999628067017,22
1.2207576036453247,0.5712400078773499,1.3695900440216064,0.5194999575614929,23
1.2075914144515991,0.5751999616622925,1.384740948677063,0.5105999708175659,24
1.1954100131988525,0.5804600119590759,1.4611594676971436,0.4940999746322632,25
1.1838304996490479,0.584559977054596,1.3727573156356812,0.5138999819755554,26
1.1713919639587402,0.5881199836730957,1.3969732522964478,0.5066999793052673,27
1.162170171737671,0.5924400091171265,1.4413787126541138,0.49079999327659607,28
1.1521267890930176,0.5957599878311157,1.3430488109588623,0.5257999897003174,29
1.1423240900039673,0.6004399657249451,1.3334927558898926,0.5284000039100647,30
1.1284946203231812,0.6022999882698059,1.3732644319534302,0.5169999599456787,31
1.1222970485687256,0.6074199676513672,1.3597530126571655,0.527999997138977,32
1.1096230745315552,0.6096599698066711,1.3767061233520508,0.5205000042915344,33
1.1004356145858765,0.6148999929428101,1.3677395582199097,0.5217999815940857,34
1.090324878692627,0.6185399889945984,1.372807264328003,0.5151999592781067,35
1.080798864364624,0.6228399872779846,1.3395496606826782,0.5293999910354614,36
1.0727137327194214,0.6232799887657166,1.3560359477996826,0.5245999693870544,37
1.0638705492019653,0.6259999871253967,1.4186222553253174,0.5166999697685242,38
1.0545451641082764,0.6292600035667419,1.4080814123153687,0.5159000158309937,39
1.045681357383728,0.6338199973106384,1.3904781341552734,0.5214999914169312,40
1.0383403301239014,0.6370199918746948,1.378696322441101,0.5259999632835388,41
1.0280711650848389,0.6407399773597717,1.4067378044128418,0.5146999955177307,42
1.0185097455978394,0.6437199711799622,1.4055657386779785,0.5227999687194824,43
1.012046456336975,0.6474999785423279,1.3514254093170166,0.5284000039100647,44
1.0031702518463135,0.6484000086784363,1.4319798946380615,0.5177000164985657,45
0.9932573437690735,0.6523399949073792,1.3897062540054321,0.5252999663352966,46
0.98419588804245,0.6532999873161316,1.4066121578216553,0.5151000022888184,47
0.976601243019104,0.6571999788284302,1.387303352355957,0.5274999737739563,48
0.9700024127960205,0.6618799567222595,1.453120231628418,0.5123000144958496,49
0.9612073302268982,0.6633599996566772,1.396892786026001,0.5239999890327454,50
0.9555047154426575,0.6653000116348267,1.4195895195007324,0.5209000110626221,51
0.9482633471488953,0.6680600047111511,1.3663183450698853,0.5340999960899353,52
0.9373263120651245,0.6724199652671814,1.3454294204711914,0.5424999594688416,53
0.9318907856941223,0.6736999750137329,1.449297308921814,0.510699987411499,54
0.9211381077766418,0.6769399642944336,1.3814822435379028,0.534500002861023,55
0.9160833954811096,0.6806399822235107,1.4663556814193726,0.5134999752044678,56
0.9084183573722839,0.6821199655532837,1.3831995725631714,0.5346999764442444,57
0.8999884724617004,0.6869399547576904,1.3872567415237427,0.536799967288971,58
0.8934428691864014,0.6866999864578247,1.5567983388900757,0.49779999256134033,59
0.8836466670036316,0.6917399764060974,1.4293205738067627,0.5232999920845032,60
0.879636287689209,0.694379985332489,1.4126571416854858,0.5349999666213989,61
0.8711974620819092,0.694599986076355,1.4459283351898193,0.5270999670028687,62
0.8657058477401733,0.6967399716377258,1.4341236352920532,0.5256999731063843,63
0.8556016683578491,0.7009999752044678,1.429105520248413,0.5327999591827393,64
0.8500521779060364,0.7017799615859985,1.4838616847991943,0.5209999680519104,65
0.8450163006782532,0.7039799690246582,1.4670934677124023,0.5282999873161316,66
0.8358317613601685,0.7080399990081787,1.4135661125183105,0.5353999733924866,67
0.8281934857368469,0.7099399566650391,1.5538785457611084,0.5087000131607056,68
0.8229079246520996,0.7124199867248535,1.4278711080551147,0.5343999862670898,69
0.8158689737319946,0.7153199911117554,1.4822701215744019,0.5216000080108643,70
0.8096895217895508,0.7176600098609924,1.4262888431549072,0.5424999594688416,71
0.803429901599884,0.7201600074768066,1.4767316579818726,0.5289999842643738,72
0.7928644418716431,0.7248199582099915,1.5286980867385864,0.5156999826431274,73
0.7883396148681641,0.7242599725723267,1.5293684005737305,0.5187999606132507,74
0.7804794907569885,0.7272599935531616,1.5334265232086182,0.523099958896637,75
0.7760202288627625,0.7292799949645996,1.4525355100631714,0.543999969959259,76
0.7680837512016296,0.7315599918365479,1.5102938413619995,0.527899980545044,77
0.7633532881736755,0.7355200052261353,1.4504435062408447,0.5399999618530273,78
0.7568362355232239,0.7379399538040161,1.5799177885055542,0.5162000060081482,79
0.748085618019104,0.7384999990463257,1.5038069486618042,0.534500002861023,80
0.7435135841369629,0.7422199845314026,1.5596227645874023,0.5273000001907349,81
0.7374155521392822,0.744439959526062,1.51460599899292,0.5263999700546265,82
0.7312163710594177,0.7450599670410156,1.5670944452285767,0.5249999761581421,83
0.7268360257148743,0.747979998588562,1.483485460281372,0.5407999753952026,84
0.7163276672363281,0.7506799697875977,1.5466811656951904,0.519599974155426,85
0.7129714488983154,0.752299964427948,1.596094012260437,0.5180000066757202,86
0.7068303227424622,0.7552799582481384,1.55194091796875,0.5306999683380127,87
