epoch,rank0,rank1,rank2,rank3,acc,loss,val_acc,val_loss,low_rank_0_eff_rank,low_rank_1_eff_rank,low_rank_2_eff_rank,low_rank_3_eff_rank
0,20,40,40,5,0.18196000158786774,2.1034367084503174,0.21220000088214874,2.0528695583343506,2.9123847,3.3859935,3.457862,1.5134124
1,20,40,40,5,0.24677999317646027,1.9755821228027344,0.31209999322891235,1.8594062328338623,2.8950098,3.261616,3.3444583,1.5203218
2,20,40,40,5,0.31709998846054077,1.8460357189178467,0.3407999873161316,1.7847341299057007,2.8788347,3.2297769,3.2916808,1.5259819
3,20,40,40,5,0.3499400019645691,1.7729660272598267,0.32089999318122864,1.8722952604293823,2.8709283,3.2127702,3.2456048,1.5348755
4,20,40,40,5,0.36681997776031494,1.7326130867004395,0.3765999972820282,1.7195898294448853,2.8696253,3.2078164,3.2153962,1.5428275
5,20,40,40,5,0.3849799931049347,1.691645860671997,0.37299999594688416,1.7287126779556274,2.8701007,3.1892307,3.1584923,1.5488847
6,20,40,40,5,0.40097999572753906,1.6542969942092896,0.40639999508857727,1.6277457475662231,2.8697035,3.1796372,3.1271386,1.5544704
7,20,40,40,5,0.4124999940395355,1.6145379543304443,0.429999977350235,1.5872411727905273,2.8672657,3.1749394,3.0894148,1.5506568
8,20,40,40,5,0.42569997906684875,1.584519386291504,0.44200000166893005,1.5623990297317505,2.8643126,3.1675806,3.0599704,1.5579132
9,20,40,40,5,0.43535998463630676,1.5596356391906738,0.432699978351593,1.573759913444519,2.8639297,3.1638696,3.029882,1.552872
10,20,40,40,5,0.44509997963905334,1.5341707468032837,0.4169999957084656,1.6143096685409546,2.8642228,3.1710596,3.0187268,1.5467666
11,20,40,40,5,0.45065999031066895,1.5126146078109741,0.4372999966144562,1.5674289464950562,2.8651817,3.1673067,2.9990044,1.5503069
12,20,40,40,5,0.45965999364852905,1.4949318170547485,0.39809998869895935,1.684321403503418,2.869044,3.1695154,2.9974692,1.5501709
13,20,40,40,5,0.46884000301361084,1.4782954454421997,0.4495999813079834,1.5162321329116821,2.8714323,3.1739445,2.9916353,1.5533171
14,20,40,40,5,0.4747599959373474,1.4571106433868408,0.4521999955177307,1.5268042087554932,2.8746648,3.1749747,2.9804804,1.5456357
15,20,40,40,5,0.4790000021457672,1.4445538520812988,0.4535999894142151,1.5347669124603271,2.877914,3.1782486,2.9823434,1.5511075
16,20,40,40,5,0.4825799763202667,1.4311978816986084,0.46559998393058777,1.5035711526870728,2.8809373,3.1840947,2.9717891,1.5552008
17,20,40,40,5,0.49145999550819397,1.4137693643569946,0.48330000042915344,1.4547044038772583,2.883425,3.1884198,2.9755187,1.5544655
18,20,40,40,5,0.49473997950553894,1.404462456703186,0.4691999852657318,1.51939058303833,2.8868358,3.1930704,2.9673038,1.5576744
19,20,40,40,5,0.4989999830722809,1.3900585174560547,0.46889999508857727,1.493366003036499,2.8895798,3.1989841,2.9672747,1.557943
20,20,40,40,5,0.5037800073623657,1.3812003135681152,0.461899995803833,1.527187466621399,2.8916602,3.2071667,2.9761624,1.5572779
21,20,40,40,5,0.5063199996948242,1.366971731185913,0.45409998297691345,1.5648421049118042,2.8936124,3.2121758,2.973216,1.5587287
22,20,40,40,5,0.5110799670219421,1.3573634624481201,0.43449997901916504,1.6825631856918335,2.895247,3.2185931,2.9748857,1.5592227
23,20,40,40,5,0.5133999586105347,1.3475030660629272,0.46050000190734863,1.5314772129058838,2.897391,3.2246342,2.97706,1.5621854
24,20,40,40,5,0.5184999704360962,1.3391063213348389,0.46469998359680176,1.5157718658447266,2.8995957,3.2330234,2.9793355,1.5609361
25,20,40,40,5,0.5207200050354004,1.3305789232254028,0.49459999799728394,1.4308972358703613,2.9010696,3.2393174,2.9835665,1.5594791
26,20,40,40,5,0.5232599973678589,1.320264220237732,0.4941999912261963,1.4174307584762573,2.9036455,3.2436035,2.9878843,1.562427
27,20,40,40,5,0.528719961643219,1.309837818145752,0.49959999322891235,1.4236139059066772,2.9055367,3.252595,2.9900632,1.5597686
28,20,40,40,5,0.5333799719810486,1.3019529581069946,0.4984999895095825,1.420635461807251,2.9065876,3.2608147,2.9948728,1.5633733
29,20,40,40,5,0.5325199961662292,1.2949855327606201,0.47839999198913574,1.4763191938400269,2.9083319,3.2664723,2.9995236,1.568466
