epoch,rank0,rank1,rank2,rank3,acc,loss,val_acc,val_loss,low_rank_0_eff_rank,low_rank_1_eff_rank,low_rank_2_eff_rank,low_rank_3_eff_rank
0,80,80,80,5,0.21229998767375946,2.092864990234375,0.29580000042915344,1.9125474691390991,4.228556,4.0898466,4.141169,1.5674672
1,80,80,80,5,0.31081998348236084,1.8849499225616455,0.33949998021125793,1.800783395767212,4.1470556,4.0159335,4.086568,1.5667281
2,80,80,80,5,0.3466399908065796,1.8003849983215332,0.34209999442100525,1.7963382005691528,4.089976,3.9695396,4.043952,1.5726373
3,80,80,80,5,0.3732999861240387,1.7301491498947144,0.3902999758720398,1.674047827720642,4.041139,3.9128869,4.0006657,1.5623648
4,80,80,80,5,0.39243999123573303,1.6762808561325073,0.39579999446868896,1.7064074277877808,3.9924116,3.8630714,3.963754,1.5709223
5,80,80,80,5,0.41317999362945557,1.6314966678619385,0.4025999903678894,1.6500312089920044,3.9507346,3.8220315,3.9217587,1.5629368
6,80,80,80,5,0.424919992685318,1.600040316581726,0.4359000027179718,1.5960321426391602,3.9150522,3.7923262,3.8955057,1.5674695
7,80,80,80,5,0.43709999322891235,1.5670398473739624,0.44279998540878296,1.5494941473007202,3.8819623,3.7667027,3.8657756,1.5642672
8,80,80,80,5,0.4505999982357025,1.54265296459198,0.42879998683929443,1.5711562633514404,3.8541677,3.7432952,3.8516715,1.5613883
9,80,80,80,5,0.45635998249053955,1.5166620016098022,0.44039997458457947,1.5727648735046387,3.8297591,3.724433,3.835121,1.5650103
10,80,80,80,5,0.46361997723579407,1.4979126453399658,0.4658999741077423,1.5031872987747192,3.8102965,3.7096198,3.8236265,1.559787
11,80,80,80,5,0.4733399748802185,1.4731868505477905,0.43369999527931213,1.5916093587875366,3.795483,3.6996043,3.8126216,1.5609976
12,80,80,80,5,0.47849997878074646,1.4551200866699219,0.4512999951839447,1.5295071601867676,3.7814648,3.6934104,3.8038182,1.5662215
13,80,80,80,5,0.48655998706817627,1.439060091972351,0.4650999903678894,1.4976574182510376,3.7697418,3.6847196,3.790686,1.5660373
14,80,80,80,5,0.4939799904823303,1.4188201427459717,0.4536999762058258,1.5221306085586548,3.7602997,3.6803064,3.7839046,1.56142
15,80,80,80,5,0.49865999817848206,1.4002373218536377,0.4681999981403351,1.5444055795669556,3.7538404,3.676364,3.7747498,1.5709759
16,80,80,80,5,0.5026800036430359,1.3886666297912598,0.4893999993801117,1.4656310081481934,3.7483838,3.6752605,3.7649593,1.5644138
17,80,80,80,5,0.5118600130081177,1.3724324703216553,0.49559998512268066,1.4408173561096191,3.7426436,3.6728268,3.7530434,1.5611293
18,80,80,80,5,0.5154399871826172,1.3558928966522217,0.4878000020980835,1.4566740989685059,3.7389972,3.6732955,3.7529302,1.5643888
19,80,80,80,5,0.5223199725151062,1.3388829231262207,0.4918999969959259,1.4626586437225342,3.734602,3.6764164,3.745265,1.56725
20,80,80,80,5,0.526479959487915,1.326890230178833,0.47509998083114624,1.4971438646316528,3.7320015,3.6785734,3.73922,1.565633
21,80,80,80,5,0.5315399765968323,1.3129366636276245,0.5015000104904175,1.427163004875183,3.7302933,3.6814604,3.7354312,1.563422
22,80,80,80,5,0.5382199883460999,1.2939256429672241,0.47200000286102295,1.5520590543746948,3.7289224,3.686932,3.7341213,1.5606496
23,80,80,80,5,0.5398600101470947,1.2858630418777466,0.49300000071525574,1.4524585008621216,3.7282083,3.6900272,3.7320447,1.5612094
24,80,80,80,5,0.5446400046348572,1.2690794467926025,0.5108000040054321,1.4199953079223633,3.7279832,3.6959577,3.7295852,1.5639913
25,80,80,80,5,0.5480999946594238,1.2577261924743652,0.4992999732494354,1.4817112684249878,3.7281406,3.70047,3.7280045,1.5644933
26,80,80,80,5,0.5550599694252014,1.244582176208496,0.5033999681472778,1.4416974782943726,3.7276247,3.7054582,3.7282844,1.5600901
27,80,80,80,5,0.5580399632453918,1.2333167791366577,0.49469998478889465,1.4630818367004395,3.7308757,3.7114136,3.7293723,1.5631299
28,80,80,80,5,0.5620999932289124,1.2194815874099731,0.4642999768257141,1.5374091863632202,3.7312632,3.717187,3.7289274,1.5551684
29,80,80,80,5,0.568399965763092,1.2091128826141357,0.5004000067710876,1.4533294439315796,3.731346,3.7231205,3.7264957,1.5602227
