epoch,rank0,rank1,rank2,rank3,acc,loss,val_acc,val_loss,low_rank_0_eff_rank,low_rank_1_eff_rank,low_rank_2_eff_rank,low_rank_3_eff_rank
0,80,80,120,5,0.21998000144958496,2.0688600540161133,0.2678999900817871,2.006303071975708,4.235678,4.134287,4.458967,1.5369483
1,80,80,120,5,0.30295997858047485,1.890903115272522,0.3357999920845032,1.7892261743545532,4.167466,4.071379,4.409128,1.5347263
2,80,80,120,5,0.34115999937057495,1.7998765707015991,0.36010000109672546,1.7476595640182495,4.103717,4.0003557,4.3456116,1.5344561
3,80,80,120,5,0.3730999827384949,1.731140375137329,0.3675999939441681,1.7523683309555054,4.0470624,3.9337125,4.2804976,1.5358553
4,80,80,120,5,0.39253997802734375,1.6759555339813232,0.383899986743927,1.7057106494903564,3.9961803,3.880215,4.242186,1.5371785
5,80,80,120,5,0.41339999437332153,1.6291310787200928,0.4120999872684479,1.6381206512451172,3.955613,3.8419654,4.2013044,1.5337036
6,80,80,120,5,0.42865997552871704,1.5908647775650024,0.43289998173713684,1.5914011001586914,3.9184923,3.8066459,4.164959,1.5360048
7,80,80,120,5,0.44133999943733215,1.5625100135803223,0.4380999803543091,1.580675721168518,3.8851728,3.7796159,4.142712,1.540308
8,80,80,120,5,0.45145997405052185,1.53424870967865,0.4357999861240387,1.621614694595337,3.8604014,3.7535207,4.110122,1.5465335
9,80,80,120,5,0.4572799801826477,1.5110307931900024,0.4250999987125397,1.5902256965637207,3.838658,3.7358596,4.0893064,1.5489664
10,80,80,120,5,0.465939998626709,1.4866441488265991,0.44290000200271606,1.6114002466201782,3.8169935,3.7194443,4.057893,1.5436366
11,80,80,120,5,0.4733399748802185,1.4680601358413696,0.45179998874664307,1.5633167028427124,3.7995543,3.709648,4.040302,1.5482297
12,80,80,120,5,0.4831399917602539,1.4496517181396484,0.46719998121261597,1.5115004777908325,3.7842324,3.7039332,4.0199895,1.5540102
13,80,80,120,5,0.48909997940063477,1.4292658567428589,0.4616999924182892,1.5146234035491943,3.7737763,3.700004,4.0034003,1.5510787
14,80,80,120,5,0.4960799813270569,1.4134182929992676,0.4723999798297882,1.4963327646255493,3.7630405,3.695632,3.9906445,1.5557029
15,80,80,120,5,0.4997199773788452,1.396738052368164,0.4908999800682068,1.4679287672042847,3.756636,3.696207,3.9756322,1.5544474
16,80,80,120,5,0.5065999627113342,1.3801509141921997,0.48889997601509094,1.4540526866912842,3.7490106,3.6995096,3.9686103,1.5584892
17,80,80,120,5,0.5116400122642517,1.3652355670928955,0.48409998416900635,1.4770774841308594,3.7432532,3.7006779,3.953834,1.5593362
18,80,80,120,5,0.517300009727478,1.3510340452194214,0.49719998240470886,1.4370791912078857,3.7378464,3.704132,3.943048,1.5563389
19,80,80,120,5,0.521399974822998,1.3343333005905151,0.48639997839927673,1.4844247102737427,3.7330298,3.7082992,3.93023,1.5563138
20,80,80,120,5,0.5299400091171265,1.321467638015747,0.49469998478889465,1.4583473205566406,3.7305343,3.710956,3.9203734,1.5630016
21,80,80,120,5,0.5324400067329407,1.3050034046173096,0.49939998984336853,1.4672185182571411,3.7285655,3.71476,3.907978,1.5657556
22,80,80,120,5,0.5379599928855896,1.2938233613967896,0.4512999951839447,1.7158044576644897,3.7297509,3.7196112,3.9007263,1.5627074
23,80,80,120,5,0.5433200001716614,1.2778353691101074,0.48819997906684875,1.4487656354904175,3.7282264,3.7249498,3.8946044,1.5647854
24,80,80,120,5,0.5474199652671814,1.2621632814407349,0.4616999924182892,1.5680067539215088,3.7271411,3.7302651,3.8857548,1.5697843
25,80,80,120,5,0.5522400140762329,1.250784158706665,0.5058000087738037,1.4301142692565918,3.7269244,3.737564,3.882752,1.5671223
26,80,80,120,5,0.555840015411377,1.2384411096572876,0.48499998450279236,1.5486992597579956,3.7286851,3.7434335,3.8787513,1.5669643
27,80,80,120,5,0.5604999661445618,1.22670316696167,0.4966999888420105,1.4803104400634766,3.7278736,3.7486095,3.8744924,1.568687
28,80,80,120,5,0.5664600133895874,1.213374376296997,0.4440999925136566,1.6505882740020752,3.7294698,3.7555513,3.872368,1.5656909
29,80,80,120,5,0.5689799785614014,1.2012596130371094,0.49300000071525574,1.4949069023132324,3.7306898,3.7613163,3.871846,1.5684767
