epoch,rank0,rank1,rank2,rank3,acc,loss,val_acc,val_loss,low_rank_0_eff_rank,low_rank_1_eff_rank,low_rank_2_eff_rank,low_rank_3_eff_rank
0,80,60,20,10,0.19749999046325684,2.0886168479919434,0.2533999979496002,1.9664512872695923,4.19147,3.853427,2.9089682,2.036653
1,80,60,20,10,0.2981399893760681,1.9037469625473022,0.3155999779701233,1.8462440967559814,4.1149554,3.75338,2.8830976,2.0327325
2,80,60,20,10,0.3389599919319153,1.8123779296875,0.2937999963760376,2.014857053756714,4.046436,3.7201777,2.878324,2.0529568
3,80,60,20,10,0.3703799843788147,1.743256688117981,0.3644999861717224,1.7515966892242432,3.9904258,3.6779475,2.8628116,2.060161
4,80,60,20,10,0.39243999123573303,1.6844571828842163,0.40199998021125793,1.6695204973220825,3.9478948,3.6459055,2.8516715,2.059447
5,80,60,20,10,0.4118799865245819,1.6332793235778809,0.39309999346733093,1.6530550718307495,3.9086857,3.6207416,2.8439674,2.0630016
6,80,60,20,10,0.42813998460769653,1.5926976203918457,0.41259998083114624,1.6450222730636597,3.8750618,3.6032996,2.8338213,2.0707097
7,80,60,20,10,0.4391999840736389,1.5559533834457397,0.4448999762535095,1.541599154472351,3.8472908,3.588066,2.8281589,2.0763373
8,80,60,20,10,0.45260000228881836,1.5250808000564575,0.4448999762535095,1.546479344367981,3.8220346,3.5783129,2.8267827,2.08632
9,80,60,20,10,0.462119996547699,1.4989299774169922,0.4194999933242798,1.6300556659698486,3.7973096,3.5676017,2.8259363,2.0890546
10,80,60,20,10,0.4735199809074402,1.4673010110855103,0.4610999822616577,1.5345840454101562,3.7789516,3.5597534,2.82308,2.0913007
11,80,60,20,10,0.48071998357772827,1.4449982643127441,0.44829997420310974,1.5208780765533447,3.7609649,3.5545833,2.822445,2.0960522
12,80,60,20,10,0.48989999294281006,1.4228776693344116,0.45479997992515564,1.5402594804763794,3.7479584,3.553618,2.8232324,2.0952685
13,80,60,20,10,0.49771997332572937,1.4059408903121948,0.48669999837875366,1.459841012954712,3.7367113,3.549752,2.8234918,2.0926535
14,80,60,20,10,0.5026999711990356,1.3855202198028564,0.4749999940395355,1.4688817262649536,3.7295864,3.55127,2.8238702,2.096212
15,80,60,20,10,0.5098199844360352,1.368834137916565,0.4959999918937683,1.4192662239074707,3.7223732,3.5535488,2.825526,2.0877295
16,80,60,20,10,0.5158599615097046,1.3494218587875366,0.4778999984264374,1.4578713178634644,3.7186227,3.555253,2.823858,2.0885644
17,80,60,20,10,0.520579993724823,1.3366581201553345,0.49449998140335083,1.426091194152832,3.7126617,3.5609465,2.8234076,2.0901806
18,80,60,20,10,0.5271599888801575,1.3187744617462158,0.49399998784065247,1.4448801279067993,3.7097497,3.5661979,2.8203664,2.089719
19,80,60,20,10,0.5345399975776672,1.30056893825531,0.4952999949455261,1.4277830123901367,3.708374,3.5707316,2.8251696,2.0814466
20,80,60,20,10,0.5400199890136719,1.2902055978775024,0.5020999908447266,1.3932349681854248,3.7066374,3.5751057,2.8251984,2.0814948
21,80,60,20,10,0.5430399775505066,1.2744109630584717,0.5066999793052673,1.395979881286621,3.7069557,3.5831428,2.8255925,2.0819652
22,80,60,20,10,0.547819972038269,1.2593779563903809,0.47189998626708984,1.5187302827835083,3.7060363,3.5878253,2.8256927,2.0801773
23,80,60,20,10,0.5532599687576294,1.246213674545288,0.4958999752998352,1.4012857675552368,3.7048025,3.5930417,2.825023,2.0689757
24,80,60,20,10,0.5600000023841858,1.2280884981155396,0.4763999879360199,1.4961715936660767,3.7033587,3.599717,2.8261895,2.071815
25,80,60,20,10,0.5606200098991394,1.2219605445861816,0.512499988079071,1.3998146057128906,3.7046294,3.6076348,2.8290198,2.0726805
26,80,60,20,10,0.5668799877166748,1.2066558599472046,0.4900999963283539,1.4955171346664429,3.7051208,3.6141577,2.8323781,2.0773993
27,80,60,20,10,0.5708799958229065,1.1950777769088745,0.4983999729156494,1.4431840181350708,3.7067525,3.624299,2.830889,2.089884
28,80,60,20,10,0.5770599842071533,1.1809561252593994,0.49539998173713684,1.4358752965927124,3.7090185,3.6311915,2.833227,2.0902684
29,80,60,20,10,0.5797799825668335,1.172979712486267,0.5008000135421753,1.431007981300354,3.7108502,3.6383564,2.8352976,2.0932221
