epoch,rank0,rank1,rank2,rank3,acc,loss,val_acc,val_loss,low_rank_0_eff_rank,low_rank_1_eff_rank,low_rank_2_eff_rank,low_rank_3_eff_rank
0,80,60,80,5,0.21833999454975128,2.076353073120117,0.2757999897003174,1.9473235607147217,4.223603,3.8930805,4.149828,1.5582453
1,80,60,80,5,0.31068000197410583,1.8860502243041992,0.35089999437332153,1.802506446838379,4.154093,3.8141181,4.0886693,1.5583739
2,80,60,80,5,0.34790000319480896,1.7928391695022583,0.35659998655319214,1.7685126066207886,4.093476,3.7712052,4.0469975,1.5577562
3,80,60,80,5,0.3757399916648865,1.7239896059036255,0.3807999789714813,1.7182024717330933,4.042664,3.7281983,3.9945533,1.5605826
4,80,60,80,5,0.39499998092651367,1.6695688962936401,0.3928000032901764,1.672317385673523,3.9946995,3.6858199,3.962808,1.5613658
5,80,60,80,5,0.4127599895000458,1.6239871978759766,0.42579999566078186,1.613175630569458,3.9531403,3.6589186,3.9330518,1.560444
6,80,60,80,5,0.427839994430542,1.5857182741165161,0.4253999888896942,1.6129860877990723,3.9139647,3.628758,3.8990765,1.5630761
7,80,60,80,5,0.43991997838020325,1.5580871105194092,0.42069998383522034,1.6710150241851807,3.8847113,3.612022,3.8703504,1.5604862
8,80,60,80,5,0.4519200026988983,1.5273030996322632,0.41259998083114624,1.6471073627471924,3.8560722,3.5986154,3.847259,1.5584738
9,80,60,80,5,0.4576199948787689,1.5087560415267944,0.4221999943256378,1.6343035697937012,3.834629,3.5857844,3.8279662,1.5599989
10,80,60,80,5,0.46643999218940735,1.4814249277114868,0.435699999332428,1.5615209341049194,3.8145602,3.578313,3.8049996,1.563241
11,80,60,80,5,0.47571998834609985,1.4616739749908447,0.4610999822616577,1.5177397727966309,3.7966175,3.569059,3.785219,1.5679438
12,80,60,80,5,0.48287999629974365,1.4428585767745972,0.45659998059272766,1.533626675605774,3.7857797,3.5676606,3.772287,1.5632887
13,80,60,80,5,0.4897199869155884,1.424028754234314,0.46559998393058777,1.491263747215271,3.773915,3.5618572,3.7454786,1.5696547
14,80,60,80,5,0.497439980506897,1.4025574922561646,0.46480000019073486,1.5003573894500732,3.7654076,3.5618763,3.7361414,1.5680976
15,80,60,80,5,0.4988600015640259,1.3904213905334473,0.4651999771595001,1.4973760843276978,3.7572181,3.5606089,3.720797,1.5648359
16,80,60,80,5,0.5065400004386902,1.372107982635498,0.484499990940094,1.4541724920272827,3.750009,3.5620844,3.7094584,1.5643846
17,80,60,80,5,0.5124599933624268,1.3554657697677612,0.48240000009536743,1.4470405578613281,3.744741,3.563849,3.6969237,1.5731125
18,80,60,80,5,0.5180400013923645,1.3423610925674438,0.4941999912261963,1.4414901733398438,3.7406807,3.5678706,3.6877744,1.5666122
19,80,60,80,5,0.5236600041389465,1.325137734413147,0.48259997367858887,1.473020315170288,3.7384956,3.5699682,3.6828864,1.5671532
20,80,60,80,5,0.5288599729537964,1.310631275177002,0.4811999797821045,1.4778021574020386,3.7357554,3.5763876,3.680254,1.5651358
21,80,60,80,5,0.5336199998855591,1.2963848114013672,0.4949999749660492,1.4398095607757568,3.733081,3.5799534,3.6678247,1.5690128
22,80,60,80,5,0.5433399677276611,1.2843416929244995,0.5018999576568604,1.4180412292480469,3.731231,3.5826607,3.6653185,1.5667895
23,80,60,80,5,0.5428199768066406,1.2736438512802124,0.4834999740123749,1.5127508640289307,3.7308657,3.5856888,3.6561365,1.573781
24,80,60,80,5,0.5484799742698669,1.2563930749893188,0.48799997568130493,1.4887199401855469,3.730129,3.5899415,3.6536994,1.5673759
25,80,60,80,5,0.5514199733734131,1.2459971904754639,0.4819999933242798,1.485350251197815,3.731694,3.5971906,3.6519203,1.5712141
26,80,60,80,5,0.556659996509552,1.2333202362060547,0.507099986076355,1.4550178050994873,3.732207,3.6041424,3.6517253,1.5712637
27,80,60,80,5,0.560920000076294,1.2225004434585571,0.47769999504089355,1.5293426513671875,3.7340405,3.6121292,3.6516247,1.5688202
28,80,60,80,5,0.5637199878692627,1.208797812461853,0.5027999877929688,1.4388031959533691,3.7357857,3.6185334,3.6523578,1.5697274
29,80,60,80,5,0.5676400065422058,1.1970425844192505,0.49390000104904175,1.4729907512664795,3.7367008,3.6240592,3.6549811,1.5707378
