epoch,rank0,rank1,rank2,rank3,acc,loss,val_acc,val_loss,low_rank_0_eff_rank,low_rank_1_eff_rank,low_rank_2_eff_rank,low_rank_3_eff_rank
0,20,30,200,10,0.20058000087738037,2.0856685638427734,0.2874999940395355,1.9295181035995483,2.947264,3.2437901,4.6257033,2.0205507
1,20,30,200,10,0.30583998560905457,1.889159917831421,0.3203999996185303,1.8655458688735962,2.9354024,3.2071729,4.459182,2.0390818
2,20,30,200,10,0.34384000301361084,1.7955009937286377,0.37610000371932983,1.7211421728134155,2.9236372,3.192336,4.34714,2.0466511
3,20,30,200,10,0.3706599771976471,1.7269271612167358,0.3752000033855438,1.7029259204864502,2.913646,3.1748917,4.2499585,2.0540018
4,20,30,200,10,0.3908799886703491,1.6738965511322021,0.3718000054359436,1.7343206405639648,2.9058313,3.1637359,4.176277,2.053161
5,20,30,200,10,0.411980003118515,1.6230151653289795,0.4382999837398529,1.5634982585906982,2.9013057,3.1594784,4.126644,2.0656002
6,20,30,200,10,0.4267999827861786,1.58218514919281,0.43289998173713684,1.5771342515945435,2.8984053,3.1589909,4.0605636,2.0761116
7,20,30,200,10,0.4378799796104431,1.5523569583892822,0.4260999858379364,1.604224443435669,2.896179,3.1538298,4.0196085,2.084777
8,20,30,200,10,0.447299987077713,1.5257236957550049,0.4423999786376953,1.5566891431808472,2.8940346,3.155556,3.997646,2.089416
9,20,30,200,10,0.45927998423576355,1.5002164840698242,0.41290000081062317,1.616583228111267,2.8926103,3.1572351,3.9657936,2.0970805
10,20,30,200,10,0.46497997641563416,1.4834662675857544,0.45479997992515564,1.5059555768966675,2.8942442,3.1549447,3.93331,2.1020782
11,20,30,200,10,0.4724999964237213,1.458401083946228,0.44359999895095825,1.561167597770691,2.895663,3.1575186,3.9142728,2.1126537
12,20,30,200,10,0.4811199903488159,1.4384777545928955,0.4616999924182892,1.4922460317611694,2.8956387,3.1561103,3.8846636,2.1260927
13,20,30,200,10,0.4854799807071686,1.4221925735473633,0.45619997382164,1.5315096378326416,2.8978846,3.159853,3.8661911,2.139713
14,20,30,200,10,0.4917599856853485,1.4062541723251343,0.47669997811317444,1.4745839834213257,2.8989294,3.1616247,3.8532631,2.144765
15,20,30,200,10,0.5018599629402161,1.390864610671997,0.49309998750686646,1.4195915460586548,2.9007862,3.1659067,3.840242,2.15299
16,20,30,200,10,0.5054999589920044,1.3752278089523315,0.46140000224113464,1.5015878677368164,2.9014828,3.1693583,3.8305597,2.1591315
17,20,30,200,10,0.5107799768447876,1.3655943870544434,0.47519999742507935,1.491515040397644,2.9028656,3.172649,3.8271897,2.1638434
18,20,30,200,10,0.5172399878501892,1.3505830764770508,0.47859999537467957,1.4656237363815308,2.9048128,3.1772633,3.8278556,2.1656675
19,20,30,200,10,0.5194999575614929,1.3354318141937256,0.4875999987125397,1.440406322479248,2.906368,3.180448,3.819824,2.1635895
20,20,30,200,10,0.5232599973678589,1.3261418342590332,0.4903999865055084,1.432661533355713,2.9076436,3.185411,3.82279,2.163446
21,20,30,200,10,0.5280199646949768,1.3109989166259766,0.4773999750614166,1.4922407865524292,2.9088528,3.1904287,3.8194911,2.1658244
22,20,30,200,10,0.5299199819564819,1.3055201768875122,0.49719998240470886,1.4158045053482056,2.9099796,3.1956315,3.8236527,2.1701515
23,20,30,200,10,0.5338999629020691,1.2918232679367065,0.43369999527931213,1.774013876914978,2.9121919,3.1988878,3.82047,2.1671805
24,20,30,200,10,0.5418399572372437,1.2826225757598877,0.4799000024795532,1.4782987833023071,2.9141748,3.2025232,3.8266413,2.1752164
25,20,30,200,10,0.541920006275177,1.2736001014709473,0.5076999664306641,1.4066519737243652,2.9146109,3.2037563,3.8263326,2.1685252
26,20,30,200,10,0.5452799797058105,1.2616559267044067,0.49449998140335083,1.411811351776123,2.9158213,3.2098322,3.8335423,2.1689754
27,20,30,200,10,0.5489400029182434,1.2494988441467285,0.5087999701499939,1.405137300491333,2.9173543,3.2133412,3.8378868,2.166424
28,20,30,200,10,0.5524399876594543,1.2443785667419434,0.4724999964237213,1.5028955936431885,2.9186614,3.2157223,3.843576,2.168574
29,20,30,200,10,0.5588399767875671,1.227184534072876,0.5069000124931335,1.41177237033844,2.9203546,3.2184052,3.8466861,2.1610372
