epoch,rank0,rank1,rank2,rank3,acc,loss,val_acc,val_loss,low_rank_0_eff_rank,low_rank_1_eff_rank,low_rank_2_eff_rank,low_rank_3_eff_rank
0,20,30,20,5,0.17297999560832977,2.1136558055877686,0.19110000133514404,2.0553083419799805,2.910337,3.1605604,2.8642094,1.4792581
1,20,30,20,5,0.23215998709201813,2.0004830360412598,0.24969999492168427,1.9459987878799438,2.889313,2.9804466,2.7256377,1.4864492
2,20,30,20,5,0.2874999940395355,1.8718799352645874,0.2750999927520752,1.9405032396316528,2.8720691,2.9495628,2.7095418,1.4979674
3,20,30,20,5,0.32503998279571533,1.8104761838912964,0.3432999849319458,1.7761937379837036,2.8651888,2.9026902,2.6754081,1.5281147
4,20,30,20,5,0.358599990606308,1.7503302097320557,0.3418999910354614,1.7813009023666382,2.8686924,2.8847666,2.651219,1.5460204
5,20,30,20,5,0.378959983587265,1.6977001428604126,0.3942999839782715,1.6769084930419922,2.8692575,2.8726635,2.62824,1.5515108
6,20,30,20,5,0.39890000224113464,1.6474666595458984,0.39809998869895935,1.6545546054840088,2.8694882,2.877407,2.6153235,1.557365
7,20,30,20,5,0.412200003862381,1.6142299175262451,0.4148999750614166,1.6203360557556152,2.8678982,2.8763857,2.6029325,1.5613251
8,20,30,20,5,0.42396000027656555,1.5823168754577637,0.43230000138282776,1.5789000988006592,2.8655274,2.8826303,2.5900931,1.5624498
9,20,30,20,5,0.4354400038719177,1.5582358837127686,0.43709999322891235,1.5833779573440552,2.8648987,2.889725,2.5834868,1.5606313
10,20,30,20,5,0.44273999333381653,1.5361056327819824,0.4416999816894531,1.5665340423583984,2.865123,2.8935566,2.571148,1.5635056
11,20,30,20,5,0.4519599974155426,1.515569806098938,0.4404999911785126,1.5659000873565674,2.8671315,2.906018,2.5667639,1.5619314
12,20,30,20,5,0.45903998613357544,1.5003557205200195,0.45899999141693115,1.5115716457366943,2.8686602,2.9122012,2.56017,1.5641778
13,20,30,20,5,0.46539998054504395,1.481745958328247,0.4681999981403351,1.5106492042541504,2.872195,2.9225624,2.5532792,1.5618372
14,20,30,20,5,0.47213998436927795,1.4669625759124756,0.44339999556541443,1.5587066411972046,2.8750665,2.932302,2.550328,1.5639355
15,20,30,20,5,0.4770599901676178,1.4524165391921997,0.4626999795436859,1.4830608367919922,2.8769672,2.941543,2.5484028,1.5676678
16,20,30,20,5,0.48014000058174133,1.4387342929840088,0.4456999897956848,1.5612921714782715,2.879835,2.948144,2.542676,1.567811
17,20,30,20,5,0.48471999168395996,1.4263420104980469,0.4714999794960022,1.4748092889785767,2.8828642,2.9567401,2.54184,1.5681834
18,20,30,20,5,0.49167999625205994,1.4139435291290283,0.46859997510910034,1.5103665590286255,2.8854027,2.9654331,2.541252,1.5685506
19,20,30,20,5,0.49497997760772705,1.4022780656814575,0.4602999985218048,1.50481379032135,2.888703,2.9693923,2.541235,1.5686293
20,20,30,20,5,0.4982599914073944,1.3916082382202148,0.45899999141693115,1.5446319580078125,2.890218,2.97928,2.5449483,1.5628316
21,20,30,20,5,0.5013799667358398,1.3821338415145874,0.4587000012397766,1.495849370956421,2.8934,2.9899006,2.5463772,1.5697777
22,20,30,20,5,0.5062000155448914,1.371065378189087,0.44519999623298645,1.5661472082138062,2.897454,2.9975357,2.548485,1.5696801
23,20,30,20,5,0.5091599822044373,1.3617868423461914,0.48399999737739563,1.4684157371520996,2.9011471,3.005214,2.5523489,1.5712764
24,20,30,20,5,0.5108000040054321,1.3515396118164062,0.4635999798774719,1.5147367715835571,2.9043117,3.0135942,2.5539536,1.5708107
25,20,30,20,5,0.5160999894142151,1.340762734413147,0.491599977016449,1.450039267539978,2.906563,3.019394,2.5560997,1.5720378
26,20,30,20,5,0.5217800140380859,1.3330235481262207,0.4870999753475189,1.4505658149719238,2.9092648,3.0256028,2.562241,1.5714552
27,20,30,20,5,0.5245999693870544,1.3204177618026733,0.49549999833106995,1.4257172346115112,2.9114494,3.0325599,2.566745,1.5727334
28,20,30,20,5,0.524899959564209,1.3151557445526123,0.4810999929904938,1.4594898223876953,2.9136045,3.0408895,2.5757542,1.5696263
29,20,30,20,5,0.5292400121688843,1.305255651473999,0.5008999705314636,1.4418060779571533,2.914578,3.0482059,2.5818803,1.570586
