epoch,rank0,rank1,rank2,rank3,acc,loss,val_acc,val_loss,low_rank_0_eff_rank,low_rank_1_eff_rank,low_rank_2_eff_rank,low_rank_3_eff_rank
0,60,80,140,5,0.2105799913406372,2.085357427597046,0.2736999988555908,1.9316519498825073,3.972066,4.126999,4.540431,1.5637691
1,60,80,140,5,0.29381999373435974,1.9037423133850098,0.30489999055862427,1.8505454063415527,3.9172173,4.0581417,4.4696116,1.5534546
2,60,80,140,5,0.33445999026298523,1.816650390625,0.37369999289512634,1.714574933052063,3.8646846,3.99162,4.3910904,1.5434291
3,60,80,140,5,0.371319979429245,1.7342112064361572,0.38349997997283936,1.6977704763412476,3.8205435,3.9382582,4.330778,1.5363611
4,60,80,140,5,0.3928999900817871,1.6753054857254028,0.40309998393058777,1.6714088916778564,3.7831547,3.886548,4.261712,1.5403445
5,60,80,140,5,0.4125799834728241,1.6288716793060303,0.4099999964237213,1.662509560585022,3.752435,3.852011,4.2251377,1.5369427
6,60,80,140,5,0.4254399836063385,1.5956143140792847,0.4229999780654907,1.5991946458816528,3.726308,3.8189836,4.1909866,1.5352668
7,60,80,140,5,0.43939998745918274,1.5617361068725586,0.41669997572898865,1.6802079677581787,3.7053587,3.7925339,4.1555,1.5375959
8,60,80,140,5,0.4475799798965454,1.5363354682922363,0.45339998602867126,1.5287069082260132,3.6874027,3.7755642,4.131025,1.5438795
9,60,80,140,5,0.45809999108314514,1.50737464427948,0.46059998869895935,1.517910122871399,3.6729112,3.7587166,4.1087403,1.5502384
10,60,80,140,5,0.4704799950122833,1.4838359355926514,0.45239999890327454,1.5388686656951904,3.6592402,3.744923,4.0862865,1.5440576
11,60,80,140,5,0.47401997447013855,1.464784860610962,0.4553000032901764,1.5234651565551758,3.6454024,3.7341933,4.073337,1.5432004
12,60,80,140,5,0.48127999901771545,1.444765329360962,0.46299999952316284,1.5053341388702393,3.6348426,3.7254522,4.053048,1.5465727
13,60,80,140,5,0.4898799955844879,1.4256470203399658,0.47909998893737793,1.5134564638137817,3.626872,3.724496,4.0370593,1.5495567
14,60,80,140,5,0.49647998809814453,1.4100168943405151,0.46209999918937683,1.5320725440979004,3.6209524,3.7243476,4.02223,1.5524337
15,60,80,140,5,0.5009799599647522,1.3893643617630005,0.4867999851703644,1.464908480644226,3.614707,3.7199433,4.0061193,1.5555618
16,60,80,140,5,0.5073599815368652,1.3721603155136108,0.48249998688697815,1.463985800743103,3.6095362,3.7210824,3.9923089,1.5508398
17,60,80,140,5,0.5151999592781067,1.3503910303115845,0.5001000165939331,1.4133381843566895,3.606029,3.7246587,3.9735367,1.5602714
18,60,80,140,5,0.5190799832344055,1.3407559394836426,0.4876999855041504,1.463631510734558,3.6049213,3.729385,3.9639032,1.5669531
19,60,80,140,5,0.5234799981117249,1.323801040649414,0.4940999746322632,1.443342685699463,3.604042,3.7339048,3.9494836,1.563912
20,60,80,140,5,0.5315999984741211,1.311307430267334,0.49289998412132263,1.4380258321762085,3.6028335,3.7372293,3.9406393,1.5635891
21,60,80,140,5,0.5362200140953064,1.2963327169418335,0.46879997849464417,1.5328963994979858,3.601521,3.742075,3.9297452,1.5685177
22,60,80,140,5,0.5392799973487854,1.2833119630813599,0.4958999752998352,1.454052448272705,3.6009884,3.745708,3.9309232,1.5661397
23,60,80,140,5,0.5456399917602539,1.269171118736267,0.5116999745368958,1.4236202239990234,3.6029282,3.7505214,3.9238214,1.5637515
24,60,80,140,5,0.5463199615478516,1.2582509517669678,0.4919999837875366,1.4839532375335693,3.6023269,3.7567778,3.922856,1.5685701
25,60,80,140,5,0.553380012512207,1.2444202899932861,0.4958999752998352,1.4692022800445557,3.6041074,3.761765,3.9214907,1.5732667
26,60,80,140,5,0.5603399872779846,1.2302395105361938,0.5033999681472778,1.4711880683898926,3.6062157,3.7692962,3.9184484,1.5683606
27,60,80,140,5,0.5617200136184692,1.2160546779632568,0.4973999857902527,1.479451298713684,3.6067128,3.774998,3.9146943,1.5706724
28,60,80,140,5,0.5686399936676025,1.2043395042419434,0.4700999855995178,1.5811182260513306,3.609369,3.7825096,3.9147778,1.5705296
29,60,80,140,5,0.5721799731254578,1.1896308660507202,0.5119999647140503,1.4426543712615967,3.6111884,3.7896261,3.9154828,1.5734892
