epoch,rank0,rank1,rank2,rank3,acc,loss,val_acc,val_loss,low_rank_0_eff_rank,low_rank_1_eff_rank,low_rank_2_eff_rank,low_rank_3_eff_rank
0,60,80,80,5,0.22258000075817108,2.062788248062134,0.2839999794960022,1.9335975646972656,3.9716487,4.0917535,4.1416516,1.562266
1,60,80,80,5,0.31077998876571655,1.8906819820404053,0.3050000071525574,1.9259737730026245,3.9114046,3.9998403,4.055781,1.5731757
2,60,80,80,5,0.3453599810600281,1.7950940132141113,0.30550000071525574,1.950201153755188,3.8671005,3.932349,3.993294,1.5608519
3,60,80,80,5,0.3744799792766571,1.724827766418457,0.3854999840259552,1.6992334127426147,3.8229706,3.880682,3.949758,1.5582271
4,60,80,80,5,0.3963199853897095,1.6679614782333374,0.38179999589920044,1.7086181640625,3.7828171,3.832636,3.9041893,1.5560892
5,60,80,80,5,0.4156799912452698,1.6232002973556519,0.4197999835014343,1.601746916770935,3.7519248,3.8047328,3.8814845,1.558928
6,60,80,80,5,0.4281199872493744,1.5853164196014404,0.4545999765396118,1.5278565883636475,3.7271886,3.7756915,3.8534808,1.5588707
7,60,80,80,5,0.4412599802017212,1.556713342666626,0.41339999437332153,1.638002872467041,3.7045343,3.7471232,3.825563,1.5491053
8,60,80,80,5,0.45093998312950134,1.5263359546661377,0.4253999888896942,1.6552056074142456,3.685558,3.7319,3.8090072,1.5493459
9,60,80,80,5,0.458219975233078,1.503556728363037,0.4648999869823456,1.5050044059753418,3.6684182,3.713967,3.7832735,1.5497557
10,60,80,80,5,0.4684799909591675,1.483564019203186,0.4554999768733978,1.5389409065246582,3.655831,3.702001,3.7795403,1.5475411
11,60,80,80,5,0.4737999737262726,1.461194396018982,0.4584999978542328,1.5418503284454346,3.6433318,3.6917415,3.7629416,1.5507357
12,60,80,80,5,0.48357999324798584,1.440608263015747,0.4578000009059906,1.508267879486084,3.6326513,3.685309,3.7543302,1.5510504
13,60,80,80,5,0.4882600009441376,1.424831509590149,0.46379998326301575,1.4985017776489258,3.624753,3.6804407,3.7420332,1.5525151
14,60,80,80,5,0.4948199987411499,1.4096993207931519,0.45729997754096985,1.5571858882904053,3.619529,3.674524,3.7273128,1.5525641
15,60,80,80,5,0.5013399720191956,1.3909945487976074,0.468099981546402,1.5089781284332275,3.613624,3.6736226,3.7182102,1.5532587
16,60,80,80,5,0.5081799626350403,1.375814437866211,0.448199987411499,1.5828949213027954,3.609173,3.6777368,3.7143013,1.5489262
17,60,80,80,5,0.5107799768447876,1.3594093322753906,0.4724999964237213,1.5216147899627686,3.6054723,3.6770566,3.7050886,1.553222
18,60,80,80,5,0.5141400098800659,1.348565697669983,0.46379998326301575,1.5112212896347046,3.604151,3.6825347,3.6991153,1.5467175
19,60,80,80,5,0.5208399891853333,1.3311467170715332,0.4634999930858612,1.5178254842758179,3.6031199,3.6849022,3.6909964,1.5464402
20,60,80,80,5,0.5268599987030029,1.31817626953125,0.48559999465942383,1.459118366241455,3.6021783,3.690103,3.6895225,1.5505133
21,60,80,80,5,0.5329399704933167,1.303466796875,0.4684000015258789,1.508832573890686,3.602388,3.6930082,3.6888657,1.5505075
22,60,80,80,5,0.5388799905776978,1.28887939453125,0.4926999807357788,1.4448322057724,3.6022818,3.700422,3.6809406,1.5529939
23,60,80,80,5,0.5387600064277649,1.2783033847808838,0.4812999963760376,1.5398443937301636,3.6037035,3.7040517,3.6753697,1.5497625
24,60,80,80,5,0.5458399653434753,1.261420726776123,0.4909999966621399,1.465256929397583,3.6048126,3.7077274,3.6776693,1.5539291
25,60,80,80,5,0.5502600073814392,1.249319076538086,0.49859997630119324,1.461917519569397,3.6063666,3.7157018,3.6732483,1.5497817
26,60,80,80,5,0.5528799891471863,1.2358955144882202,0.4854999780654907,1.4952998161315918,3.6077507,3.7212052,3.674554,1.5467848
27,60,80,80,5,0.5565999746322632,1.2257784605026245,0.4700999855995178,1.5608161687850952,3.6114614,3.7276688,3.6749487,1.546192
28,60,80,80,5,0.5636799931526184,1.2112923860549927,0.5060999989509583,1.4328901767730713,3.6145146,3.7333384,3.6769054,1.5493933
29,60,80,80,5,0.5688799619674683,1.196380853652954,0.5105999708175659,1.4198614358901978,3.6158507,3.7400708,3.6812959,1.5437443
