epoch,rank0,rank1,rank2,rank3,acc,loss,val_acc,val_loss,low_rank_0_eff_rank,low_rank_1_eff_rank,low_rank_2_eff_rank,low_rank_3_eff_rank
0,60,40,120,5,0.1882999986410141,2.1061997413635254,0.26089999079704285,1.9664983749389648,3.967685,3.51856,4.416251,1.5030951
1,60,40,120,5,0.2966800034046173,1.904585599899292,0.3422999978065491,1.7838417291641235,3.9087334,3.4673538,4.2941365,1.5531424
2,60,40,120,5,0.3445200026035309,1.7977526187896729,0.3619000017642975,1.7469923496246338,3.860206,3.4474635,4.2253203,1.5485305
3,60,40,120,5,0.3697800040245056,1.7342112064361572,0.36949998140335083,1.725633144378662,3.823036,3.419087,4.1639113,1.5477288
4,60,40,120,5,0.39122000336647034,1.6738649606704712,0.37439998984336853,1.7441318035125732,3.7849877,3.3931322,4.1056542,1.5441504
5,60,40,120,5,0.4091799855232239,1.6288046836853027,0.38199999928474426,1.7532322406768799,3.7531579,3.37497,4.0542736,1.5533173
6,60,40,120,5,0.42555999755859375,1.5972082614898682,0.41990000009536743,1.6082686185836792,3.725482,3.3620625,4.0155687,1.5465072
7,60,40,120,5,0.4395599961280823,1.5597493648529053,0.4530999958515167,1.5497750043869019,3.7010615,3.3494148,3.979516,1.5539844
8,60,40,120,5,0.44981998205184937,1.5310384035110474,0.44999998807907104,1.5458797216415405,3.683534,3.3428004,3.9460237,1.5521419
9,60,40,120,5,0.46050000190734863,1.50957453250885,0.4389999806880951,1.5744354724884033,3.668541,3.3322778,3.916695,1.553841
10,60,40,120,5,0.46483999490737915,1.48663330078125,0.439300000667572,1.560580849647522,3.6561048,3.3270767,3.8905244,1.553966
11,60,40,120,5,0.47345998883247375,1.4645507335662842,0.4659999907016754,1.4967986345291138,3.6440897,3.3260832,3.8696902,1.5595735
12,60,40,120,5,0.4845399856567383,1.4450515508651733,0.4657999873161316,1.5091121196746826,3.63656,3.3219478,3.8607042,1.5581341
13,60,40,120,5,0.4882199764251709,1.4271674156188965,0.46959999203681946,1.483365535736084,3.6293454,3.3209531,3.84757,1.5558982
14,60,40,120,5,0.49327999353408813,1.4095821380615234,0.42260000109672546,1.63153076171875,3.6231408,3.3195884,3.8336234,1.5625364
15,60,40,120,5,0.50027996301651,1.3939485549926758,0.43299999833106995,1.5893744230270386,3.6196687,3.321132,3.8268235,1.5677243
16,60,40,120,5,0.5063199996948242,1.376197099685669,0.42499998211860657,1.6658265590667725,3.6158864,3.3239326,3.815171,1.5617721
17,60,40,120,5,0.5108399987220764,1.3640447854995728,0.46149998903274536,1.5379024744033813,3.6139066,3.3249469,3.809969,1.5671221
18,60,40,120,5,0.519819974899292,1.3490608930587769,0.4802999794483185,1.4655146598815918,3.6120882,3.3283005,3.7962286,1.5667456
19,60,40,120,5,0.5217399597167969,1.3362096548080444,0.4973999857902527,1.4173550605773926,3.6106365,3.3344073,3.7872646,1.564192
20,60,40,120,5,0.526639997959137,1.3227649927139282,0.49699997901916504,1.4294006824493408,3.6110322,3.3385453,3.7787542,1.5743272
21,60,40,120,5,0.5306999683380127,1.3072198629379272,0.4705999791622162,1.5354543924331665,3.6092472,3.340273,3.7798915,1.5693611
22,60,40,120,5,0.5371800065040588,1.2923105955123901,0.49709999561309814,1.4380261898040771,3.6086767,3.3474011,3.7747116,1.5728894
23,60,40,120,5,0.5415799617767334,1.2792017459869385,0.4980999827384949,1.4187222719192505,3.609521,3.3504486,3.7686827,1.5705981
24,60,40,120,5,0.5470600128173828,1.2676466703414917,0.5006999969482422,1.438015341758728,3.6114097,3.3574457,3.7696598,1.5724479
25,60,40,120,5,0.5488600134849548,1.2554904222488403,0.47909998893737793,1.532342791557312,3.613119,3.3620834,3.7702293,1.5717874
26,60,40,120,5,0.5525799989700317,1.2435837984085083,0.47839999198913574,1.500806450843811,3.6143525,3.368228,3.765407,1.5709246
27,60,40,120,5,0.5590999722480774,1.2310864925384521,0.49609997868537903,1.4461716413497925,3.6156535,3.3761444,3.763414,1.5734355
28,60,40,120,5,0.5642600059509277,1.2206077575683594,0.44519999623298645,1.699222445487976,3.6168664,3.381107,3.7656283,1.577323
29,60,40,120,5,0.5684399604797363,1.2103947401046753,0.4878999888896942,1.5317621231079102,3.6181386,3.389093,3.7663605,1.5718385
