epoch,rank0,rank1,rank2,rank3,acc,loss,val_acc,val_loss,low_rank_0_eff_rank,low_rank_1_eff_rank,low_rank_2_eff_rank,low_rank_3_eff_rank
0,60,40,20,5,0.17170000076293945,2.1140713691711426,0.19579999148845673,2.0542004108428955,3.914498,3.4598167,2.8825533,1.4800688
1,60,40,20,5,0.243599995970726,1.9851939678192139,0.28769999742507935,1.9095560312271118,3.8554037,3.3124292,2.8098838,1.5185264
2,60,40,20,5,0.3097600042819977,1.851736068725586,0.32420000433921814,1.832757592201233,3.8059838,3.2517655,2.7879503,1.5410132
3,60,40,20,5,0.3436200022697449,1.7856221199035645,0.3546999990940094,1.765230655670166,3.7618227,3.2207196,2.7755935,1.5382782
4,60,40,20,5,0.3687799870967865,1.7286536693572998,0.36089998483657837,1.715499758720398,3.7278395,3.200528,2.763018,1.5426584
5,60,40,20,5,0.3874399960041046,1.681369662284851,0.4153999984264374,1.6053203344345093,3.6950338,3.181608,2.7418032,1.5431583
6,60,40,20,5,0.40915998816490173,1.6341990232467651,0.4131999909877777,1.6095046997070312,3.6648526,3.1691215,2.7228575,1.547182
7,60,40,20,5,0.42013999819755554,1.5965625047683716,0.43359997868537903,1.577129602432251,3.6404715,3.157902,2.7060761,1.5487629
8,60,40,20,5,0.4318599998950958,1.5645313262939453,0.4587000012397766,1.5340516567230225,3.6219287,3.1543844,2.696789,1.5482845
9,60,40,20,5,0.44345998764038086,1.5422331094741821,0.4496999979019165,1.5211820602416992,3.6058292,3.1483295,2.6894457,1.5504651
10,60,40,20,5,0.4538399875164032,1.516322135925293,0.42289999127388,1.6063162088394165,3.5934105,3.1514232,2.6856756,1.5524313
11,60,40,20,5,0.4614199995994568,1.494699239730835,0.45170000195503235,1.544924259185791,3.581573,3.1536844,2.6836083,1.5457349
12,60,40,20,5,0.46723997592926025,1.4744268655776978,0.46149998903274536,1.5211799144744873,3.5715766,3.1563318,2.6766658,1.554224
13,60,40,20,5,0.47473999857902527,1.4568150043487549,0.4757999777793884,1.4701493978500366,3.5642219,3.1572597,2.6753294,1.5525652
14,60,40,20,5,0.4815399944782257,1.4392585754394531,0.4519999921321869,1.569148302078247,3.5574837,3.1586144,2.6713603,1.5517739
15,60,40,20,5,0.4870999753475189,1.4252160787582397,0.4558999836444855,1.547080397605896,3.552602,3.1682372,2.674772,1.5543673
16,60,40,20,5,0.49445998668670654,1.4068735837936401,0.48099997639656067,1.4811021089553833,3.5490777,3.172712,2.6733356,1.5506598
17,60,40,20,5,0.5010600090026855,1.3921160697937012,0.48799997568130493,1.451176643371582,3.5478814,3.1778073,2.677083,1.5532119
18,60,40,20,5,0.5027999877929688,1.382515549659729,0.4860000014305115,1.442812442779541,3.5448904,3.1831453,2.6775422,1.5540642
19,60,40,20,5,0.5098199844360352,1.367698073387146,0.4883999824523926,1.4560034275054932,3.544457,3.190036,2.67994,1.5559092
20,60,40,20,5,0.51528000831604,1.3524532318115234,0.4578000009059906,1.555124282836914,3.5443714,3.194452,2.6846704,1.5539474
21,60,40,20,5,0.5177599787712097,1.3444613218307495,0.49129998683929443,1.4390335083007812,3.544761,3.2018702,2.6867337,1.556043
22,60,40,20,5,0.522379994392395,1.3269392251968384,0.491599977016449,1.4415216445922852,3.5470405,3.2086794,2.6876154,1.554954
23,60,40,20,5,0.529699981212616,1.31545889377594,0.49149999022483826,1.4611724615097046,3.5485754,3.2150137,2.6876645,1.5609096
24,60,40,20,5,0.5315399765968323,1.3050488233566284,0.5020999908447266,1.4198788404464722,3.5500078,3.2202408,2.6909142,1.5561365
25,60,40,20,5,0.5364199876785278,1.2905973196029663,0.4976999759674072,1.444406270980835,3.5540743,3.228226,2.6967196,1.555346
26,60,40,20,5,0.5382999777793884,1.2810001373291016,0.48019999265670776,1.4910883903503418,3.5563889,3.2332156,2.6995988,1.5557257
27,60,40,20,5,0.5452799797058105,1.2685410976409912,0.5117999911308289,1.3877131938934326,3.5594661,3.2399538,2.702688,1.554805
28,60,40,20,5,0.5483599901199341,1.2546671628952026,0.4668999910354614,1.5246387720108032,3.5627656,3.2466576,2.7033813,1.5585548
29,60,40,20,5,0.5524399876594543,1.2466355562210083,0.5156999826431274,1.3931281566619873,3.5654812,3.2524633,2.7069323,1.5560763
