epoch,rank0,rank1,rank2,rank3,acc,loss,val_acc,val_loss,low_rank_0_eff_rank,low_rank_1_eff_rank,low_rank_2_eff_rank,low_rank_3_eff_rank
0,20,40,20,10,0.18084000051021576,2.104034423828125,0.2377999871969223,1.9927146434783936,2.9165578,3.3971984,2.8531723,1.9565487
1,20,40,20,10,0.2752400040626526,1.92255437374115,0.2928999960422516,1.8950872421264648,2.9089754,3.2907755,2.7799945,1.9788061
2,20,40,20,10,0.313620001077652,1.8444021940231323,0.344899982213974,1.7849509716033936,2.897926,3.2319062,2.7416468,2.0129008
3,20,40,20,10,0.352539986371994,1.7666305303573608,0.38850000500679016,1.6849827766418457,2.8933904,3.206691,2.716679,2.03603
4,20,40,20,10,0.38019999861717224,1.7020937204360962,0.4025999903678894,1.6550575494766235,2.885997,3.1816065,2.6993747,2.0459116
5,20,40,20,10,0.40219998359680176,1.648797869682312,0.37880000472068787,1.7179971933364868,2.8818944,3.1706195,2.6855855,2.05166
6,20,40,20,10,0.41604000329971313,1.611132264137268,0.4301999807357788,1.5885862112045288,2.879962,3.1613138,2.678144,2.0530293
7,20,40,20,10,0.42931997776031494,1.575242519378662,0.42080000042915344,1.6107081174850464,2.8781786,3.1583035,2.6712885,2.0661714
8,20,40,20,10,0.44001999497413635,1.5496636629104614,0.4235000014305115,1.599348545074463,2.8772619,3.1685016,2.6708457,2.0782223
9,20,40,20,10,0.4499000012874603,1.5254119634628296,0.4462999999523163,1.5414336919784546,2.8770254,3.1689065,2.6669605,2.0953274
10,20,40,20,10,0.45983999967575073,1.500291109085083,0.4657999873161316,1.4968018531799316,2.8788753,3.1769574,2.661399,2.096952
11,20,40,20,10,0.46794000267982483,1.480560541152954,0.4461999833583832,1.5354728698730469,2.8803709,3.1871808,2.660414,2.0972147
12,20,40,20,10,0.47457998991012573,1.4612826108932495,0.4277999997138977,1.5744832754135132,2.8848255,3.1934118,2.6593874,2.1022193
13,20,40,20,10,0.48155999183654785,1.4413026571273804,0.46609997749328613,1.5197033882141113,2.8886678,3.1974292,2.6599007,2.1067467
14,20,40,20,10,0.489579975605011,1.4238331317901611,0.486299991607666,1.4438228607177734,2.8931334,3.2045314,2.6612449,2.1174119
15,20,40,20,10,0.4929799735546112,1.4081199169158936,0.48009997606277466,1.4521119594573975,2.8958972,3.2115452,2.6575198,2.1202743
16,20,40,20,10,0.49925997853279114,1.394268274307251,0.4696999788284302,1.4766557216644287,2.89883,3.217878,2.6583195,2.1217363
17,20,40,20,10,0.5067399740219116,1.3762495517730713,0.4732999801635742,1.5343998670578003,2.901473,3.2214413,2.6572065,2.1247487
18,20,40,20,10,0.5126000046730042,1.3643569946289062,0.46609997749328613,1.4866992235183716,2.9027205,3.230138,2.65795,2.1275415
19,20,40,20,10,0.5138999819755554,1.3505245447158813,0.4974999725818634,1.4325789213180542,2.9056594,3.2371466,2.6606078,2.1354928
20,20,40,20,10,0.5204799771308899,1.3404074907302856,0.4754999876022339,1.458533525466919,2.9072065,3.2451751,2.6611893,2.1277802
21,20,40,20,10,0.524899959564209,1.3262975215911865,0.49239999055862427,1.4272046089172363,2.9088175,3.2519033,2.66003,2.1326594
22,20,40,20,10,0.5277999639511108,1.318099021911621,0.5087999701499939,1.3909385204315186,2.9107788,3.2596226,2.6647086,2.1369495
23,20,40,20,10,0.531719982624054,1.3073666095733643,0.49129998683929443,1.4290544986724854,2.9134462,3.267036,2.6680503,2.1383533
24,20,40,20,10,0.5373600125312805,1.2937453985214233,0.5013999938964844,1.4063886404037476,2.913452,3.274032,2.6708791,2.1443815
25,20,40,20,10,0.5405600070953369,1.2869194746017456,0.48429998755455017,1.4521186351776123,2.9152596,3.280253,2.671985,2.1454628
26,20,40,20,10,0.5424999594688416,1.2740105390548706,0.5045999884605408,1.4274230003356934,2.9166553,3.287828,2.6760154,2.139918
27,20,40,20,10,0.5454199910163879,1.269944667816162,0.501800000667572,1.4000935554504395,2.918354,3.293307,2.6793456,2.1466963
28,20,40,20,10,0.5503399968147278,1.2582225799560547,0.49699997901916504,1.4283825159072876,2.9189305,3.3001754,2.6820927,2.1425493
29,20,40,20,10,0.5519399642944336,1.24662446975708,0.49559998512268066,1.443760871887207,2.9201252,3.3059645,2.6838627,2.1439576
