epoch,rank0,rank1,rank2,rank3,acc,loss,val_acc,val_loss,low_rank_0_eff_rank,low_rank_1_eff_rank,low_rank_2_eff_rank,low_rank_3_eff_rank
0,60,60,30,10,0.22063998878002167,2.060171604156494,0.24459999799728394,2.0428478717803955,3.9557726,3.8326006,3.2799323,1.9364709
1,60,60,30,10,0.3090199828147888,1.8891818523406982,0.3308999836444855,1.801357388496399,3.8907542,3.7501585,3.2354455,1.9815843
2,60,60,30,10,0.3492799997329712,1.7922966480255127,0.3310999870300293,1.8374394178390503,3.8443687,3.6958005,3.2112267,2.009476
3,60,60,30,10,0.3786599934101105,1.7200353145599365,0.40199998021125793,1.6741427183151245,3.8103116,3.6618924,3.1906154,2.0078194
4,60,60,30,10,0.3994399905204773,1.6599808931350708,0.382099986076355,1.7125670909881592,3.7744918,3.6252704,3.1709914,2.0208719
5,60,60,30,10,0.4179399907588959,1.612758755683899,0.4212999939918518,1.6383284330368042,3.7417326,3.6025538,3.1594167,2.024608
6,60,60,30,10,0.4354199767112732,1.5710880756378174,0.41669997572898865,1.656237244606018,3.7134032,3.5887294,3.1540596,2.0392408
7,60,60,30,10,0.445499986410141,1.5399739742279053,0.44739997386932373,1.5482815504074097,3.6898365,3.5736709,3.1428626,2.0429323
8,60,60,30,10,0.45517998933792114,1.5136770009994507,0.45409998297691345,1.5270209312438965,3.6722083,3.565223,3.137583,2.0510106
9,60,60,30,10,0.46595999598503113,1.4886096715927124,0.4583999812602997,1.5415290594100952,3.6578975,3.5619955,3.1337423,2.058777
10,60,60,30,10,0.47393998503685,1.4639174938201904,0.47049999237060547,1.4746391773223877,3.6439118,3.554348,3.1290374,2.063164
11,60,60,30,10,0.4814999997615814,1.4413213729858398,0.4461999833583832,1.5281872749328613,3.6360908,3.5527537,3.1263266,2.0643353
12,60,60,30,10,0.49087998270988464,1.4202288389205933,0.4852999746799469,1.4667773246765137,3.6280413,3.5455008,3.1195774,2.0707524
13,60,60,30,10,0.4965599775314331,1.39850914478302,0.47200000286102295,1.482200026512146,3.621418,3.5485034,3.1178548,2.0765402
14,60,60,30,10,0.5049799680709839,1.3832751512527466,0.4837999939918518,1.448375940322876,3.6161695,3.5479383,3.1164932,2.0751336
15,60,60,30,10,0.5121399760246277,1.362882137298584,0.4291999936103821,1.623625636100769,3.6118555,3.5481071,3.1124306,2.0852141
16,60,60,30,10,0.5177000164985657,1.345232605934143,0.4973999857902527,1.4396295547485352,3.6085353,3.548788,3.1089835,2.088186
17,60,60,30,10,0.523419976234436,1.3305318355560303,0.4405999779701233,1.6579455137252808,3.6073468,3.5545776,3.1091073,2.0795372
18,60,60,30,10,0.528719961643219,1.3173190355300903,0.49379998445510864,1.4269282817840576,3.6056135,3.5592523,3.1086514,2.0989442
19,60,60,30,10,0.5338000059127808,1.2979352474212646,0.49399998784065247,1.4429339170455933,3.6050472,3.5620015,3.1074524,2.102355
20,60,60,30,10,0.5369600057601929,1.285043478012085,0.49619999527931213,1.4372799396514893,3.6058605,3.565762,3.1059542,2.0987217
21,60,60,30,10,0.5458199977874756,1.2689688205718994,0.49300000071525574,1.4323217868804932,3.6079693,3.572836,3.104711,2.0998108
22,60,60,30,10,0.5494599938392639,1.256466269493103,0.47919997572898865,1.4814261198043823,3.6081252,3.5789862,3.1040568,2.1046593
23,60,60,30,10,0.555840015411377,1.2412302494049072,0.5163999795913696,1.3782612085342407,3.6085114,3.5859194,3.1066315,2.1079018
24,60,60,30,10,0.5583999752998352,1.2280434370040894,0.48889997601509094,1.466296672821045,3.610392,3.592479,3.1086078,2.1100302
25,60,60,30,10,0.5632199645042419,1.2152941226959229,0.48959997296333313,1.4521546363830566,3.6116714,3.598914,3.108962,2.1113925
26,60,60,30,10,0.5692200064659119,1.2018225193023682,0.5006999969482422,1.4212993383407593,3.6131368,3.6048436,3.1116085,2.113709
27,60,60,30,10,0.5716800093650818,1.187699794769287,0.4838999807834625,1.4616397619247437,3.6156905,3.613116,3.1172352,2.1170204
28,60,60,30,10,0.5769400000572205,1.1777141094207764,0.5077999830245972,1.4376070499420166,3.6177812,3.6214767,3.1193006,2.1149726
29,60,60,30,10,0.5802599787712097,1.165401577949524,0.5083999633789062,1.443744421005249,3.6200743,3.6277764,3.122655,2.1140645
