epoch,rank0,rank1,rank2,rank3,acc,loss,val_acc,val_loss,low_rank_0_eff_rank,low_rank_1_eff_rank,low_rank_2_eff_rank,low_rank_3_eff_rank
0,80,80,40,5,0.1966399997472763,2.1000051498413086,0.24879999458789825,2.029721736907959,4.2154274,4.0896444,3.540977,1.5567696
1,80,80,40,5,0.2976599931716919,1.9082309007644653,0.2773999869823456,1.9471704959869385,4.1330576,3.9846222,3.4893029,1.5615842
2,80,80,40,5,0.33511999249458313,1.8184572458267212,0.37049999833106995,1.747847080230713,4.0654044,3.9314299,3.4642959,1.5547943
3,80,80,40,5,0.3653799891471863,1.7539622783660889,0.3642999827861786,1.771167516708374,4.014014,3.869054,3.4324164,1.5567851
4,80,80,40,5,0.3860799968242645,1.6930921077728271,0.3630000054836273,1.8035500049591064,3.9727733,3.8235238,3.4120965,1.5540826
5,80,80,40,5,0.40525999665260315,1.648741364479065,0.41200000047683716,1.6238638162612915,3.9312277,3.7720919,3.386384,1.558232
6,80,80,40,5,0.42121997475624084,1.6086589097976685,0.4244999885559082,1.596243143081665,3.8966033,3.7410386,3.3718214,1.5523627
7,80,80,40,5,0.4362199902534485,1.5747061967849731,0.41429999470710754,1.6215670108795166,3.865164,3.711841,3.3488276,1.5503185
8,80,80,40,5,0.44345998764038086,1.548129677772522,0.45579999685287476,1.5221257209777832,3.8357868,3.6936269,3.3387587,1.5537343
9,80,80,40,5,0.45437997579574585,1.5208866596221924,0.4375999867916107,1.6000914573669434,3.8118038,3.6744113,3.325842,1.5474507
10,80,80,40,5,0.4608599841594696,1.4996265172958374,0.4737999737262726,1.4899154901504517,3.7906134,3.6619186,3.3168547,1.5408374
11,80,80,40,5,0.46859997510910034,1.4826252460479736,0.46779999136924744,1.5056074857711792,3.7726798,3.6556401,3.3117564,1.547829
12,80,80,40,5,0.47699999809265137,1.4625720977783203,0.4724999964237213,1.4920238256454468,3.7568555,3.6471977,3.3094532,1.5439582
13,80,80,40,5,0.4838399887084961,1.4408320188522339,0.42569997906684875,1.5786617994308472,3.7444332,3.6430147,3.3042796,1.5476978
14,80,80,40,5,0.4908999800682068,1.424566626548767,0.4542999863624573,1.5781795978546143,3.733014,3.6379833,3.2995243,1.5434933
15,80,80,40,5,0.4971599876880646,1.4078009128570557,0.47749999165534973,1.463371753692627,3.7255836,3.6387744,3.3025048,1.5413215
16,80,80,40,5,0.501479983329773,1.3937965631484985,0.46389999985694885,1.5042827129364014,3.7194738,3.6379354,3.2962773,1.5417926
17,80,80,40,5,0.5087000131607056,1.3748443126678467,0.44739997386932373,1.561700463294983,3.7131085,3.638616,3.2910454,1.543443
18,80,80,40,5,0.5137999653816223,1.36119544506073,0.46889999508857727,1.5152561664581299,3.7095344,3.6376448,3.290974,1.5470405
19,80,80,40,5,0.5208199620246887,1.3481426239013672,0.4830999970436096,1.4707707166671753,3.7072797,3.6394181,3.2910936,1.5445554
20,80,80,40,5,0.5235399603843689,1.3364946842193604,0.5001999735832214,1.4125736951828003,3.7069302,3.6466227,3.289237,1.5442015
21,80,80,40,5,0.5288000106811523,1.3228585720062256,0.49239999055862427,1.4615068435668945,3.7057242,3.6503806,3.286441,1.5433273
22,80,80,40,5,0.5338000059127808,1.304135799407959,0.493399977684021,1.4581940174102783,3.7041001,3.6556964,3.286599,1.5443875
23,80,80,40,5,0.5409199595451355,1.2928565740585327,0.4834999740123749,1.4787237644195557,3.7034838,3.6627562,3.2842143,1.5510309
24,80,80,40,5,0.5435199737548828,1.2804920673370361,0.4967999756336212,1.4268791675567627,3.7046878,3.6700258,3.2842975,1.5474029
25,80,80,40,5,0.5474199652671814,1.2655311822891235,0.5116999745368958,1.418362021446228,3.704416,3.6744769,3.285112,1.5482498
26,80,80,40,5,0.5512599945068359,1.2532967329025269,0.5189999938011169,1.384440302848816,3.7059069,3.6804125,3.2891722,1.5456017
27,80,80,40,5,0.5560199618339539,1.2385213375091553,0.49149999022483826,1.463710904121399,3.706357,3.6859043,3.2895918,1.54741
28,80,80,40,5,0.5612599849700928,1.2286138534545898,0.4998999834060669,1.4483298063278198,3.706574,3.6953154,3.2873201,1.5516472
29,80,80,40,5,0.5645399689674377,1.219633936882019,0.5115000009536743,1.4360092878341675,3.7087998,3.7012262,3.2903357,1.5500184
